,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/gadmSameAs>,2.2994654,0.062276714,-2.0967708,-4.4898653,1.443907,-1.0635118,2.2880719,1.740142,2.338041,-0.2148681,2.444956,1.0894265,-2.4845712,2.067362,-3.6575623,-4.0897455,-1.851585,-2.6691453,0.027591422,-1.623275,-1.9339169,1.2685941,1.3497689,1.0706536,4.3593655,2.5846317,1.779613,-0.3447849,2.4914944,1.8335024,1.349194,3.2542803
<http://purl.org/dc/terms/modified>,-1.0842257,-2.2946298,-2.8147273,-0.6250284,2.855095,2.600242,-2.5707316,1.8617144,-2.0042112,2.5089588,2.4636626,-3.322319,-2.2418668,-3.1338284,0.3472041,1.0618331,-2.4763885,-2.2919092,-1.4711018,-3.3918533,3.124646,2.9187493,-2.3907487,-1.2271278,3.1397989,2.704983,2.9567413,1.5861703,-2.4837587,3.3885434,-1.7430845,3.086382
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-2.9036567,2.0796432,-2.1080406,-4.989484,-3.2372258,2.6305773,-3.465585,-0.5576717,-3.1942928,1.9432393,3.883689,-1.8904924,3.4461997,-3.542258,-3.7474358,-2.6814606,-3.0115995,4.072692,-4.519294,-3.511683,-3.5098612,-1.6167921,2.6632388,-3.978562,3.7483394,3.0902119,-2.8372133,3.9500425,-3.5172298,1.5337158,2.655343,-2.7245746
<http://linkedgeodata.org/ontology/changeset>,2.7948031,2.2763133,3.1669931,2.732759,-0.6892764,-2.4119027,0.884293,-0.88441044,-3.4330664,2.8734796,-0.91550577,-3.3350394,1.9281552,-3.2533536,-2.618577,2.0670195,3.4260154,3.9486282,-3.6441834,-1.6348882,-2.8457463,2.7377098,-2.4409719,-3.8840046,-1.8903406,3.3691137,3.012434,0.98431295,-2.119207,-2.267469,-1.9571322,-3.5750213
<http://geovocab.org/geometry#geometry>,2.843145,-1.6646904,-2.635625,-0.7832562,-1.5941527,2.8977447,-1.4323039,2.3921287,0.25865436,0.79776096,2.1875696,-1.1073815,1.7801868,-2.0986168,-2.8681707,-2.105316,1.1495998,1.8967279,2.4122791,-2.1201458,2.1067867,2.3858178,2.4900692,-2.8756192,3.0054257,2.9596746,1.1150546,-1.8908492,0.06694764,-0.3527092,-0.41103756,-0.25464657
<http://linkedgeodata.org/ontology/version>,-1.9854856,-1.5907298,-0.95015424,-6.9701657,4.691103,-2.4725401,-0.3318887,2.1155398,1.7503988,-4.1066957,-1.799071,4.132224,-1.3955684,-0.84813243,1.5525377,-4.018527,0.87234896,4.786504,-0.31366342,3.81026,-1.3626708,-4.636012,-1.2709833,1.5934474,-0.59197474,-1.0537529,-3.0940876,0.80263853,0.9528016,-0.34624058,0.25383958,-4.400199
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,-0.80552465,-2.654634,-1.4987916,-2.5997713,-1.5716851,3.6288006,2.8861947,3.6562662,2.4545763,2.0394151,-0.2129019,1.2999048,-2.0303855,-1.8806307,0.2737693,2.181288,1.7216675,-2.5450957,3.0512428,-2.072205,-1.073346,2.2411664,-1.6274686,-3.4211285,-0.6086391,-1.1861246,-2.8582778,-3.941871,-1.4498761,-1.7551303,-1.7044133,1.1534039
<http://purl.org/dc/terms/contributor>,-1.5172219,-4.075037,2.163425,-0.19515267,2.2893643,-2.7124882,2.6222026,-3.0958326,-3.8070292,-2.8154812,2.5844996,2.5223067,-2.503501,-2.0017552,-2.9626932,-3.3898408,-2.034016,4.176202,1.5364382,3.113695,-2.9692097,4.0524683,1.9484372,-3.620189,3.0483685,3.2771285,-1.5938393,-3.9610558,2.1525664,-3.239859,2.1780531,1.8164678
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,-0.8967306,1.2927792,-0.055552706,-0.33343005,1.3387285,2.4716885,-0.35231218,-1.1517023,-0.85180694,2.7232018,2.9915051,1.5824496,2.37392,2.7848716,-2.2092307,0.98584235,-3.318013,1.7199597,-2.7996502,1.418892,3.7097297,-2.599922,2.5057912,1.6911297,-2.6891568,2.418148,-1.7827222,-3.2583842,1.7971755,-1.3569306,2.7896395,2.827438
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ashot_name%3Aen>,2.0404766,-2.688892,0.9174215,-4.9176893,2.2868097,2.1111166,-2.1374974,2.6443958,1.390807,-3.0977175,-1.7731211,1.1645715,-0.5836704,0.11633178,-0.87279993,-1.9652674,-1.5475972,0.9328683,2.2052433,-0.13344431,3.0217664,-3.76103,-2.886071,-2.7253168,1.387303,-1.883743,-0.5188153,2.0537167,3.181405,4.240545,0.32862803,-4.2573614
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,3.050924,4.109181,-2.8399456,-2.8484104,1.7623158,3.8275287,-2.914698,2.706981,2.7267601,-1.4412757,2.1501818,-1.4332461,-2.0592144,2.9704146,-2.0919042,-1.416308,0.5671522,1.6149733,-2.8434505,0.93189347,-1.3168296,1.9369076,1.1479799,-0.058011156,2.8014336,1.2369276,-0.22867392,1.6722627,1.481943,-1.929141,2.043173,-3.991292
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,2.9637663,-2.7471077,3.6242342,2.8727212,-2.4760442,-3.3388684,-2.0810478,-2.9872015,-2.245741,-2.8736308,-3.2130392,2.939874,3.377837,-4.211961,-1.8023367,3.2297945,2.996675,-2.3049529,-2.9122064,3.051319,2.990688,-3.1941314,-3.0275443,2.9378767,3.5669398,-2.2502716,4.317879,-4.072313,2.5777993,-2.8110476,-3.244263,-2.8402755
<http://linkedgeodata.org/ontology/wikipedia>,-0.83558786,-1.4942807,0.054367423,-3.316142,1.7204764,-2.344123,1.7259896,-1.1710271,3.903326,-1.6995559,3.2067904,-4.068728,-0.19453049,-0.0730976,1.3334559,0.70070004,-1.4253092,-1.1145486,-3.1443644,3.5828116,3.8754683,1.142573,0.45461762,2.0764844,-0.1965257,0.6513937,1.5273898,-3.0386925,-3.7856948,-2.3244145,2.2396135,-5.9241257
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-1.4615272,-4.784401,2.1357892,0.90501976,2.0964625,3.6473546,-3.814542,3.766808,-3.4564817,3.2907586,3.2519765,3.918354,2.7215555,2.9995797,-4.4542193,2.3039432,-3.536923,-2.8707626,1.4801956,2.4668708,-2.448582,3.0565882,-2.0796556,1.1971742,-3.0601625,-3.3648436,-1.7596754,2.5834937,3.005573,-2.1242313,-2.018058,-2.905813
<http://www.w3.org/2000/01/rdf-schema#label>,1.8518697,-2.7062178,0.8177576,-4.9246216,2.272292,2.1815622,-2.139191,2.650417,1.5546944,-3.136257,-1.93069,1.266832,-0.54810035,0.031807084,-0.82107353,-2.0824654,-1.5058813,1.0205112,2.0684829,-0.14663841,3.1114073,-3.7178838,-2.8266,-2.7067015,1.4477562,-1.8754368,-0.63688636,2.2312887,3.1790183,4.4323177,0.39588797,-4.253716
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ayield>,-2.8291702,2.6881275,0.8668704,1.6162157,-1.7756075,-1.7266715,-4.6067624,4.319734,-1.1284117,-2.3341491,-2.9937477,-2.8431113,3.1517515,-2.0492291,-0.33129555,2.6596985,3.0491664,1.4707031,2.617455,-1.9983283,3.1174455,3.8020248,3.1314695,1.5393611,1.8454623,-1.631413,-2.9745183,-1.7160726,-0.16766433,-2.045009,-1.4017304,-1.7131332
