,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ashot_name%3Aen>,1.8623538,2.203704,0.89350647,-4.42683,-1.9275564,3.831596,-4.3434863,-1.6890256,0.53797245,-0.87237954,-2.0205634,0.21023542,2.0203784,-3.5879416,0.7179742,-1.0309587,-3.810155,-2.666499,1.1748496,0.7449869,4.144598,1.6673208,-1.7985448,-2.101618,2.0354922,-1.6233833,-1.626047,4.384613,3.356699,-1.1404451,1.2903149,-0.40489858
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,3.4516497,3.1852212,-4.1037817,2.2366934,-2.3623242,-1.9155918,-5.1647296,2.5868773,2.3562799,-3.3595324,2.5738208,-2.7664757,-3.400564,-4.1276355,-3.3962052,-2.8951087,2.7256455,-2.4850707,-2.6779091,2.8582041,-2.971604,-2.31933,-3.265379,-3.3400831,-2.4179716,-3.5604932,3.5461879,3.5506494,3.5911186,-1.8803169,-3.8473003,3.0558794
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ahole>,2.1340384,0.3046579,-1.6683228,-4.6091537,0.688013,1.7794223,-3.0076804,-0.021768216,2.547515,1.4363861,-3.373554,-1.0187199,-1.6214783,-2.7637043,-2.3478086,-1.5643284,-4.118078,-2.6737442,1.2742512,-1.8945343,4.030687,1.2865844,1.5555302,-2.1810536,0.70483994,-2.5943556,1.4887804,3.3325214,1.6748039,2.008649,2.0718124,2.039326
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,1.2747127,-2.992456,2.0725396,-2.386729,2.417861,2.765416,-1.3393159,1.0179933,1.5591234,1.4479595,3.157352,-2.1034458,1.7114041,1.5394473,-3.3130493,2.6866758,-0.9058973,2.0151217,2.0545835,1.2626996,3.6666284,1.005437,3.359841,1.2849765,-1.1887296,-2.7657077,-1.3958082,-2.3001466,-2.9599073,-3.3678067,-1.8668922,0.32541966
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,3.1381319,2.4406612,-0.8120587,-3.019303,0.10415253,3.4629858,-3.621164,0.99998975,-0.3028101,0.16523823,-1.7912123,2.8872528,-1.7505466,-4.2843223,-2.2173765,-1.9428024,-2.5163822,-4.1479874,3.0620484,1.0702556,3.2841105,-0.78664345,-2.069476,1.1917709,2.0721104,0.8139532,-0.753804,4.4635143,2.0549095,0.6793352,1.3667152,-2.826211
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,1.4664717,-2.0632527,-3.3705518,1.2681514,0.9064525,-0.2341708,-3.5402792,1.4816478,-1.7103206,-0.27365753,2.7778337,1.6449344,0.664851,2.5436037,0.19577318,2.982949,1.9417021,2.2112117,-1.9570816,2.742951,3.6682315,-2.3091314,-1.3113948,3.927103,2.3176472,2.4767778,-2.4369278,1.3267993,1.6787531,-0.8678153,3.8918226,-2.0065708
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,-2.4445856,0.96902585,-2.98335,-3.595715,1.1140822,-0.5113524,-2.5482996,1.8578522,-1.8090335,-2.5677073,-2.3062325,1.8638533,-1.843922,-2.1839838,1.3783753,1.2880254,3.0475144,-3.2014906,-2.452377,1.5799677,2.9253454,1.695402,-2.1195703,-0.80204445,-1.6151716,2.2631342,2.4261923,-2.573503,1.5455987,2.7930067,0.59099835,1.9222556
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,2.2233074,3.3260498,2.2139332,-3.826514,3.2755322,-3.8190012,-3.5536234,0.54624325,-2.8893716,-1.8795109,-2.77228,3.4452665,-3.5580292,2.9473133,-3.8104455,3.2355359,3.0818615,3.08179,2.7798321,3.5089471,4.0299563,3.632101,-2.4929404,3.2442756,-2.8338408,3.5470867,-3.3844905,-2.5360346,3.5479476,2.3864849,-3.1522946,-0.94202584
<http://linkedgeodata.org/ontology/version>,2.0027723,1.768637,1.3550264,-2.0965316,3.0921674,0.014106024,-5.108754,-3.0113854,0.26829943,2.2955313,1.36746,5.953435,-2.9844515,-4.8246493,0.8237344,-3.461134,-2.3176756,-4.2823367,4.0798807,-1.8731223,-0.2506655,-0.07885275,-2.3104002,0.53199124,3.1334252,0.6416807,1.576816,6.13512,0.8651808,0.7303731,2.9774084,-2.8070357
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ayield>,2.0823944,2.7747753,2.2896595,0.8848114,-2.3558865,3.517664,-1.9162503,1.3287014,-2.0134244,4.327221,1.5853385,-0.1424011,-1.7028135,0.3662122,-2.749035,3.5165493,-2.8754346,-1.9374028,1.8152604,5.3189607,-0.97783196,-2.2255056,4.7590103,-2.646725,-2.4648795,-3.3026466,-2.3776326,2.8046322,-0.99702144,1.7591741,-1.0758615,-2.6884751
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,-3.3041987,3.353051,-2.9095638,2.0720508,2.8658469,2.2317772,-4.3036685,3.944681,1.8483723,-2.6200595,-2.549517,-2.963138,-3.4858327,-4.957452,1.7031552,-3.0548382,2.3384087,2.8542626,2.4518914,3.9559102,-2.4931376,2.886812,-2.1157112,-0.768281,-2.5671268,-3.4260147,-2.9591374,-2.5061169,-0.37644184,-2.3195844,1.9464494,1.3643321
<http://linkedgeodata.org/ontology/changeset>,-2.5040739,-2.676444,-4.251608,-1.9182413,1.9679668,-1.0953221,-3.9171193,-3.178605,-3.0333958,-3.5213234,2.7406802,3.417395,-1.7474859,1.5047414,2.2145977,-1.0244882,-3.3233836,2.06229,2.2498226,-3.242547,-2.4384174,-2.34048,2.9355717,-2.916616,1.849541,3.9946375,-1.947626,4.1505976,3.1979384,-2.0135486,-3.7126772,2.374386
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-1.2792573,0.73597217,-2.543903,2.0358677,0.10685493,4.3439784,-2.8767347,-2.5828485,-2.3988414,3.2742457,1.7463088,0.220621,-1.8424598,-3.8578608,-3.142554,0.051128745,2.8039231,-1.3587838,-2.4602447,-2.1603703,-1.1086434,1.4165227,2.9683871,-1.2380878,2.194136,3.2281644,-2.1186025,1.8832855,3.1590526,-0.6095781,-1.2024999,-1.9560075
<http://www.w3.org/2000/01/rdf-schema#label>,1.7477336,2.2882936,0.8709705,-4.3983283,-1.8471546,3.9046335,-4.3071055,-1.5859661,0.46582642,-0.7595567,-2.0369065,0.049899984,1.9707001,-3.426139,0.815583,-1.0637572,-3.8113678,-2.6957893,1.123091,0.69869834,4.208413,1.4344996,-1.8438787,-2.050077,2.153966,-1.5362328,-1.6828703,4.3897862,3.3877196,-1.1901615,1.360198,-0.4916286
<http://geovocab.org/geometry#geometry>,0.91283226,-0.11920237,1.5683494,-2.6693223,1.0653777,2.4106057,-2.8400419,-1.5105315,-1.7570461,-0.5528577,0.94850093,0.9179733,-1.8047203,-2.3587558,-2.7961335,2.7193437,-0.7233962,0.85032153,-2.8242812,1.3880825,-0.084565066,-2.2312078,1.5096638,3.772661,2.0913856,-2.999818,-0.6828927,2.4709191,0.5930141,1.4332296,-1.7715803,-1.6876907
<http://purl.org/dc/terms/modified>,1.7397901,1.5869888,0.9484322,1.4628832,-2.6659238,0.47003242,-0.11098775,-3.6991138,-2.0035443,-3.2923882,-3.1555507,2.094545,0.22862047,3.1273112,-4.0847383,4.071992,-2.7167747,1.9393393,-1.8092568,-0.6199228,-1.3493134,3.1280496,-2.4805865,4.3457947,-0.015559143,3.0819457,0.81217784,2.168795,2.313471,-1.0120647,-3.503548,-1.1468742
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,2.2469535,3.1133492,2.6713004,2.9723306,3.0774345,-1.6086535,-2.796784,2.5956347,-0.23276375,1.8451383,3.495179,2.7320895,2.8150322,-4.050106,-4.1465216,-2.945896,-3.3956118,2.9780357,-2.927356,-2.1059527,4.3558583,3.6529,-2.6409278,-2.136859,-1.7563128,-4.179854,-2.6226146,3.0650375,-2.3806071,2.714197,-2.7987318,2.937782
<http://purl.org/dc/terms/contributor>,-2.2213154,3.0017574,1.0371433,-2.8413906,3.6058097,-2.400305,-3.5259676,-3.602157,-3.2740662,-1.7521758,3.7431555,3.026179,-3.0295336,-2.251111,-2.7006035,-3.1046848,-3.2290485,-2.4206107,-2.3543158,-2.7098937,-3.4959476,1.4539253,3.6663976,-3.020954,2.5841956,1.7394942,3.3732147,-0.007534253,2.4028597,-2.6060696,-3.1174982,-3.8177352
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,2.6417656,-3.6527154,-3.457476,3.0504973,-2.5121164,-4.016929,3.0873845,-3.6950593,1.953568,-3.1437004,-2.4339764,3.1983392,-3.6141028,3.8306725,2.6235774,2.6961079,-3.9063098,-2.8493307,-2.7541192,-2.5321074,4.8700047,-4.770264,-2.7136376,-2.0702777,2.7449708,-3.6168444,2.9329922,3.150287,-2.4884295,2.7822313,-3.3056173,3.49665
<http://linkedgeodata.org/ontology/gadmSameAs>,-1.4714833,-2.3118157,-2.6707604,0.93158424,0.45605677,2.6014473,1.7181828,-2.4677062,-2.1824307,-4.709759,2.1717632,-2.0745926,2.7062218,-2.1981256,-0.068588816,2.5698783,1.7435181,1.3128674,1.1998317,-1.8046515,-0.76589036,0.97154295,2.9103026,2.969177,2.0989892,-1.4528363,2.8734055,2.9542542,0.52210206,1.066007,2.2806559,-1.3435863
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,-4.202651,2.481061,2.8958445,2.5949786,-4.2535124,-2.6264877,2.7604535,3.2002902,-4.32868,2.3751166,3.9291542,3.0954738,2.5154731,2.807941,-2.1572075,2.4189003,-2.7301548,2.9564826,-3.1490302,-2.6066227,-2.9459074,2.8017757,3.0724638,-2.668718,-2.8213677,3.0753794,-3.1882231,-2.0985272,3.0571287,-3.1904526,-2.472627,-3.1138475
<http://linkedgeodata.org/ontology/nuclear_explosion%3Abody_wave_magnitude>,0.5984458,3.1041405,3.6288831,0.68900096,2.4829366,-1.4340235,-1.7529702,1.133109,-1.6585869,-0.22400206,2.9273233,-4.932228,-3.0500844,1.3499477,1.7510945,2.061587,1.5357826,-0.5615274,0.6053006,-2.63225,-0.5561997,3.845041,-1.777158,4.718456,2.7009318,-2.121331,-2.2945788,-1.9087881,3.536184,-0.40199634,-1.8961066,-2.920012
<http://linkedgeodata.org/ontology/source>,0.16262178,1.7907894,-1.107686,0.8403898,2.82823,3.3397102,-4.4917045,-4.9168468,-1.3267047,-3.8028069,4.4840484,5.776819,0.29895854,-0.07748058,3.0935247,-0.32717046,3.622676,-1.7481204,2.818229,2.454782,-0.68149924,1.5494614,3.6749353,1.9624022,2.2368329,1.7712421,-3.5873842,4.359901,1.7404805,1.9125713,1.0409032,3.443875
<http://bgBycoafqJlXgXJvJlL.org/KkVoiLjCNPwXKwMlS>,1.5539635,3.4212866,-1.3809522,1.7428528,-2.4221258,0.21674645,-1.4142144,-0.8066852,-0.22862224,0.41769102,0.7870991,0.15646882,-4.107182,0.8363063,-0.33399633,0.93418497,-2.2608368,-2.145218,-0.38976085,-1.7442153,-0.8392569,1.699608,-3.3106658,-4.3602333,-0.8000291,1.3663348,-3.187507,-1.1024036,-1.5993841,-0.1527864,1.4705714,-1.478467
<http://aVD.org/beLsU>,1.2035661,-3.438943,-2.577946,-0.8013597,-3.0428312,1.7785923,-0.86246324,0.24193092,-1.9015145,1.4422435,-0.9697019,-0.9801507,1.0502709,2.6225905,3.41003,-1.526065,0.60476434,-0.5398911,0.37020078,0.30092692,1.8109261,-1.2071736,-0.56007814,-0.16957389,1.4048727,1.710665,-0.8754338,-0.2440935,-0.08807131,-1.0628208,-0.964605,-1.3974961
<http://SUQSgKwFuAuukvsVu.org/himUvhCooYH>,-1.6904733,1.388337,-0.02512054,0.8293718,-2.782209,2.4868546,1.280919,1.637649,-1.4936535,0.26736256,0.16991363,0.014689247,-1.1818943,-0.0791289,0.05358371,-0.48295456,2.214369,-2.6185892,3.6412096,0.8299722,1.2580423,1.1252491,1.4359508,-0.071759164,-1.4263902,1.018519,-1.090753,1.0458442,3.510839,-3.3154073,0.34070152,0.95064527
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aground_zero_altitude>,1.1543788,2.2754877,-1.7570065,-2.4067807,-0.5110579,4.5427136,-4.8553495,-1.2719736,1.2259212,0.3859723,-2.6433911,3.7244961,-2.3953056,-2.3488202,-0.93325424,-2.1606405,-3.5406425,-3.7628553,2.3829582,0.420125,3.2823024,-0.21310134,-0.011681384,-2.0956712,1.1972386,-1.8488705,0.5660781,4.7240853,3.3619921,-1.1497942,1.1756271,-2.5383797
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adevice>,4.168454,-3.6188877,-1.2563779,-3.159735,1.9975523,3.550202,-3.371258,-3.2672794,1.8580796,-1.0804373,-2.1459806,-0.5298034,0.7468798,-0.6407492,-4.0357795,2.838162,1.1821975,0.5707422,-2.4065542,1.9297692,-1.6113055,-0.8533484,-2.6282299,4.142772,1.7332978,2.4406044,2.6788764,1.9239222,-2.8327465,-1.7477409,4.4884963,-1.9799999
