,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,2.1716924,3.0381477,-1.6844193,-4.630074,3.5300202,-3.698552,3.2842393,3.5689423,3.8101807,-3.6574492,2.9851267,4.686974,-4.554219,4.3848443,-4.4945726,-5.536797,-3.935394,-4.3439283,-2.793932,-3.2544963,-4.602174,3.3442798,2.6032836,2.863635,4.47081,2.37455,3.9304082,3.2520194,3.9953809,2.5045187,2.9831886,3.0783
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,-2.545319,-0.753757,0.13657063,-3.9127526,6.4770184,3.4395134,-1.1196715,6.4108386,1.0634062,-1.3209984,-0.9733109,-0.908734,-6.1006837,-0.18145765,0.79415345,-0.8259688,-3.8853528,-1.8305762,1.615894,-1.6624637,0.84678656,0.4673885,-5.459023,-0.30876675,1.6374203,3.5464385,0.9383968,3.8546534,-0.2746464,2.17086,-0.005704764,-2.8409963
<http://purl.org/dc/terms/modified>,-4.3857503,4.0370874,-1.4090451,-4.5678744,-1.5651103,2.698383,-1.3647742,0.20650837,0.56112194,0.014880267,2.4266462,-0.58796215,0.4261764,-2.486209,-4.02432,-4.7874575,-2.2880945,-0.38771293,-4.199316,-2.0307808,-5.016414,-2.3689342,1.1406527,-4.488735,2.374958,2.3659158,-1.9030716,3.7048485,-1.1072612,0.98713934,2.5602074,-4.1371756
<http://linkedgeodata.org/ontology/nuclear_explosion%3Awarhead>,-0.24055894,3.8756158,5.0958757,2.9964554,3.7695053,-2.6381156,0.99461454,2.9164903,-0.84219784,3.245775,-4.085888,-3.9251158,0.7782333,-0.863162,-2.6280115,0.8748685,3.26124,2.7158208,-1.147989,-0.18106595,-3.999198,-0.7055191,-4.8717537,-4.3318186,-1.3221765,4.5494475,2.9738865,-0.17660634,-2.119895,-1.4581225,-2.9167864,-5.5836267
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ayield>,1.865519,-1.9211453,-2.1757803,0.028236296,-0.54458815,3.5507765,-3.179803,3.8951178,0.24139038,2.446648,1.5278919,1.5980408,0.97858596,-2.4166236,-5.098145,-3.7518888,2.95776,1.751565,4.7895203,-2.3695197,-0.24233519,4.4256454,2.226764,-5.564155,4.183106,3.9613686,2.4681878,-2.1564543,-1.7611961,-2.9077225,-2.9009666,0.96393603
<http://geovocab.org/geometry#geometry>,-2.5751662,2.423004,-0.28433776,-1.4107168,3.7878203,1.7807002,0.9141272,1.3161198,3.6715095,-0.9312192,-1.976293,3.29378,-4.9547176,2.8217213,-0.7357142,-5.3352666,1.6694747,0.10696907,-1.5558565,2.7497785,-5.405408,-1.8199188,-1.2207613,0.3417739,-0.5606755,-2.179857,-0.79628813,-2.5549002,-2.0445554,-2.9835835,-2.271014,-3.2645612
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-2.9141347,-2.0670915,2.5639591,-1.6436719,-0.072772674,3.8418536,3.4761775,3.5456226,2.6365776,2.7537415,0.99567604,2.1966422,-4.840995,-1.85072,0.17345394,1.7683737,2.6095443,-3.653561,3.9394152,-2.4625568,-3.4527814,2.3205676,-3.3230712,-4.570235,-0.479288,-2.1317132,-3.3446112,-3.517916,-2.0606163,-2.4889464,-3.0960245,0.5335131
<http://linkedgeodata.org/ontology/gadmSameAs>,-1.6562773,-2.8878665,1.9877627,0.6713676,2.631652,-0.89807355,3.2113254,-2.9860582,-1.242043,-2.5404744,0.68613887,3.0731745,-5.562828,0.57319504,-2.4398708,-4.3627615,-1.426618,1.1021265,2.4731333,3.5279455,-5.483643,3.4718957,0.72055906,-3.9429073,2.2971766,2.7504284,-1.5753007,-4.3618236,1.3360281,-0.42680022,2.4924803,1.8135341
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,-3.5270555,4.496172,3.6678946,-0.3595248,3.3101163,4.4622993,-0.7680747,-3.1589158,-3.1428044,3.3867528,2.814767,5.269872,2.0837684,3.699018,-4.3681536,1.7430773,-4.026294,2.3582761,-3.6043448,4.2621036,3.2073045,-3.8871672,2.2449336,2.6713357,-4.2778997,3.351724,-3.222102,-3.7787385,2.7477396,-3.2084563,3.1176796,3.0481734
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,3.6107907,-2.8717659,-0.013513937,-3.7809427,3.8566108,3.523185,-3.1926115,3.1718526,-2.123745,1.3284535,2.3799906,2.60597,1.3881079,-2.6649756,-3.978398,-3.7510257,2.8957717,3.3863504,-2.4644034,4.8516145,2.5679064,-4.0837007,-4.699718,-4.3442087,2.8744185,-3.3468192,2.0121486,2.104002,2.932263,3.0464356,3.2779956,-5.6097383
