,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ayield>,2.3761544,0.86235833,-2.1604419,-3.462198,2.5010412,-2.616904,2.9463916,0.97060364,3.0534708,-1.1100732,1.7296618,0.21599041,-2.5722027,1.8626381,-3.343281,-3.5050926,-1.357843,-2.9616792,0.12523238,-1.8322757,-2.2624435,1.7678999,1.2511604,1.107064,3.7495296,1.827568,2.3047187,1.0701473,2.2135773,2.4774082,2.342539,3.3652
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,-1.2782788,-0.6263408,-1.4978107,-0.025841849,1.9154903,1.6212066,-1.9233389,0.8045268,-1.2423441,2.2090023,1.3246968,-3.2180626,-2.5132933,-2.4575648,0.42967758,1.4766262,-1.6780165,-2.4284565,-1.213505,-3.0317445,1.6019009,2.1436887,-1.5094129,1.7879119,1.864984,2.2335854,2.0387328,1.7454103,-2.190812,3.03102,-1.3413218,2.7980497
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,-3.49331,3.1731803,-2.5464618,-4.0237727,-3.5513632,2.1009603,-2.9769175,-1.9139365,-2.019159,1.4419252,3.0861394,-1.8098531,3.3919866,-3.0941396,-3.0102386,-3.029219,-3.1000035,2.4016826,-4.33068,-2.5046554,-2.6661487,-2.413457,2.8699188,-3.295114,2.8323767,2.5731142,-2.8059952,3.7238986,-3.169916,2.8298504,2.147416,-3.466603
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,1.4575831,2.6950376,2.642694,2.9862878,-0.545979,-1.7733434,1.6346251,0.21048571,-1.6052235,2.239293,1.4240406,-3.220477,0.9270393,-2.3314347,-1.475401,1.9412177,3.1742659,2.647816,-2.261039,-1.0937046,-1.6704792,1.8341131,-0.8389927,-2.0896015,-1.7806566,2.4250965,1.8246319,1.0789247,-2.3265212,-0.5727884,-0.2072401,-3.0066547
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,2.153435,-1.8503222,-2.3174736,0.5919157,-1.7752095,1.9546684,-1.5449065,1.5486258,0.7771162,1.1429524,1.6907356,-1.9275004,2.3776343,-2.4159508,-2.4348147,-1.5317757,1.9503216,1.8784341,2.976349,-2.1942296,1.9137152,3.1517656,2.388698,-2.9993339,2.9908879,2.7500916,0.8701111,-1.138274,-0.3293005,-1.0113484,-1.325258,0.9470031
<http://geovocab.org/geometry#geometry>,-1.1697246,1.6141717,-1.1658883,-1.4262962,1.1793289,-0.51314855,1.4257663,0.831567,2.9244652,-2.0249724,-1.7783831,2.49717,-2.588181,2.3673875,1.0597612,-3.651014,1.894263,0.6739643,-1.7288744,2.2205644,-3.0058694,-2.0261958,0.033880457,1.0811902,-0.47975674,-2.6600783,-0.3737247,-1.2069725,-1.9985535,-1.9702365,-1.495405,-2.5865872
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-1.2732129,-1.8142337,0.04409278,-1.2677889,-1.4644388,2.601785,2.798877,2.5110812,1.8499708,1.551463,1.1406924,0.98667365,-1.8966956,-1.8660733,1.6883585,2.7515733,2.5634186,-2.1420088,2.9834764,-1.6889249,-1.4756846,2.2331073,-1.5811692,-2.646968,-0.859883,-1.8030511,-2.605134,-2.4134095,-2.1376083,-1.7407334,-1.5971137,1.2688926
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-2.014121,-3.4063454,2.3673882,1.8919758,2.229207,-2.7563457,3.1216354,-3.507706,-3.1973987,-3.1787734,1.3062677,2.532308,-2.735879,-1.5487474,-2.2979558,-2.8055634,-1.9994353,2.6006985,2.7193608,3.5844166,-2.7220452,3.72352,2.7617617,-2.555665,2.8456883,2.983562,-2.4274058,-3.4644186,-0.911022,-2.429613,2.1553645,2.841511
<http://purl.org/dc/terms/modified>,-1.7037734,1.611552,-0.77737767,1.0894805,0.69724727,1.8688574,1.4957986,-2.3869512,-1.0427945,2.0987234,2.2877183,1.1731685,2.497601,2.2754824,-1.3757961,2.0917897,-2.7502737,1.5236063,-2.7847612,1.843487,3.0618978,-2.5694292,2.253345,2.1629713,-3.0948024,1.434373,-2.0889115,-1.517389,1.8595009,-1.8133559,2.5279467,2.6065054
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ahole>,3.664015,-0.618307,-0.06679914,-1.5220015,0.22795969,0.5952586,-1.8957198,0.26350883,-2.0464997,0.21156712,-0.32580692,-1.056244,2.449868,-0.5266544,-2.89738,-1.6751889,1.5234163,1.8808155,0.69296134,3.1312113,1.659517,-2.8869445,-1.8238109,-1.6308163,0.72244114,-1.541395,2.5388632,-0.12595691,2.308441,3.3123071,2.1472363,-3.1670725
