,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Abody_wave_magnitude>,2.0757735,-2.076082,-3.4810548,3.8296623,-3.3101876,-2.703408,2.7075202,-1.8246455,-2.1427565,2.0867882,-2.7974691,3.065792,-1.6448406,2.2028298,-3.4435947,-0.2433589,3.959486,-1.5700145,-3.3821704,-0.9909134,0.48304883,-2.3014114,3.469361,-2.9895532,-2.3682652,2.0280247,0.60854024,2.0343919,-1.2841675,-3.9320495,3.1769981,3.1385746
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,2.0327377,3.4349272,3.1668298,-1.4028409,4.197498,1.9764417,-2.2743332,-3.1379013,-4.0525117,2.3705695,-2.4524202,3.3894486,-2.0405571,-1.6495583,3.739775,-3.3960135,-2.900881,-3.345367,1.9482799,-3.5143876,-2.9588146,-3.220503,-3.1165953,3.3757298,3.021919,-4.197573,-3.2499566,-2.802412,2.394009,-3.9678514,3.2763226,-3.170026
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aground_zero_altitude>,0.21923055,0.89943737,-3.7357886,-1.005794,0.92454463,2.7008443,2.7163281,0.122223586,2.5955443,-3.20664,2.5498202,-0.3540895,1.1159712,-1.2135006,0.7300768,1.3808132,1.0045507,0.55515647,-4.6742196,-1.256571,5.377417,4.1157184,-0.9223048,-2.5563772,4.143507,1.8693643,-0.43179426,-1.8576199,2.9081883,-3.1664927,-1.7824986,-3.517807
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-2.7754025,-2.5038536,-4.5022407,-2.9763403,3.3265839,-2.200292,-2.7285442,3.1029634,-1.3822014,-3.582094,2.8449273,1.8727682,3.096705,-2.4352717,3.5488641,2.9518633,4.0038123,-2.8961966,-2.3910618,3.4297876,-3.0200734,-4.473228,-4.1138606,2.7426596,3.4501073,-3.962754,2.2812192,-4.0606847,-2.7069767,2.649821,-1.8350234,3.4637036
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,-3.205863,3.6100073,-3.5406458,3.1799471,3.1226885,-2.7959175,3.0058799,-2.5476131,2.5707738,2.8760374,-2.2603018,-2.9968708,3.3870382,3.2949088,3.2813044,-2.351172,-3.9725773,3.1152177,3.0452232,3.4096036,-2.1123145,1.9542958,2.6299224,2.7288306,-2.8917558,2.4701226,2.8452623,1.2170395,2.568582,2.5015922,-2.902306,-2.8555105
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-1.9720051,3.766341,-2.0432014,0.9422808,-1.8639344,-3.2661827,2.303336,-1.9528589,-0.58851534,-3.4586406,-0.36302188,-1.7121116,2.2321784,-3.2492583,2.7467685,3.3774242,-1.1355491,2.659685,-3.3297248,-0.65621895,2.5535252,-3.053948,-2.5425544,2.42244,2.4746115,-2.0902843,1.7364525,0.091296785,2.6087222,2.0628386,-1.5533456,1.683938
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,3.4065924,3.7675195,2.9790468,-2.0213766,-3.6308284,-3.1511767,-2.636282,-2.1744561,2.2445507,2.890842,3.0268643,5.2662807,-2.798242,-3.6503363,4.276254,3.4244292,-1.9911448,-3.7827501,-3.4816728,-3.8974967,-2.8384473,2.5804582,-2.83324,2.3750753,3.766583,-3.4388247,3.9344847,-3.5837934,3.1270819,3.570222,-2.973454,-2.1026597
<http://linkedgeodata.org/ontology/version>,0.5331147,1.945429,0.90160584,-3.2339292,3.2871678,3.9266245,3.1513221,-1.8362547,-0.7748913,-3.72845,5.223786,1.0957935,-1.2407403,1.7389967,-1.2232935,-0.9631299,-2.8799295,2.5283644,-5.7611823,2.288742,5.080789,4.062345,0.87428904,1.0636452,5.6137285,-0.025947874,0.665527,-3.661498,-0.79011303,-0.110360935,1.2511967,-3.8753207
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ashot_name%3Aen>,1.7792931,1.4753666,-4.0608997,-0.504266,2.8314602,-1.8402245,3.5226247,-0.25781465,-1.1933098,-2.1983714,3.70932,0.6733104,1.2817135,-4.0438075,-0.028012086,-0.2992466,1.1052614,1.3006945,-4.208033,-0.670262,4.314118,3.5909727,1.0992982,-2.2463515,3.331005,1.0565811,-0.8126147,-0.462644,2.3353589,-2.6256144,-2.0366638,-1.3999231
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,-2.8848782,-1.1572613,2.2906933,-3.647661,-3.2062957,-1.6514062,-2.0298316,-1.2615117,-0.32934698,-2.1289792,2.9937975,2.132597,0.3875026,-0.6006649,-2.8493657,-0.10084334,2.2448888,-2.3908205,-1.7238773,-1.1857039,3.8495219,-3.306005,-2.5131607,-1.8278749,2.0425832,-3.703837,0.6469145,-0.84804887,-1.8995721,-1.0992382,-1.3704786,4.6401057
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ayield>,0.93753505,-2.4137352,-2.1966326,2.6340368,-0.053376954,-3.2118413,-3.423491,-1.343261,0.70617974,0.8468047,-1.1894363,-1.8777474,0.2254375,3.7117577,-2.9790137,-3.7427504,-0.8605918,-2.000237,0.04207631,-1.7608118,0.39952546,-3.343592,2.1344066,2.6059566,-1.624646,-3.1268475,3.402912,4.1503363,2.7207832,2.602815,-1.6026437,3.6378064
<http://linkedgeodata.org/ontology/gadmSameAs>,-2.4321449,2.0624826,0.954949,-2.6825304,-2.8141375,3.010106,1.3160307,-2.1478398,2.8110013,-1.5783471,-0.8591867,0.769296,2.2343535,-3.1293457,-1.2781217,-0.12092648,3.790403,-1.52082,1.7873297,2.3451564,-1.2296401,-2.7658572,-1.0110992,2.5818212,3.5040636,-1.9991921,-2.657699,-0.3993541,-1.0803528,-2.8328037,2.2773995,0.9548778
<http://geovocab.org/geometry#geometry>,-2.3900359,1.3662506,-0.8117512,0.7389059,-1.9725952,-1.0808421,2.450456,2.7507079,-2.0115032,-2.2369673,-1.0211573,3.3583777,1.889119,-0.2796272,1.9134341,3.1013417,1.820679,-1.2922592,-1.9488087,-2.0288699,1.0770643,-2.8795984,-0.18290946,1.5607097,-0.8731419,-1.9124353,0.58752143,2.6412559,-0.40537626,-1.6890006,1.9675238,2.860807
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,-3.7909753,-1.4847589,2.3604352,-3.0110192,0.19036277,1.800634,3.6653903,2.9146347,-1.4567834,-0.78956956,-2.591893,-2.017085,-1.9814754,-3.8428977,-3.6248815,-2.1241837,-2.1995456,2.1788027,2.671691,2.5225837,2.6486852,2.2626736,-2.546742,-2.7805996,-2.315877,4.0193768,-4.6850643,-3.030243,-2.4284534,-3.9282122,2.8387668,-2.7565076
<http://purl.org/dc/terms/modified>,-2.7861104,-2.7186003,1.9627641,-2.6461334,1.8627442,2.9516296,-1.2533244,3.3347385,-2.5928338,2.1255407,-1.9629902,2.1699717,2.2067726,2.2586713,3.004541,-0.9607171,-2.1099803,-2.7334716,-1.4222218,-1.7886764,-1.6034187,-3.5289073,2.832349,1.072507,3.8038855,1.3263797,-1.4785633,-2.771034,2.0255704,1.9485235,3.7029872,2.2618601
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,-1.9174358,2.6864898,1.0193933,-2.7894769,-2.908234,1.7311206,2.9496405,3.6633437,-0.96790946,-0.84152454,-2.9847918,-2.3617287,2.747874,1.0758536,-3.2108843,3.6658645,-0.20736519,-2.413549,-3.4255078,1.5930828,-1.3175093,1.1909124,-2.068783,0.05124896,-1.779496,-1.4380261,0.6035616,2.7979505,-1.9600894,1.7728027,-2.5854816,-1.2816424
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ahole>,-1.5490361,1.9074022,-4.0017533,-2.108793,0.80849177,1.0744597,-0.5626876,0.79041857,1.3580017,0.64410853,0.67974067,-0.28963584,0.29598415,-4.982416,0.8706906,2.775538,2.1550825,2.1900115,-1.9280095,0.4616442,4.9992094,4.320591,2.5628922,-1.729748,1.9999655,0.031942803,-2.0690956,1.4424571,1.7271714,-2.9602752,-0.4826492,-1.8835226
<http://www.w3.org/2000/01/rdf-schema#label>,1.9096944,1.3035244,-4.0827146,-0.5216826,2.842867,-1.7761956,3.4882834,-0.12746014,-1.28482,-2.1840534,3.6256108,0.7175641,1.2338539,-4.006559,0.020168323,-0.17061193,1.2057167,1.5189517,-4.1568623,-0.54771096,4.4241056,3.545234,1.0388294,-2.20948,3.3516283,0.98507655,-1.0826925,-0.3360027,2.3145506,-2.4437208,-1.9228777,-1.4230908
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,-3.1669402,-3.0869527,3.0455453,4.279817,-3.6467667,2.907285,-3.08366,-3.255158,-2.7499835,-4.0287833,-3.4347677,2.9528518,-1.1416883,2.4021127,3.707201,4.231558,-3.5961795,-2.5350635,1.6553723,3.2272744,-3.007891,-3.8219056,3.1202903,3.1243584,3.260386,3.2782567,-3.4716015,3.7189407,-2.8918524,1.0679785,3.45273,-2.8173072
<http://purl.org/dc/terms/contributor>,-3.7187796,-0.92732435,-2.52501,0.4829999,3.141465,2.272022,-2.7330618,-3.9196906,-3.707427,-3.073187,1.4821848,-2.1907787,-2.4370806,2.500744,-0.86918086,-2.8509755,-2.2899795,-4.012428,-2.6061492,1.6694803,3.5356746,1.2114938,-0.7180463,-3.1991549,-1.9002936,-4.4334946,3.4583142,-2.8107505,-2.4209473,-3.8091578,1.7076706,-1.657743
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asalvo>,2.2095945,-2.1441336,3.3977265,3.365729,-3.4652345,3.1989958,-1.9459887,-3.5425515,-3.3815358,2.6748989,-2.5217576,2.827701,-2.8579295,2.0456986,3.3982544,-3.0820842,3.619625,-3.6634402,3.283298,3.4019182,-3.2333941,4.4780064,-1.552121,-3.2764122,-2.9932253,-3.7977352,2.6907592,-3.2349133,4.4052596,2.2351432,3.1031184,3.4214306
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,2.3036747,2.47627,-1.9905695,-2.3887634,2.0022671,-1.1180124,2.9708302,-1.1953615,3.4886377,1.3451604,3.7711072,2.2139065,1.3338614,-2.5132751,2.4082546,2.7024791,2.8888435,-2.6402924,0.36224005,-2.505166,1.8981378,-3.2273688,0.9512566,-2.4000664,2.0826883,-1.5888071,1.0065529,2.5792096,-0.64149505,-1.3997352,2.6474578,3.7128754
<http://linkedgeodata.org/ontology/changeset>,1.0535192,-2.2954369,2.5969806,-3.546916,2.1689546,3.4888499,-2.5901537,3.3592966,2.7137532,1.1855143,-3.9213166,0.6790871,-2.2302608,-1.2261533,3.3058596,-1.1349027,-2.4149945,1.1949822,1.4377413,3.0035563,-1.8722302,-3.9575534,-1.7504371,-3.0920143,-1.7258344,-3.8565645,2.2176502,-3.4615042,3.1220686,1.04117,-4.1945205,3.177447
<http://linkedgeodata.org/ontology/ruins>,-3.1726308,2.5154948,-2.771384,0.11929289,4.560358,1.4067477,-2.5722609,0.27793664,1.7341577,2.0737174,-2.232638,-1.265339,2.196713,0.9125372,2.8640997,0.072023205,3.935333,1.3481785,1.5654441,0.3133234,-2.9875283,4.7957115,-5.134433,-3.1577377,-3.2857976,0.89462924,-2.5500157,-4.8561134,-0.8841934,0.8241646,3.7030673,-1.9929163
<http://linkedgeodata.org/ontology/ortenau_bunkermap>,3.9768019,4.4552293,0.37592226,1.6079234,-3.6462944,1.0522952,-2.2970924,0.021368548,-1.3425478,0.75457335,5.2678895,0.7612348,2.1310606,1.3049753,1.0928475,0.72949976,-2.708275,-3.1294923,4.4872427,1.2829386,-2.7566464,-3.5565393,-3.1085792,-1.9700994,3.8448648,-3.470491,1.9268659,0.39229932,0.18710609,1.2551057,1.510229,-2.4871113
<http://DfDVvGeSSBAEjMSq.org/fuZxgKf>,1.3585638,0.2868688,-1.7719436,-0.8807147,4.06262,2.7761002,-1.3257289,1.5131559,2.8087757,-1.1367984,-2.4583068,-2.469894,-0.15518568,-2.3868372,-1.4869914,-3.6601057,0.10488073,-0.8699038,-1.4087579,-2.3487537,-2.4889357,-1.3844466,-2.156457,0.3978486,2.8957753,-2.4777431,2.6677725,2.100675,-0.4271904,-1.3206847,2.8722823,-0.7143555
<http://w.org/wnpbknLQfHJvzio>,-1.3655198,-0.34021243,-3.477896,0.92103046,-0.32856128,-2.7169852,3.5213318,-0.75314444,0.27283043,2.0737162,-3.3289855,-0.8848964,-1.3823174,-1.4686126,-1.7188478,-1.8072038,1.2253977,-0.6737107,2.687886,-2.0796263,-2.6013632,-1.569188,-0.9056853,-1.2851962,1.4194748,0.8345845,3.2719436,1.3302971,0.4063909,1.730629,0.7410571,0.22271302
<http://qLSSw.org/tLiCvuwK>,-0.41679126,-0.6358902,1.1188042,3.165086,-1.1413413,-0.30019963,0.42966998,-0.11899201,-0.32663622,-0.05302636,-0.25739864,4.096512,-1.84557,0.9938054,1.823118,-0.8743448,1.0884278,3.233433,-1.681204,3.9362879,-0.49086487,1.3912426,-2.3206394,-1.1686839,-3.0115063,1.8540483,-2.582124,1.6691134,-2.0650902,-1.9727352,-2.0876787,3.5224679
<http://sIknDRoJT.org/dSmSoXIr>,-3.4645476,-3.1118507,0.7835363,-1.7869236,-1.2768935,0.58300453,-3.332541,2.6997867,-3.158768,0.09218942,-0.32371718,1.3130902,-2.420125,0.8966591,-2.3367386,-0.41826215,-3.4211597,3.6202638,0.6751285,1.8149116,1.6909839,-0.3270144,-0.52900666,0.15860288,0.40747657,2.5136888,1.8406135,0.60913265,-1.0631196,-2.8286047,-2.826957,2.0087621
<http://.org/>,-3.2311325,-1.826837,-2.5552087,2.665117,-1.1569881,0.87300915,1.6713276,3.8786435,-0.38149285,1.8225845,2.7693458,2.3684947,-1.2865783,0.34252185,-0.86526704,-2.4633832,1.5399904,-1.6375419,-1.2807766,-1.5548697,2.3450413,2.480039,2.3732553,0.1215181,1.4885024,0.9504735,0.5836008,2.7049322,-1.8872784,1.5799465,-3.83949,1.243861
<http://uISKQLYislwMFGveKan.org/FZVlhe>,-2.7102761,-2.725638,-1.228356,-1.2525045,-2.4400618,0.9513109,-0.2841771,-1.4814894,0.11804521,-2.0049913,0.12501813,-0.6119497,-1.5745456,-3.5295646,-0.42678237,-2.4191,-2.0052388,-4.817432,0.24112208,1.268261,-0.68046,1.7461549,-0.48350444,0.855937,-2.39465,0.00089153444,-2.164143,-0.19257237,1.521296,-1.6894276,-0.5423685,0.23196626
<http://CPFqhPK.org/FOJdw>,3.432872,-1.4927915,0.37564197,-1.5178189,3.7091787,0.33321694,-2.8720825,0.6487745,-3.466055,0.65127045,0.7770392,-1.7032561,2.3153534,-1.0735439,1.4846723,-0.7906109,0.12303852,3.2995625,0.9880423,3.1439621,1.1458162,-2.041729,1.6047972,1.5297768,0.29780185,-2.3276665,-0.671827,-0.66475976,-1.8124725,-0.6991306,2.288172,0.5116252
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adevice>,-4.3641276,-0.7588838,-3.7045908,-1.3558264,1.4457773,-1.5468285,-2.0238671,3.1903913,3.4955094,-4.577249,1.0480947,-0.735316,-1.9732181,-0.20699544,0.54943866,3.5406492,0.34305656,0.68687445,-1.522631,-3.6252167,3.2791374,-5.531907,2.7833464,-2.1998825,-0.92640185,-2.1003735,3.0226116,1.2843665,1.580357,2.5637386,-1.0197678,1.414403
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,0.1315859,1.479349,-3.172612,-0.56971633,1.8366066,2.2413507,3.756256,1.1839772,1.7740955,-3.5342069,3.4135046,1.6835926,0.106000215,0.8028755,-0.21713519,1.169294,0.64980406,2.1060607,-3.6753674,1.5538778,4.72734,2.058079,0.42601627,-1.6790385,3.775907,2.039637,-2.4056904,-2.1544774,0.3025464,-2.4449053,1.2249737,-3.107586
<http://drMZvoXdDvYpa.org/LBnrCzhZ>,-1.770121,-1.2693913,-0.009697852,-1.9619086,1.0791435,0.49222976,-1.6255506,-0.29480138,-0.9690647,-1.2678121,1.1794215,1.1654727,1.5657679,-3.09333,0.6623639,-1.4996982,-0.032117054,-1.683693,-1.904582,4.470799,-1.9720414,-0.68764424,0.09055841,-1.6923681,-0.2364782,0.7640382,-0.017035395,0.5386321,2.1515543,0.062275477,2.3651822,0.32284033
<http://.org/OpViCWDAvF>,1.6138325,0.25622383,1.0021714,0.5114884,0.092606775,0.12435242,-1.8131706,0.9945959,-3.1978536,1.630289,3.57435,2.4216135,-3.1134164,-0.791423,4.565879,-4.210865,0.20573916,3.8114316,1.9321141,0.5295622,-3.3240478,2.5345376,-2.8445692,-2.989945,1.0684505,1.5573851,0.18276931,0.8822922,1.8534147,0.05624241,-1.0822815,-1.7535926
<http://zHTt.org/RwZjNBYwJELXWSFcBH>,1.3387108,1.304497,-1.0843511,-3.8518076,0.5619468,-3.9110973,-1.1417059,3.4241457,-3.7307918,4.2779937,0.5423167,0.3337509,-1.0701065,1.4287292,1.7119043,0.7468633,2.8667026,-0.48486903,0.0033187028,-0.3633482,-2.4967103,-0.52624303,0.5776481,-0.45852432,-3.2817223,0.647417,0.69435096,-0.473676,0.411802,2.0653021,-2.1248124,1.2766695
<http://qEQ.org/gSbuQ>,0.4528411,-1.0218251,1.9552366,2.1234794,0.49524432,0.046396364,-0.7016093,-2.996752,2.162033,0.8294328,-2.7973464,-3.862727,2.454938,-2.256881,1.82258,-0.33720812,2.7995474,0.75008774,-1.4806021,-0.49708542,-1.9713851,3.547705,1.0838696,-1.3271171,1.6024339,0.88381416,0.90247923,-2.4444761,-1.2168014,-3.2184987,2.7082114,-1.5472531
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acrater_diameter>,-1.0273472,1.398092,-4.8457184,-0.36350685,2.8236024,-0.0994415,3.1850348,0.82912123,0.5878369,-1.3843508,1.3988737,1.452379,0.62702966,-0.5975946,-1.556123,-0.038230967,2.4783964,2.5198283,-3.3738253,0.17175849,3.6314652,3.883727,3.2265987,-1.3971585,3.378238,-0.6193808,-0.072199635,-1.7501765,0.3233147,-2.7680812,-1.0024998,-3.528034
<http://UeLldRiJQWByYWnJo.org/zPmxkzlVQGkcy>,1.7127064,0.67034656,-1.5894605,1.8963361,0.91006726,-1.0236568,-1.0275531,-1.906148,-0.50998294,2.0815253,-1.0292196,-2.2930417,-2.4895303,2.3075035,-2.6417007,3.7989497,-0.9382411,-2.1969619,-4.502314,-1.4487121,-0.4900982,-1.1176881,-0.45675159,-0.4676837,-0.87001616,1.4580775,-0.46611482,3.3642707,-0.7129796,0.6153843,1.6661837,-1.4881567
<http://GLlcp.org/wPUmqO>,-0.7561046,3.3221486,-2.5286224,2.4284148,-0.2511197,-3.0672736,-2.3195372,-3.8707836,1.5693903,2.4067996,0.25870764,0.97290176,0.47959334,2.5178084,-0.23989396,2.154805,-3.161668,-2.456356,-1.6730547,-1.6511595,-0.39116362,1.0186657,2.0384386,0.6645006,-2.0007236,-0.4011078,-2.9402425,-0.24865206,-1.4206157,-1.9840251,-0.5865111,4.1573243
<http://emkDMMOtLq.org/AMuiRv>,-2.086177,0.49900442,-0.034123003,-1.381677,-0.93564576,3.4130092,3.0834842,-0.8685023,-4.246321,-0.031511188,0.83455396,-1.4374762,-0.7870234,0.9300302,1.5794581,2.4392145,0.4897327,3.050614,1.0673968,-1.9164519,0.105488196,-0.9606227,-0.0064264983,1.0323266,1.1876218,-2.8693395,2.690241,-2.1883364,3.2007635,-3.4377968,1.4652001,2.4852183
<http://aqxK.org/ljBV>,-1.2531396,-0.3889252,-2.8756456,-0.7396022,-2.7880752,2.0526392,-2.8863688,-2.2563965,0.86586994,1.3353037,-2.5848963,3.161329,2.2167037,-0.16860393,4.6234503,0.5360812,3.6575224,-0.7908679,-1.3102978,2.5501568,-0.6887545,1.1672664,1.3935219,-1.0696555,1.6772913,2.319638,-0.871891,-2.540246,-1.8745614,1.4266651,0.6220297,0.8805604
<http://gtlNIAMNjBzeFoXj.org/gUcEkntCbNiyLY>,3.0575807,0.49991834,-3.3097908,-1.4246194,2.4010186,2.1093068,-3.022628,-3.4454637,-1.9834834,1.6732333,-2.2251945,-0.62235695,-0.18430135,0.3920528,1.6598579,0.6727992,2.3848877,3.6704102,4.373249,-1.6993552,2.0117373,-1.6299677,-2.4144819,-2.768685,-1.7881087,0.64056706,-2.5694108,-1.6593508,-0.524457,0.99341697,1.292178,0.9681665
<http://KaF.org/qDSkykOoM>,0.9623909,-1.0429705,0.9031798,-2.0698154,-0.7412007,0.7342673,-0.93363214,-1.0083396,1.7909352,2.389002,0.57041657,-2.9415786,1.004588,-3.6326709,-0.8104728,-1.292525,-1.6822493,-1.9072416,2.7955575,-2.520172,-2.392612,-0.48088425,-2.0564826,2.1420083,-1.7757813,0.58242613,3.2476206,-0.30361244,0.9317018,3.2836063,-0.13114357,4.34108
<http://linkedgeodata.org/ontology/nuclear_explosion%3Awarhead>,0.12213768,-0.7768945,-4.3207297,-1.8985683,-0.083806865,2.919184,2.5516968,4.1900167,-2.9784043,2.2113855,1.2206534,-0.052579675,-1.014642,-1.0394511,3.5072234,1.0353612,-1.10356,2.961962,1.4195572,-1.7443639,-0.43716502,-3.0447097,0.13044389,1.9021081,2.289941,-4.425831,-3.6099715,3.2088747,-2.9074132,-4.4246492,-2.8972576,3.9396763
<http://uMaWwtYs.org/noOZndmMoYkAyMcs>,-0.048766963,-0.39155954,-0.7351676,-1.7103813,-2.1685596,-2.3506956,-2.6095793,3.085699,0.12459439,-0.5992272,3.0375228,2.1008453,-1.00833,-2.8467476,2.4274502,-2.1774127,-1.7860531,-3.9206543,-0.744514,-1.3050361,-1.2035661,0.8777029,2.6962566,1.7525429,3.6206021,-2.0679994,2.513111,-1.8912585,0.69198173,-1.2038509,-1.5464405,1.3248024
<http://YVHRgeFWscK.org/mz>,-2.282457,-0.7300013,1.0288854,-1.449779,3.629019,1.6088061,-0.25567478,-0.3094316,1.9586055,3.4071357,-1.3020542,-1.9986229,-0.14092082,1.0095599,-1.369026,2.6863604,-0.2585644,0.79950017,-1.7210369,-3.3454757,0.19309118,1.0486925,-2.3032048,0.31108356,-1.685501,1.1998177,1.0186336,1.1616025,2.4242911,0.45038304,-2.0581188,2.1795835
<http://IL.org/ZRfEeP>,1.6063097,2.188977,0.03179247,-0.5934814,-2.53537,3.9058099,-2.866946,3.3842947,-2.741352,-0.10793937,4.2185783,-0.75946146,1.230894,-0.21688266,1.1085786,0.6045661,4.1662083,-0.8334728,-2.3683598,1.7879939,-2.179665,0.14412524,2.535059,-2.1007767,-1.0302984,0.02992063,3.2964118,3.4505382,-0.93799096,2.0594957,2.008622,-1.7199231
<http://IRXCEZle.org/QJlSWsqQVblVir>,1.8650041,-3.6041968,0.15476073,2.8532228,-0.7163286,-0.46044308,2.9013333,0.84576946,-2.4188023,-4.5170074,-1.3962388,0.7445495,-1.8623788,-0.07120378,-3.3555472,-0.49947187,-1.6521953,0.543576,-2.0809083,1.6463251,-3.179814,-1.814388,4.941752,-2.427227,-0.44885778,0.57776916,1.5021199,-2.0179856,-1.3026448,-1.4122993,2.260844,1.3832884
<http://RtgTvlAJVibUp.org/yXMmTGGOcHTpq>,-1.9550997,-0.090366215,-0.15926939,-0.8279554,3.2871974,1.1306295,-2.1847117,0.05431036,0.914156,-2.9996715,-2.147572,-0.6528279,3.1464875,-0.7873697,2.28535,0.5615849,-1.8982586,3.0486846,0.4298216,1.5511758,0.81703556,0.03409831,-4.849664,-3.5878468,-0.5635149,2.466593,-1.736385,-1.6061217,-1.2468971,-2.2909873,2.9581103,-0.5256881
<http://PtaKaQ.org/n>,-1.1468939,0.044634763,3.0126474,1.304174,1.0989814,0.47427768,-1.7272556,0.35239702,1.8158367,1.2898186,-1.0102574,-0.11006035,0.15803121,-2.6197867,-2.1887853,0.95108324,-2.4002948,0.9478542,1.8259356,-2.74503,-0.055066716,2.894742,1.5798924,0.96650743,-0.7904484,1.2221098,-0.7910938,-2.3778162,1.2331667,0.93227714,-2.1576073,2.5437617
