,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aground_zero_altitude>,0.5908051,-1.6802276,-1.2652879,-1.140229,-0.6779095,-3.5798728,3.3839884,-0.33476928,-0.94452816,-2.5294282,1.3505414,3.0520232,-0.87940943,2.0331755,-2.5555305,-2.835375,-5.3305945,0.74989176,1.0534626,1.6785601,-1.6905074,0.6944601,0.38588992,-0.87678874,3.709817,0.7226249,3.09477,-3.7498953,-0.8456195,1.1225357,2.4630215,4.07481
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,-2.827541,-5.5557337,-2.8471584,2.3219328,2.8675592,2.2866678,-2.6665025,2.6195862,-2.6092284,3.114189,2.281703,-3.5433211,-3.4258134,-3.1520116,1.8172451,3.2878938,-3.4805014,-3.230121,-1.2655777,-3.595701,3.1366584,2.928842,-3.0924988,-1.376688,2.8983927,2.8780596,2.9804757,2.9378154,-3.130141,3.487712,-2.2417097,3.5241232
<http://linkedgeodata.org/ontology/version>,-3.3874364,1.2069585,-3.3011768,-3.5528882,-3.587175,-3.0278091,-1.3512528,-1.6475596,-2.6201031,-5.1290183,2.7551517,3.2822328,3.376672,-2.446533,-3.2483735,-2.4187694,-4.214554,1.5102826,-2.8429928,-0.43821678,-2.9769166,-2.86394,-0.052290335,-3.3326988,2.1153982,0.6827921,1.0313895,0.58893055,-3.8036647,-0.067094244,3.252838,-1.393535
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,1.49868,2.5295205,3.8627849,3.5159795,3.381208,-3.509877,2.7912507,2.3127334,-2.7148757,3.459794,-0.62115896,-3.2419512,2.9282985,-2.5290656,-2.7369003,3.0845861,3.2848673,3.493759,-2.4845603,-2.9579937,-3.03164,2.4910245,-3.170787,-3.1986313,-2.9226975,2.775167,3.3423533,2.4838006,-3.0115554,-3.4273555,-2.973265,-3.4536817
<http://linkedgeodata.org/ontology/gadmSameAs>,2.4224076,-2.0025456,-2.0240333,1.3091134,-1.6910347,2.4130018,-1.4649996,1.7789443,-0.11924425,1.5063581,1.408829,0.55641437,1.9682602,-1.9374235,-2.2185736,-0.81487495,1.0264506,1.7901418,2.788549,-2.6047227,1.7241722,2.6753953,2.4083264,-2.8812919,2.5118678,2.9745657,1.7749339,-1.1155485,-0.6335547,-1.1304073,-1.3890061,2.5970526
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-3.4528995,1.1093776,-3.2745788,0.94733584,2.0717144,2.52183,-4.1587715,3.098909,2.909705,-2.209968,-3.6990147,3.6178956,-2.6274817,3.0460997,-2.2997534,-3.7571146,2.8228152,2.8038566,-3.3808928,3.308295,-2.7575462,-3.0439034,-3.6694071,3.458262,-2.138925,-3.3047476,-2.2049112,-1.8462609,-3.0712223,-3.263227,-3.793854,-2.7435665
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,-1.0054277,-2.508638,-0.89333516,-1.8367664,-1.4353029,2.469653,2.8870876,2.3109815,1.4564167,1.8965178,1.0877435,1.3848821,-2.0715044,-1.1393039,-0.85002613,2.7204356,1.6743298,-2.199873,2.8315263,-1.5927254,-0.8396448,2.0385926,-2.2337155,-2.616625,-1.6407865,-1.5784167,-2.4270165,-2.9826622,-1.9006486,-1.6785189,-2.2999313,2.2899709
<http://www.w3.org/2000/01/rdf-schema#label>,-0.6260099,-2.9112136,-0.2942286,0.8845617,-1.490022,-2.3481627,3.0387008,-1.7572812,-2.5873277,-3.2524865,-1.0144625,3.1704428,-0.13639173,-0.23925975,0.7745835,-3.6732943,-3.529892,2.9366605,-0.48101133,2.282945,0.018633088,0.59003025,1.7522732,-1.978864,2.3426428,0.47742555,0.858015,-3.7755263,-1.342807,-0.8061452,-0.27604252,3.8963063
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-0.9371422,1.7527239,0.77819824,1.2705685,0.44783098,1.808144,-0.30928034,-2.4415798,-0.57993984,2.325065,2.0854905,1.288835,1.9110084,2.586947,-0.17032988,1.786178,-3.214469,1.1740628,-2.2553837,1.2028292,2.8795357,-2.1352618,2.58154,1.7160898,-3.026306,1.4872159,-2.1818974,-2.1829383,1.9684086,-0.5220925,2.2483776,3.6165593
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,3.7881544,-2.8244147,-2.8424077,-2.554025,2.939777,2.8828642,-2.9764464,2.6658454,-2.5341141,-2.6859715,2.3173866,-2.0790138,3.0709867,-2.2396066,-2.8036432,-2.4659328,2.4665153,2.5784614,-2.868269,3.6301222,3.1510277,-3.5784488,-2.8078942,-3.5186775,2.4956956,-3.0726607,3.1769001,1.3913813,2.8299088,3.0546896,2.6380386,-4.114772
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,2.6228864,4.1571736,-1.7853856,-2.2811902,2.6020393,2.7276688,-2.678466,3.4843614,2.9095266,-2.8364837,2.2851195,-1.4056424,-2.9547665,3.6942446,-2.5644069,-2.187172,-1.8114806,2.5015082,-3.605606,2.155202,-2.3847077,2.9700975,1.317371,-1.9998295,3.0231256,1.8539493,2.2130487,2.9321513,2.2319026,-3.4740403,3.075607,-3.445577
<http://purl.org/dc/terms/contributor>,1.5239357,-3.02037,2.9621954,3.036088,-1.9276689,-2.8221395,-2.4794858,-2.3190114,-2.9325824,-2.420442,-2.7654877,3.26552,2.5992446,-2.0997899,-1.8983037,2.12315,2.0308826,-3.0313745,-3.0668871,2.997372,2.5257652,-3.124013,-3.2597606,1.3799074,2.5749047,-2.058868,3.9534307,-2.5173266,1.4010202,-2.910692,-2.9176922,-2.6339712
