,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/boatyard%3Atype>,1.1564561,-0.5871592,-0.6207594,0.0073635094,3.7476723,1.5358002,-0.96607625,-1.2731117,1.3642155,-2.239024,0.8673507,-1.3143938,3.9142995,-0.9115594,-2.5182872,2.1529856,-3.0119393,-0.53012025,0.14193135,-3.795778,-0.75895214,-0.7599021,-0.69301796,4.7836432,-1.6384158,2.6075127,-1.5588069,4.315735,-0.648308,-2.5682971,0.21055262,-1.9416388
<http://purl.org/dc/terms/contributor>,-0.58262706,2.4151676,1.2520915,2.797909,-0.8022678,1.7429996,-2.6953669,-3.0751517,-2.366636,2.8635967,2.2168713,-3.403191,3.1538575,3.0410388,-1.3458244,-0.69741917,1.521052,2.0134296,3.1445239,0.9067795,-1.8394933,-1.9036427,2.70161,0.50929904,-3.2719815,1.9354784,-1.9251646,-2.208395,1.9715387,-1.6992393,1.454921,-1.7036667
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-2.4305754,2.8444943,-2.689626,-2.3248265,3.2432234,-2.9475427,2.7248876,1.8105534,3.1638374,-3.206634,3.209551,3.96913,3.6451652,-1.8448424,2.176253,3.7697628,2.8599324,-0.91413915,2.7865403,-2.2638168,-2.330922,-3.4101934,-2.9017208,2.462721,2.1909962,-2.8593771,2.1187434,2.6425517,-3.261836,-3.9103608,2.034141,-2.7474883
<http://www.w3.org/2000/01/rdf-schema#label>,4.0043893,-0.6338328,-0.30368346,-0.8600289,-1.0573325,1.753112,-2.6823397,-0.9938687,1.7388757,-1.343692,0.6790059,-2.3664625,-0.26618955,-1.0551295,3.680736,3.2069,-2.83171,0.4825811,2.7468596,1.9540298,2.5579004,3.2578506,-1.6568298,-1.0976804,-2.4228334,-1.7350624,1.0860457,-2.344173,-3.3287997,-2.096018,1.7624646,-1.1252519
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,-0.6730742,-1.2104126,2.0750244,2.211885,-0.7649036,1.5562127,-2.5716805,-1.169592,-1.5027355,1.8748845,-3.3219793,0.82373637,0.305277,3.5566754,2.12273,-0.91637856,-0.084637895,1.6344755,-2.6895518,2.1415257,3.696213,-2.2504861,1.7932765,-3.5004237,0.7237321,2.2669563,-2.1802595,1.0756276,2.1250632,4.500794,-0.9549307,2.2216184
<http://linkedgeodata.org/ontology/gadmSameAs>,-1.350474,2.4794362,-2.3668375,-1.6731148,1.7254409,1.3613622,-2.8932729,-3.735051,-3.9503343,2.0333369,-0.055820405,-1.8924636,0.13133371,-0.2114538,-1.6608205,2.3695562,0.22416152,4.348844,-2.0556781,2.0801318,2.4838524,2.3281195,-1.9473064,1.1114001,2.5126402,-1.1847218,-3.165588,-2.1624193,-2.0681493,1.1702923,-1.1754844,3.112875
<http://purl.org/dc/terms/modified>,2.5449533,-2.8518782,-1.8507386,-2.2742615,2.1516721,-2.6279852,0.92621773,-0.4442527,-1.7906712,-2.513475,2.2938247,-2.0898757,-0.6388024,2.8761277,-3.0388777,3.4740956,-1.9837115,-2.0111113,-3.4335597,-0.7722869,2.1942575,-1.6582917,-2.6101117,0.9858883,1.5498483,-1.9525262,-1.3970168,1.3136164,-1.7880486,-3.0386612,0.025021108,2.5544922
<http://linkedgeodata.org/ontology/seamark%3Asmall_craft_facility%3Acategory>,1.4795105,-1.353456,-4.485604,-0.570031,-0.4826905,3.9541798,1.6751379,-1.2236347,-2.0782635,-1.3221163,1.0993016,1.2214602,-1.9965193,-1.5244828,1.8985215,0.5644692,-0.97017294,-3.9359844,-0.34586456,2.309756,-0.6046107,-3.5589764,-0.8305614,-1.383063,1.7739025,-1.9808306,3.8006382,0.88063794,-0.35990062,0.6478954,-1.7347234,0.63176566
<http://geovocab.org/geometry#geometry>,2.241,2.95754,-0.43540114,2.6537647,2.1737647,-2.1968284,-1.163846,-3.049608,0.88438517,0.82333267,-2.215244,0.5071047,3.4577048,3.3043854,-2.3350096,2.7319334,-2.337062,1.2473339,0.5583184,-0.12783355,1.1749477,-1.8937371,0.30122897,-3.064414,0.16629389,-1.5545789,-2.3240094,2.5235534,-0.5895294,-1.9278442,1.6534508,-1.3380646
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,-1.1921045,-1.0183699,3.320863,-1.1431522,2.818098,-1.7547741,-3.5027494,-3.305031,1.5819696,-2.1793518,1.0015413,1.0689995,2.7650113,1.9864941,4.8929462,0.35724747,0.8600913,2.741655,1.9452752,2.2063677,2.145939,1.4940195,-2.2873385,-0.12828855,1.3120661,1.3274122,-2.1621351,1.523329,2.3490574,-2.8392978,-1.6064848,0.49966094
<http://linkedgeodata.org/ontology/changeset>,0.80084944,3.768709,-1.14315,2.5004585,2.5693147,-1.4647716,-0.14373206,1.3125248,-2.9929173,-2.0868099,-3.1384003,-2.732623,1.8252709,-0.87306666,-1.4329177,-0.8639239,0.36687642,-1.8368205,-3.4351718,-1.7839453,-0.9134417,-2.0727615,1.322979,1.119527,0.89665574,2.6866808,-3.4871864,2.7939196,-3.264365,1.1545438,3.5877533,2.8111312
<http://linkedgeodata.org/ontology/contact%3Awebsite>,-0.15353875,-3.428266,-0.9070537,-0.90797406,-2.1948621,-0.90634996,-2.1881766,-3.083518,0.48545378,-1.4928045,0.6202652,-2.4761944,-1.451039,-2.4230096,-1.5750118,2.0204823,-2.3380604,1.0173405,-1.1400541,1.1163472,-1.7822204,-4.42422,-3.0043333,1.4896393,-4.020061,3.7987413,1.6967722,-1.4984854,2.357292,-2.5829222,2.1588104,-0.78155285
<http://linkedgeodata.org/ontology/seamark%3Atype>,0.19243889,-1.1071385,1.0479122,2.9002438,-1.9135021,-1.4388726,3.241401,0.44174585,3.0523405,0.37899545,1.6330761,-4.277587,-1.5338292,2.8701544,1.4862608,-1.7719815,-0.30385935,3.1671677,0.16042146,-2.493923,-0.79812914,-1.4609748,-1.0731218,1.0074435,-0.8438987,0.99326295,-0.23085725,1.9801295,-0.035475638,0.5741745,0.3367875,-1.0344131
<http://linkedgeodata.org/ontology/operator>,2.315912,0.10528328,-1.4597026,-1.9061219,2.058919,3.0811641,-1.1346494,-1.5817195,2.4867532,1.255258,-0.55647546,-1.748677,-0.64073026,1.4834194,-1.6865591,4.498451,-0.37608808,2.979959,-1.8032168,-1.2453225,3.1711712,2.9752376,-2.4488747,-3.4214299,-3.306343,0.099335566,1.9907637,-2.10096,1.0151407,0.34654835,1.3273246,-3.073518
<http://linkedgeodata.org/ontology/version>,-1.2083684,-0.34911776,-2.9801614,2.9667394,-2.045851,3.9142506,-2.0275898,-3.575915,-1.6682458,4.864126,-2.854672,2.36651,-3.6900334,-0.81479174,-4.131418,-4.6484904,1.8214728,4.0487556,3.256125,0.24876313,0.21988854,3.6378827,3.9077313,4.175544,4.401444,-0.7758234,-0.9654512,3.5322623,4.7833633,1.8795685,-3.5812938,-2.2209642
<http://linkedgeodata.org/ontology/addr%3Astreet>,0.6387401,2.507077,-1.4595988,3.4068599,3.069218,2.6129742,0.7192016,2.4270232,-0.19338936,-1.9819176,1.1988595,1.3854114,1.7787142,-0.88247955,-0.48164383,3.6612217,-3.182086,0.57730514,1.5386165,-0.01590721,3.1811814,2.7425683,1.5783614,-4.256786,0.4288472,-2.932645,-3.7922301,-0.7075452,-2.0109775,1.0830035,-2.7017472,3.2259512
<http://linkedgeodata.org/ontology/addr%3Ahousenumber>,0.49659532,0.5812988,-2.4873888,1.9162575,-1.6480463,3.5308738,-0.27721035,-3.6414943,-1.5874827,3.613488,-2.1250029,0.51478803,-2.7143385,0.019619703,-3.4705474,-4.188889,1.5383188,3.7326455,2.18703,1.6929078,-0.06579549,3.244552,3.6166482,3.0514648,3.7746582,0.016524948,-2.1226351,2.5559387,4.042195,0.36410773,-2.9698029,-0.47095928
<http://linkedgeodata.org/ontology/addr%3Acity>,-1.3785418,-2.2847624,-0.9138224,1.9034703,2.093778,1.0275913,-3.1510894,2.5920696,-4.2166634,1.5933558,1.2863373,1.6482587,3.233092,4.4456487,2.601155,0.26149166,1.612594,-1.8178781,2.9341812,-2.5581396,-1.3037176,-1.6335713,-1.9058017,2.8494558,-2.7021565,-1.8546329,-1.9115313,-1.8137419,-2.6631572,2.0854273,-2.0927594,2.0027688
<http://linkedgeodata.org/ontology/note>,0.2748289,1.7888366,-1.0769708,-2.1037285,-1.1159507,0.55927193,-6.2860894,-1.6856819,0.6588851,-3.060549,-0.66883355,-2.3827648,0.95710915,2.2561738,4.1912074,-0.80308145,-2.2094266,-0.10686738,-0.047891427,1.7358459,-0.59909683,1.1724292,-1.4363933,3.6368012,-2.7330406,-0.42590755,-2.8234463,-3.8369286,1.6621993,1.4192199,3.5851684,-2.1940749
<http://linkedgeodata.org/ontology/note_1>,-0.47270292,1.579283,2.4758368,4.8033314,-3.2895226,-2.0013368,0.6003904,-1.2724409,-1.5757079,2.2828982,4.114181,-3.5197327,2.8210285,1.4785032,-0.98707527,-3.117927,-2.4575384,-3.730394,-3.3690064,2.2612622,-3.288158,-3.050556,-4.58774,-1.0729839,0.6765622,-1.5757927,0.44619814,1.3140697,-0.84178853,-4.016507,-0.21284981,-0.5251058
<http://linkedgeodata.org/ontology/contact%3Aphone>,1.4687681,4.2230496,-2.3444264,1.9813273,2.5169642,1.129239,0.046948582,1.5669706,2.0392978,1.2800512,-1.7044778,-0.48029488,-1.3934977,3.7532885,4.8018727,1.6843027,-2.2762077,-2.6766272,-3.119506,-1.5713456,2.1942816,-0.70878994,1.7225305,1.056102,-3.6610935,-1.4002062,-2.500938,2.3271108,3.8307004,-0.59006536,3.276978,-0.50061953
<http://linkedgeodata.org/ontology/addr%3Acountry>,2.7888808,2.7374191,-3.6624064,-3.673625,-3.5345798,-3.0200741,-3.475949,2.666171,1.2758988,-2.7733288,2.678606,0.76477337,-1.5395322,-1.2127644,-3.1965747,-2.014316,-3.8404524,-3.2239635,3.2466555,-3.4469311,-0.671239,-3.3684075,3.5215774,-3.2684004,2.1713665,2.389469,-2.5763528,2.4882953,-2.3849502,2.4154959,-3.2292151,-0.9977959
