,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/ruins>,-0.27432117,4.247668,2.5112832,0.6389897,-0.4494073,-2.1714947,-0.76338804,-0.09131502,-0.96595895,-1.686104,-1.5822551,0.3793047,-1.8818107,2.5589669,-1.3950962,0.78656995,-0.17437951,0.80425245,-0.6825413,-3.0391328,0.48855492,-1.5435655,-1.668385,-1.4151062,0.67678696,0.5575019,0.88799113,1.0483497,2.0043964,-0.7868094,-0.0037032838,2.1879358
<http://linkedgeodata.org/ontology/version>,-4.3697596,1.9456426,1.92828,0.3938416,-0.28334513,-1.2084128,-2.9661777,1.4576504,-2.2162585,0.5814339,0.16410512,-1.4937174,-3.7863507,-1.655796,-0.5458734,4.0879807,-0.8864462,-2.07712,1.253054,-4.3857265,3.8480537,-0.07403094,-5.3101172,-3.0709157,1.9345355,0.63582003,1.4788282,-0.28396246,-1.5200746,1.277175,-3.219904,1.967672
<http://linkedgeodata.org/ontology/ref%3Aropiky.net>,-1.6834874,3.5156615,2.9157205,0.60413027,-0.29536465,-1.8481964,-1.3679991,-0.45274746,-0.87750244,-1.0124913,-0.99640626,0.21940905,-0.584722,-0.7927222,-1.2669241,1.2018001,1.4003997,0.37097287,-1.2976555,-2.0985413,1.4989094,-2.1604247,-2.96687,-2.7370896,1.3690625,-0.19479205,0.53904754,0.21054216,2.0150514,-1.7996308,-1.2041878,-0.4788611
<http://purl.org/dc/terms/modified>,0.42084566,4.777841,4.118829,3.546199,-1.3990747,-3.6104217,-0.25138092,-0.036941838,-2.180788,0.9807902,1.2749097,-1.8730602,-2.5575597,-1.518874,-2.322394,2.8066683,1.7453424,3.42849,-2.3775826,-1.7809778,-0.27486354,0.120520525,-2.3847063,-2.8480618,-2.2248063,1.2124869,1.8473824,0.9757262,0.2469848,-2.2076433,-1.5915922,-2.595723
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,2.3352833,0.21885839,-0.67716056,1.5810652,-2.5481107,-0.38010028,-3.4367561,1.2804303,-1.2680331,0.10143964,0.37839487,-1.2310215,0.9764763,-1.632792,-2.648634,-0.5252288,1.7234477,1.4236073,2.3632026,-3.3215086,4.2146263,2.3926744,0.5325433,-3.2317963,2.1132195,3.5275733,3.6456206,-3.428417,-0.58852154,-3.6783674,-3.8166158,-1.3513907
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adevice>,-1.8614377,4.9990544,2.4720879,-0.7340603,-0.64199924,-1.4304657,-0.12913865,-0.7422362,0.599444,-1.8590184,-2.6605089,1.5734427,-2.167835,1.4773103,-0.19046031,-0.8206413,2.3521166,0.14213847,-0.034894656,-0.3235793,0.27965364,-2.5384634,-1.8182935,-1.9055284,-0.6056267,-1.2676567,-0.9138587,-2.08895,1.376465,-2.0671537,-3.408878,-0.8361664
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,-2.2222953,-0.3197551,2.4985406,0.7849801,-0.62535614,-0.5865512,0.4773792,1.7123048,1.1793578,-0.6467275,0.40199494,1.1486979,-3.2481155,-0.70055825,-1.0007817,4.694168,0.057459302,-0.32866675,3.12933,-3.6879232,1.2889695,-0.05582662,-4.4392686,-4.244865,-0.2152889,-1.7869146,-1.0698725,-1.0812223,0.99947935,-1.8386728,-2.7016807,-0.2415657
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,-1.7820394,0.14885521,4.6275215,2.8103411,-0.049872287,-3.6577692,1.4385948,-3.5195875,-3.2346985,-3.7139142,0.3939794,1.5548755,-2.8863127,1.6578681,-2.1088207,-0.46582988,-0.3901727,3.8116646,1.1530205,1.1714754,0.11784676,1.5484595,-0.38396695,-3.5727494,2.8202858,2.4792116,-0.68317384,-3.856819,0.73356706,-1.3376313,-0.332273,2.3173258
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,-1.0784388,4.77121,3.6493044,1.357067,-0.35081494,-0.24887757,-1.0950292,-1.8060263,0.22585073,0.9368281,1.7157147,1.1467936,-0.14121634,2.6395485,-1.8794541,2.6867843,-2.6378357,1.4185227,-2.9456203,0.0009192792,3.7913163,-3.223343,-0.08852998,0.45843396,-3.4134772,0.6340075,-1.4886974,-1.842254,4.4207573,-1.811509,0.71996415,1.590293
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,2.1107025,2.2639182,2.5818534,-0.41593564,0.19687144,0.8495972,-3.7112825,1.8742459,-1.4374927,-0.5414484,-0.7485066,3.3289845,0.16043732,-1.6504519,-2.8563755,-2.6188126,2.6307502,2.1341872,-0.073182255,1.046967,4.7626257,-3.5667756,-3.343613,-4.752718,2.4276276,-1.3141255,1.2371755,0.4173091,2.6482632,2.638655,-0.6105507,-2.193228
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,1.423411,5.9954486,0.7828464,-0.92356884,1.0836638,-0.114224926,-3.0773516,1.4169086,1.9310765,-2.9211533,1.8817282,-0.19539715,-3.8011541,3.7346454,-3.052785,1.1539263,-0.42472625,1.6847669,-2.4332035,-0.8052818,-0.15468904,0.58911985,-1.9461873,-1.8844883,1.2706693,0.11788818,-0.5000389,1.28434,2.8474884,-3.4932978,-0.15493044,-3.1593382
