,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,-2.7211947,2.3946228,-1.5925992,-3.822905,2.2489498,3.700573,3.5558765,2.8496025,3.3552682,-1.8258809,-2.7790058,-2.950921,3.7629573,2.0876615,-3.6416411,-2.2510471,-4.601045,2.843227,3.755029,-3.5859985,-1.2271446,3.1440554,4.9036074,0.5813783,-1.8086644,3.0364091,-1.4316947,-0.7486174,-3.354196,-3.6502385,0.0422819,-3.7858381
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,0.5480529,1.3645563,4.9814663,0.39852273,-2.1913807,2.5583146,1.1644621,1.9082631,0.4372683,4.2106752,3.5165455,-1.6076099,1.0969534,-3.291643,-2.5790846,1.9271984,-2.7231948,1.1066177,2.3509603,2.6162322,4.971223,1.9090288,0.81706667,0.67562234,-1.5449944,-2.439709,3.965203,1.4825933,2.9285934,-3.9108632,2.4397662,-2.862962
<http://RrvHtZFy.org/QcWLWrHHWLX>,-1.622821,-1.6476684,1.2072752,-2.4490345,-0.6700252,-1.5072607,1.2106298,-3.6819124,-0.3144463,-2.9889507,2.6517544,0.9100673,2.675424,-2.4095342,-3.0079708,-2.8237119,-0.38029218,0.045340344,0.6749134,-4.277504,3.5388281,1.023883,-1.861865,2.7809877,1.3069631,-0.9457255,1.6534846,5.275512,2.1434262,-0.63852274,2.5510783,-0.5885528
<http://linkedgeodata.org/ontology/nuclear_explosion%3Abody_wave_magnitude>,-2.6833673,2.9126306,-0.5447363,-2.6787465,1.3857231,2.675446,3.4018304,-2.9849343,-1.5485831,-2.9567153,1.6131123,-2.5029588,-2.6473775,-2.6376615,-4.7850866,-2.8449616,2.4714646,2.300842,-1.5747609,-3.299053,0.13452627,-2.9020681,0.36225763,-3.2433355,-3.3890867,-2.234184,3.413074,-1.9337296,2.3517742,-3.408854,2.6237483,2.6055956
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,0.8678071,-4.322337,4.658863,-2.2970283,1.1643859,2.1199226,1.7922702,-1.558207,3.146627,3.8932188,-1.7087302,-1.9980227,1.6317337,3.0207944,0.42613515,-4.1708384,1.3488172,-2.447131,3.152782,-0.7430506,4.1705093,2.3119047,4.1082563,-2.2978747,2.209054,-2.8188634,-0.94142646,-2.5199761,-1.030808,1.4162427,2.5317652,-1.8932207
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,3.3726351,2.8375854,-2.5834384,-4.1141596,-3.8119128,3.8665237,2.241336,3.487395,-1.7516729,3.166306,-3.104823,2.5645218,-3.996413,3.5990083,2.3146427,-3.4262385,2.0341115,-2.977166,3.0875347,2.7226233,3.889397,-4.692388,-2.496724,3.8741264,-3.4046757,-3.3436787,3.9673178,-3.4231114,-3.2900639,2.950593,0.12394481,3.3725197
<http://linkedgeodata.org/ontology/gadmSameAs>,2.2412455,-3.9635944,3.8942404,0.12578659,2.1201737,0.90771866,0.9335569,-2.206053,2.9886942,2.028052,2.4117908,-2.2512345,-3.42155,0.69824976,-3.4803283,-3.578332,-2.1971238,1.4888842,1.818703,2.3515666,3.8329663,-2.8301969,3.3367536,0.8946655,0.44196346,3.3833232,-0.99851036,2.2055311,1.6076896,1.4391557,1.8146243,2.881721
<http://geovocab.org/geometry#geometry>,-2.8444479,1.301914,4.858184,-2.8176546,-2.7365391,-2.4790642,2.7959247,2.2476768,2.8162503,1.3856925,2.8635068,-0.09270064,-2.0058603,2.0091138,-2.6400483,1.1659236,-0.78879416,-2.002542,-0.81425357,-1.0642985,1.9052645,1.2635943,3.4492257,-2.9229894,-1.0462165,-1.63803,2.9666705,2.8139582,-1.4788139,-0.7641954,-0.9792902,2.0982625
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asalvo>,2.750719,2.5173912,-0.82784885,3.118728,2.3825824,3.1332026,1.9164345,3.068389,-1.9790823,8.131916,2.9386299,0.04855371,-3.8899539,2.9338098,-2.9642174,1.6214269,2.824639,4.723994,-2.8214276,-4.199231,-1.7834585,-1.5017095,-1.6088456,-2.9681675,2.6359513,2.889993,2.9645472,3.9894037,-3.7475672,-3.961171,-2.0276747,-2.4095762
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,2.829203,2.5739732,-2.0370626,2.6530848,3.1514049,-2.1333451,2.962067,-3.1941223,4.309874,4.3439546,-3.081491,-3.8624358,2.7734292,-2.3496497,1.8479556,-3.6789882,1.7344944,-3.1357965,2.4182165,3.7657485,-2.9097908,2.4413118,-2.5378795,2.5734794,2.2840238,4.1228356,-2.512322,-2.8679907,-4.611629,-4.692016,-3.0133064,2.6414359
<http://linkedgeodata.org/ontology/version>,-0.008443985,1.7727158,1.9998507,0.4680103,-1.5296186,-0.77490234,-3.4391875,1.4496173,5.6223874,2.6959274,-4.536994,3.4700177,0.95547086,-2.5371635,-2.8401012,-5.0230207,-3.1085203,-0.4297298,-5.1502285,-0.89529413,-0.9221804,-4.2363153,-0.08027096,-3.559384,-2.8469648,1.6638904,4.5576,-1.988485,-2.573498,2.1076105,4.478911,-5.7292023
<http://purl.org/dc/terms/modified>,-3.4901059,-0.16237181,-0.7171612,-0.04013227,-4.348764,2.5196521,2.2160816,3.4420698,3.562468,-1.947917,3.4233332,-4.4259014,1.8697858,2.101587,1.5514807,2.2858658,2.4572542,2.441148,-2.790002,-2.9699616,-1.0025003,-2.702788,-1.521109,2.3578007,-1.9549068,-2.4614427,-2.938201,2.8268611,-2.5565665,-3.6126783,-1.0133357,1.6376779
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ayield>,-2.3981586,2.4829063,-0.2628204,1.738878,2.3158689,-2.9476376,1.6620857,-1.314539,-2.495639,-1.9456201,-2.0250943,3.030277,2.2058823,2.948672,1.4244299,1.7615645,-2.890061,-2.1193616,-2.1118734,3.380773,4.9130664,-3.1411421,4.1261454,-4.7435684,2.5636413,-1.8899416,-1.7498564,2.91224,-3.5422606,2.242588,-2.3319213,2.7763448
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,3.3697948,-4.1091547,4.2307076,0.44987315,2.3188202,-2.8801305,-2.304307,3.9709344,-0.90567654,3.3480072,-1.2550582,2.9124823,-1.5312252,-3.678397,0.61414856,-0.37723306,-1.561098,1.1060554,2.6211572,-2.754995,0.64396226,1.6445407,5.0955935,-2.3615613,-1.1795675,1.759658,3.8613143,-0.6086407,0.4567005,-2.547638,2.4996617,-0.74786764
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,-1.5780969,-3.487307,3.572973,0.48097602,-0.93259335,1.4141368,-1.5370564,-0.96065617,-1.0020041,1.5906249,4.9274287,-1.7213284,0.7208201,-3.778281,-2.6927845,2.5818846,-3.5440376,-4.1488905,-2.2879918,-2.332931,2.1389778,-1.3408083,-0.16896011,1.070161,2.5835989,3.0497532,1.752,-2.3954527,-3.7159595,2.2920563,2.9563568,-2.4126656
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,-3.6218753,-3.5427527,-1.884024,-0.83571637,-4.058871,3.6137123,-3.014819,-2.4067414,-3.3747334,4.1004734,-2.8576782,-3.5904765,3.4844146,-3.2660277,1.5387808,-2.8284898,-3.9514704,3.6838152,-1.725725,3.7813163,-2.787559,3.866641,4.2715163,-4.700948,-3.7036622,-3.2464514,3.8603454,-3.2451842,-3.6896482,-3.9302895,3.0151339,3.770705
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,1.633072,-0.2727998,0.75894797,-0.4518737,-0.78670824,2.030225,-4.0530553,1.0193313,4.3586044,0.24590392,-3.5591738,-0.71906966,1.1185677,-2.7099254,-1.5222939,-3.8831635,-2.5932271,0.40199104,-2.7782383,-2.0219967,2.0320334,-3.2428913,2.943362,-6.2044325,0.43353936,-0.47165072,3.6983392,-3.519457,-1.3412561,-0.4357003,1.4473069,-4.0059743
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,3.5307276,3.1555538,4.24256,2.7577598,3.5498302,2.781404,-2.9987922,-3.1085842,3.3272595,3.3645346,3.1677978,2.2057757,2.6384106,2.746528,2.5511913,3.208537,-4.03653,-2.5666256,-4.3046165,-3.8522482,2.3338523,-2.004435,-3.164634,-3.3474941,1.606682,3.2970426,-2.2961621,-5.563396,1.5088894,2.3863432,-4.508774,-2.8863156
