,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://QU.org/giOrlMxZrOKpArmBoP>,-3.1104171,-3.853022,-1.4213489,-2.9846177,0.052083347,-0.89247316,0.9492222,-0.06848134,-0.6200752,-0.35790086,2.9035785,-1.4931073,-0.4020643,0.97674066,-2.4359539,-0.33935982,-1.3551761,1.1214367,0.19695798,1.2037578,-0.15485355,0.10607739,-2.1709805,3.6020072,-3.703912,0.40664637,-1.1497358,2.0510032,0.50777626,0.9731622,-2.4883366,-2.5284696
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,-3.449829,-2.8706028,-2.4156551,-4.7591295,-3.097098,10.059452,-3.347779,2.7600205,3.2948945,3.1519704,3.1053183,-2.5733354,-2.3201478,3.256255,3.1425512,-3.7294483,2.7028913,-3.3725443,2.675626,-1.8229381,3.173252,-3.0417945,-2.9957147,2.9266431,2.8252423,-4.2022333,-3.0982256,2.9399784,-2.6885984,-3.6217322,-4.074403,-2.406585
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,4.4038982,4.552655,-0.1643794,-4.72523,2.5062342,3.130725,2.6253848,3.0327618,2.959285,-3.1407206,-4.3036094,2.472323,-2.3339882,-2.5078778,-3.4916909,2.1574726,-3.4487054,-3.554627,4.0143332,-0.59225225,-1.9048033,2.380623,-2.8106716,-3.220968,3.322911,3.6513395,-2.081275,2.6570754,4.180353,-2.974852,2.1597838,4.0232882
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-3.39334,3.4267302,3.2204258,3.1720362,0.97405106,-4.0020866,1.7602164,-3.7266788,3.3878286,-1.9028107,-1.569843,2.290822,-2.8360164,2.566767,2.8005154,1.9291378,-3.3940837,-3.678423,-3.5783296,-1.8321642,3.7893744,-3.94361,-4.233191,-2.324744,3.0351985,-4.3571997,-3.3304768,-3.1567814,3.415092,-3.9846969,-2.6108952,4.807716
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,3.1389291,4.4909554,-1.7982628,-2.686703,3.2251263,-1.149285,-3.663053,-4.3433733,3.1234365,-1.693801,2.0851953,2.3754475,4.197558,-2.2930853,-3.4818301,1.6887196,2.4979506,-3.4559758,-3.8792746,-1.9414229,1.9988024,3.1226473,-2.857048,-2.6447413,-3.9517848,2.9665804,-3.542628,1.7337216,-3.2754538,2.3695178,-0.3118127,-2.217246
<http://N.org/>,-2.7134767,0.63777757,-3.1398094,0.7659446,-2.8122783,-3.0715067,1.0174404,-2.5077074,-0.11369226,-1.1262594,-1.9096793,1.7370902,1.0777975,-0.36324903,-2.1639624,-2.3171778,-0.12600696,-0.29286042,2.0027964,2.195864,0.12948617,-3.363532,4.026159,-0.64589643,-2.5901432,4.9225407,-1.173619,2.1475966,-3.7793593,-3.3177578,3.8277597,0.75829685
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-3.2474985,2.1689756,0.2741943,2.6103306,-2.957252,-0.060500123,-3.6385984,-3.6140497,-3.7517388,3.759372,-1.1519185,-3.0506926,-0.7869404,-1.8318335,-2.4078543,-3.316148,1.6141719,-2.9294806,-2.5716856,-0.6472549,-1.1152134,-0.29174083,-3.1773174,2.7545981,-1.7496227,-2.9531863,-2.0987885,-1.2843325,0.102455586,0.39657536,3.6124654,-2.283426
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ayield>,1.0241129,2.6004186,5.606843,-2.7032824,3.6995056,2.35805,1.9460951,-4.068108,1.4523091,3.0098166,-1.5101963,1.5639532,-2.7058146,1.5815876,-3.2965963,-4.378795,-1.2729877,1.9383386,2.9351254,5.073941,1.223202,0.9324364,3.5298688,0.5976056,2.385966,0.7681404,3.1338081,-1.9026257,2.795808,2.157009,3.017917,2.4198117
<http://purl.org/dc/terms/contributor>,0.7955195,4.278548,3.0924778,-3.3900867,-2.8603542,3.992993,3.6801317,0.98234653,3.1842957,-1.3379287,1.5773059,3.6144426,4.71376,1.947001,-2.311595,1.3930881,2.1630816,2.1516912,-2.7125688,4.6858644,-2.0684726,1.5905709,2.788437,3.1102195,-4.1650195,1.9136685,2.3504105,3.258238,3.4136553,-2.8612413,-2.5055826,-0.37345546
<http://www.w3.org/2000/01/rdf-schema#label>,1.358224,-4.8796353,-0.323267,-2.018016,2.9309769,-1.7378453,-0.32163972,3.3236935,1.2215203,2.5213442,1.104462,0.86876285,3.1810024,3.4181032,-0.71136475,-3.8991282,2.5448291,2.1732,2.037342,5.9686933,-2.3194501,-1.5674032,-3.6883562,-0.30862242,-2.7283695,-2.6241386,2.9401772,1.3824018,1.0823377,-0.21847078,3.3128207,4.261604
