,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ashot_name%3Aen>,1.3733631,2.1606908,0.86727786,-3.7172222,-2.0400944,3.220533,-3.443644,-1.5280521,0.69431806,-0.8357898,-1.8844877,0.21456085,2.0829105,-2.85109,1.3127095,-1.3727103,-3.4267907,-2.4046988,1.1646755,0.64018,3.6477377,1.6571516,-2.0227761,-2.5075152,1.6451426,-1.2384868,-1.8522576,3.5069437,2.9132097,-1.4690858,1.0953567,-0.11543123
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,3.2689714,3.089566,-3.9290636,2.4296982,-2.2693434,-2.1427763,-4.600139,2.631082,2.481132,-2.9124556,2.1928046,-2.7358124,-3.253886,-3.637802,-2.9517932,-3.106728,2.7119246,-2.287193,-2.3226953,2.631371,-2.9756265,-2.1720188,-3.3172312,-3.5250177,-2.5349638,-3.2284267,3.474676,3.051819,3.12185,-1.8929727,-3.587103,3.1406713
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ahole>,1.6072417,0.24018982,-1.7139646,-3.631562,1.0460103,0.5207234,-2.0658636,0.717704,2.5476956,1.9143392,-3.1366696,-1.3208433,-1.4577228,-2.0302799,-2.0965796,-1.8726879,-3.254563,-2.4483151,1.5349287,-1.8399847,3.2710812,1.2163221,1.7382815,-2.209681,0.23164923,-1.8911078,1.7505643,2.528011,1.357103,1.9771498,2.209691,2.3194413
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,1.1011646,-2.6026583,1.8116543,-1.7117347,2.1180265,1.9547751,-0.6900374,1.1872557,1.6100795,1.3333576,2.7317724,-2.0593657,1.6997865,1.7862171,-2.6531694,1.9641378,-0.78112984,1.7156482,2.1552927,0.8944147,3.0707085,0.93091184,2.720142,0.42446673,-1.4184761,-2.2709925,-1.2154541,-2.4534228,-2.9777505,-3.1866386,-1.6602626,0.29131824
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,2.726093,1.8564875,-0.52368057,-2.305224,-0.22612564,2.3197443,-2.2980242,1.143838,0.005865387,0.64115596,-2.3188713,2.8253653,-1.760424,-3.7825553,-2.2539325,-2.2555375,-2.3572204,-3.698195,3.1427336,1.01429,2.557862,-1.3594,-2.3273466,1.199574,1.1488767,1.1448233,-0.7820695,3.4747539,0.9681171,1.0043294,1.4769633,-2.4270353
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,1.1683116,-1.637553,-3.0036514,1.6195843,0.6557529,-0.7361861,-2.6411648,1.5650772,-1.1405945,-0.0020642672,2.265176,1.3663137,0.9483168,2.720987,0.5270019,2.285023,1.7961184,2.1127312,-1.4556917,2.5506551,2.7903693,-2.122845,-1.4429895,3.1578429,1.8606623,2.4836473,-2.1734056,0.78933024,1.1641601,-0.9266662,3.6579242,-1.4383854
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,-2.228881,0.9352852,-2.6170723,-2.7459123,0.8971577,-0.92067885,-1.7256274,1.8903021,-1.3040615,-2.0454094,-2.1346347,1.6115725,-1.580387,-1.6028643,1.6607215,0.59614813,2.8154511,-2.8001046,-1.795518,1.3804591,2.3911765,1.6141319,-2.2474165,-1.2696476,-1.7776339,2.3202102,2.1130507,-2.6447015,0.95771784,2.3611336,0.4280367,2.0166981
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,1.9566844,3.167219,2.0162296,-3.4062197,2.9504004,-3.9475865,-2.9967275,0.85997516,-2.6825345,-1.8242582,-2.750337,3.2169263,-3.4149072,3.0103257,-3.374725,2.6529398,3.206338,2.9960346,2.8598309,3.3533845,3.8408902,3.5427692,-2.699814,2.912775,-2.9788778,3.4230046,-3.3316731,-2.7154715,3.3415883,2.152221,-3.057061,-0.6176834
<http://linkedgeodata.org/ontology/version>,2.5003808,2.2616014,1.634315,-0.3929499,2.820665,-1.3921896,-2.0796814,-2.9290195,0.7585672,2.5494046,2.3979135,5.0596952,-3.04881,-3.9503357,1.8309494,-3.2679017,-1.1403625,-3.8382814,3.6221437,-2.2130752,-1.7887561,-1.6183554,-2.945925,1.0711868,2.7191339,-0.07574053,2.5670898,4.8751044,-0.7152097,1.6928607,3.1306288,-3.0801268
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ayield>,1.9491421,2.6082563,2.246534,1.1726882,-2.31929,2.939766,-1.4165719,1.5331682,-1.6584747,4.244311,1.2986659,-0.21724412,-1.3594937,0.63606995,-2.160054,2.918483,-2.4761267,-1.8222647,1.8777189,4.8490467,-1.144445,-2.2133782,4.205244,-2.707505,-2.4977818,-2.8486934,-2.1129034,2.3808107,-1.0467695,1.3635523,-1.0883037,-2.0621717
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,-3.2036488,3.2364922,-2.6114902,2.1762664,2.6763256,1.5450569,-3.564317,3.9366248,1.9603608,-2.4371343,-2.4814703,-2.9893634,-2.9385192,-4.2673507,2.081759,-3.170418,2.3249319,2.810041,2.621036,3.7070112,-2.5389674,2.803823,-2.2439795,-1.0985981,-2.7330966,-3.0008588,-2.8224435,-2.7253988,-0.66444665,-2.4169505,1.848731,1.7484008
<http://linkedgeodata.org/ontology/changeset>,-2.4356928,-2.3958428,-3.9766238,-1.2449278,1.7830585,-1.4697382,-3.181112,-2.7925398,-2.4370146,-3.1797295,2.400444,3.2093272,-1.5326583,1.7045743,2.3797965,-1.4145579,-2.902673,1.8722758,2.313242,-3.090537,-2.4641762,-2.070523,2.416905,-3.1047862,1.3908374,3.9052587,-1.884418,3.4797947,2.7372375,-2.0925863,-3.4149532,2.534628
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-1.3823042,0.681613,-2.24796,2.2447467,-0.0854765,3.569962,-2.1005824,-2.1122577,-1.9370888,3.1821449,1.3935225,0.30809098,-1.6650462,-3.1389492,-2.6278036,-0.4908523,2.6321008,-1.2544265,-1.9678077,-2.0905416,-1.3329564,1.3352699,2.4617739,-1.6028118,1.6276351,3.220509,-1.8761251,1.2704576,2.6950784,-0.63996387,-1.1065589,-1.5838224
<http://www.w3.org/2000/01/rdf-schema#label>,1.5215616,2.1271894,0.89543635,-3.7274957,-2.0882468,3.2705722,-3.3794262,-1.459621,0.7457411,-0.80034065,-1.9296151,0.14301078,1.9783471,-2.9579806,1.1670896,-1.4213121,-3.400607,-2.4090905,1.2309362,0.53431463,3.4923713,1.7162449,-2.1071758,-2.3728874,1.7627804,-1.1301049,-1.8277383,3.3803344,2.8700693,-1.3815135,1.1385444,-0.26826668
<http://geovocab.org/geometry#geometry>,0.7698744,0.25088477,1.739222,-2.0111122,1.0507215,2.0537577,-2.3170636,-1.5232974,-1.518439,-0.22961687,0.88930476,1.1594261,-1.8040677,-2.0148363,-2.7444205,2.2253947,-0.95859647,0.8936022,-2.4456277,1.4056134,-0.56105655,-2.3621585,1.1886463,3.4096003,1.6525517,-2.9580154,-0.70927817,2.2866013,0.3917749,1.3869007,-1.932158,-1.5991079
<http://purl.org/dc/terms/modified>,1.6792768,1.4711474,0.9898116,1.6878906,-2.4092317,0.08298257,0.3602141,-3.191961,-1.512665,-2.651458,-3.1649299,1.8547442,0.46598044,3.1684077,-3.3809862,3.0901186,-1.9969324,1.8005491,-1.4568073,-0.55309856,-1.3208125,2.9386635,-2.5074322,3.5713603,-0.12178988,3.2113276,0.67412674,1.6982956,1.8888979,-0.9168413,-3.1753926,-0.6565205
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,2.0928497,3.0149474,2.6119967,3.0883842,2.8615673,-1.8288802,-2.0618567,2.6034894,0.1468881,1.8441315,3.013538,2.5420656,2.7420654,-3.6950061,-3.48928,-3.0789785,-2.990178,2.8861845,-2.5256906,-2.103702,4.0113473,3.6866097,-2.6484642,-2.3423958,-2.0381021,-3.878996,-2.6153162,2.6219463,-2.429579,2.4467065,-2.6253495,2.9799824
<http://purl.org/dc/terms/contributor>,-2.2284229,2.9486282,0.8158336,-2.2731972,3.2177968,-2.687477,-2.977191,-3.1480854,-2.8682764,-1.3490709,3.4158435,2.8687537,-2.8698056,-1.7483529,-2.0860329,-3.339524,-3.1119041,-2.2997267,-1.996763,-2.501276,-3.6053705,1.2505337,3.2460802,-3.3368025,2.2832227,1.971489,3.0338843,-0.27079993,2.2324147,-2.7532566,-3.0469744,-3.4130402
