,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asalvo>,-1.7125342,-0.11250822,3.5080144,3.8133814,-1.9461124,-2.1064947,-1.1102791,-1.2927488,-4.447773,0.20508356,-0.41224495,3.6299257,-0.8485211,1.8603921,-3.4844515,-1.4797534,0.76052254,-1.2557459,4.525389,-1.5142796,-2.7369792,3.141833,-2.8533084,-1.643313,-1.0580876,1.7582779,3.370817,-1.3435413,0.6552276,-2.696927,-2.4766924,3.75836
<http://linkedgeodata.org/ontology/changeset>,-0.7652373,-2.966481,-0.64049983,1.8559196,1.6678284,-2.2899969,-3.0302012,0.7116653,-7.9251575,1.5028828,3.70036,-1.5450269,0.010175699,-1.7708603,-1.393605,4.3161125,-0.9190135,1.271689,3.1206734,-0.56860083,0.6046781,3.1402473,-4.11098,2.3154104,-0.42100295,2.6061256,4.73348,0.41736707,-2.7777843,0.49314615,-1.1878622,1.4975708
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-1.9530586,0.69285345,1.4912025,-1.1672978,-4.7184553,0.08313874,-2.407713,-3.495457,-6.2709937,1.0338134,2.1588223,-1.0280097,3.4674149,-0.65255284,-4.1193385,-2.1306722,0.35023123,2.3009763,-0.70898014,-3.0465183,-3.5117488,1.3292798,2.0043423,-2.8920443,-0.52175784,5.230734,-1.5896051,2.05465,-0.07897474,-2.6296706,0.16245808,-0.6379998
<http://www.w3.org/2000/01/rdf-schema#label>,0.43794027,0.7108252,2.781305,3.947727,-2.2023637,-3.5962207,1.2094594,-2.2264628,-4.8046513,3.467654,3.0878215,-0.25433764,3.6527805,1.2268591,-3.6028712,3.9813178,1.862751,3.0152757,2.5858529,1.9158238,-3.8521903,1.5090293,-1.7284471,-1.5882901,-4.090038,1.6540046,3.5931509,-0.7723098,-2.0913906,-2.9862704,1.4076556,-2.4243655
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,3.5946615,-3.3707066,-1.2721192,2.902405,-2.950383,0.1483797,-2.284229,0.026449732,-4.1216702,2.5069995,3.6934228,-1.0738244,2.6207345,-0.8289526,-4.5186443,0.4779421,2.1686776,3.410788,3.7349503,-0.5266875,0.79317033,3.3403778,2.797337,-2.608216,0.5155331,4.414863,3.323918,-2.309768,1.2906958,-4.0626507,-0.5344437,0.19101894
<http://purl.org/dc/terms/contributor>,-1.1951569,-0.13428037,-1.1479517,-0.2098877,0.9291003,-2.8088093,1.2204859,2.011879,-0.2071612,-3.2254245,-0.28493083,3.3458445,-2.3113186,4.073853,-2.0873303,-2.3657348,4.27155,4.231866,-0.80593455,4.652167,-3.2170122,0.6684023,-3.314972,2.2955759,-2.0737412,-2.0793934,0.8591178,-2.713771,-2.0478795,-2.542644,-4.0479727,-1.9983327
<http://linkedgeodata.org/ontology/version>,0.020667205,-2.8153102,-0.91910166,-1.1193293,-1.2912945,-0.022659207,0.5470595,2.1106627,-5.967173,1.3303217,0.06957554,2.7496407,1.1884775,-1.1817043,-2.2390969,2.650105,3.457831,2.3940449,2.6598597,0.0022543902,-6.8938694,3.8073325,-3.9231453,-0.71399236,-3.7465796,2.2199142,-0.14205624,-1.4167296,-4.050167,-5.7633185,0.39491948,-0.351082
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,1.4001213,-4.5215316,2.351147,2.1836498,-0.27295825,-3.0304751,1.6818926,-4.136837,-4.673298,-1.7667263,2.1308703,1.6469569,-0.70093465,1.5022248,-3.4228969,0.03174514,-0.7105086,5.3265796,2.7395911,3.414647,-3.1892738,3.4005651,1.5223383,-1.7693478,-0.31119114,3.5351684,0.1285021,-3.4841106,0.72164786,-2.520524,2.4808168,0.9651738
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,-2.6796007,1.7048182,2.0271282,4.125552,-0.93547136,1.4524535,-0.24105573,-3.726209,-5.8467536,2.2558982,2.8629892,2.9858375,3.3935337,1.8911966,-3.7156277,2.876798,-1.1235865,3.4339426,-0.98230857,0.73819375,3.5302885,-0.45394915,0.45993862,2.0275261,-0.67198104,4.2581887,-1.1473659,-3.4571095,2.3382242,-4.0847917,1.1248515,3.6016002
<http://linkedgeodata.org/ontology/gadmSameAs>,5.049846,-2.4666557,-0.1761788,-0.7042944,0.5879575,0.5091253,-2.0589824,-0.19425693,-2.7037802,0.4554988,1.3803755,-0.77494305,1.9427291,-0.398627,-2.9546027,0.34049556,2.616374,4.2995486,-0.72344124,3.3744414,0.87441945,-1.5144037,-0.32941678,-1.7575015,0.43375948,-0.7249302,2.6736562,-0.32473055,2.3551464,1.1705581,2.6673193,-3.2653105
