,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/changeset>,1.3928256,0.41071892,-2.606842,-2.8529408,2.7500079,-3.8107498,2.8742604,2.192047,2.6859841,-0.7028717,2.793923,2.1429536,-2.3756924,3.126861,-3.7816963,-3.9883513,-1.8656863,-3.0479937,1.8052822,-1.1687303,-2.8711145,2.332533,0.407522,1.6867028,4.0852346,2.2609847,3.0868933,2.2790806,2.4025166,0.8231412,1.237827,3.359679
<http://geovocab.org/geometry#geometry>,-1.4524202,-0.6398086,-2.1413379,-0.2736203,1.7426815,1.2562035,-1.1277837,1.2791263,-0.4618624,1.830618,1.45998,-2.5213645,-1.6212708,-2.0538454,-0.43766063,1.0379858,-2.139119,-3.0546098,-0.10984808,-2.737715,1.1067526,1.7180113,-1.3968346,0.80548537,1.8763307,2.199582,1.7743549,2.3105478,-1.640895,2.7388053,-1.1599137,2.3598187
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,-2.8442094,2.3455045,-1.8904667,-3.2100897,-3.381304,-1.6591383,-1.3013449,-1.116397,2.353498,-0.288804,1.170726,0.9512556,2.0174935,-0.037768215,-1.0134715,-0.26348495,-2.5368526,-0.8571293,-0.23893021,-1.6167846,-1.4081998,-3.935532,1.2159253,-2.721646,1.4248173,-0.7933077,-1.5465376,4.028059,0.04639589,1.860755,-0.8956338,-2.7096007
<http://purl.org/dc/terms/contributor>,0.6831497,2.6099567,2.9298193,3.6014128,-1.4782461,-3.3717928,2.424055,2.7281668,-2.232801,3.374351,-1.0727104,-2.664967,1.4425762,-2.0022006,-3.3347716,2.255617,2.6755416,3.0764863,-1.5615026,-0.34382606,-2.4307334,2.2265828,-2.7910159,-2.6636007,-1.6649095,3.0435684,3.0977936,2.229664,-2.608788,-3.070241,-2.7282648,-3.0087469
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,2.0816834,-1.3448582,-3.2686567,-0.0087009305,-1.8597716,2.1199627,-0.9896738,1.7115338,-0.23682941,0.8119496,1.4048419,0.44533774,2.8206265,-2.6074352,-2.5333157,-0.31852314,0.8915874,1.4880035,3.0930378,-2.9811587,0.71671224,2.2707624,3.20531,-2.9542127,2.640173,2.997067,1.3273275,-0.7404038,-0.7811559,-0.8883314,-0.42146495,1.5759451
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-2.9254773,2.2534657,-0.2632332,-1.7112287,2.5306926,2.4121566,-1.3503591,2.921737,3.312378,-2.2220504,-2.1358924,3.3254347,-3.117877,2.968046,1.3416069,-4.3437157,2.0680032,2.6841497,-2.6182268,3.44911,-3.2579696,-2.7075725,-2.020713,2.735116,-2.2677217,-3.0037513,-1.9360335,-1.025564,-2.9615872,-3.0572398,-3.1522484,-3.4219964
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,-3.68703,-3.0697932,-1.4870598,1.8341159,-2.3687966,3.1810691,2.954465,3.3349872,2.442463,3.0030553,3.2797878,3.7510476,-3.8563473,-2.601472,3.2851782,3.5407646,2.7495575,-3.007328,3.561581,-2.722335,-1.3670678,3.176274,-2.9693978,-3.32033,-3.488946,-2.2766058,-2.8782349,-3.0903025,-3.1366265,-3.0043614,-2.729956,2.1336508
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-3.661727,-3.3276823,2.607569,0.15374558,1.732587,-3.212047,3.011059,-3.0148473,-3.0824475,-2.7854726,2.6930864,2.252924,-3.387866,-1.6785451,-3.7200916,-2.6893306,-3.4339662,2.6106684,3.1872888,3.5950172,-3.323449,2.973439,2.3981915,-2.6377661,3.249951,3.0932684,-1.2141649,-3.4833415,-2.8690698,-4.3517437,2.2724154,2.660984
<http://linkedgeodata.org/ontology/gadmSameAs>,-1.1659204,1.9373233,-1.5089159,0.8706082,0.8131994,0.5363007,0.0028777565,-1.7180033,-0.091270685,2.3966434,2.0813522,2.045543,2.547366,2.0808454,-2.1262274,1.7870827,-3.0269997,-0.4146986,-2.733414,1.4663492,2.7339272,-2.4694781,2.2878025,2.0977657,-2.6730986,1.4628537,-1.7105702,-1.5481051,1.5028572,-1.2789392,2.1524293,3.0379863
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,3.7646258,-2.9292552,-2.5651376,-2.9425454,2.1009862,2.2154703,-3.1920376,2.2182004,-1.349254,-1.1990254,2.4076383,1.7727003,2.884321,-2.7033815,-3.296829,-1.4670622,2.0458972,2.3129463,-2.2203732,3.529962,2.192801,-3.6410758,-1.9227903,-2.8593216,3.694824,-2.3143969,2.8096309,2.6698902,2.7039,3.4511495,2.092494,-4.280501
