,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/boatyard%3Atype>,1.1316335,-0.6689058,-0.63600683,-0.25635776,3.4253242,1.5178434,-0.6919873,-0.8204682,1.253744,-2.2815654,0.89098454,-1.0708847,3.651342,-1.1699561,-2.3163924,1.6996769,-2.814514,-0.51076174,0.05677309,-3.7423608,-0.93725514,-0.66358286,-0.56242275,4.6149187,-1.6097051,2.4714944,-1.1958842,4.197237,-0.55522335,-2.5051076,0.23284738,-1.7072104
<http://purl.org/dc/terms/contributor>,-0.6836415,1.9022807,1.2905353,2.258589,-1.1578772,1.597725,-1.8388981,-2.3279278,-2.1036108,2.474421,2.1391058,-2.8006144,2.3319192,2.2642324,-1.183635,-0.9505343,1.6997504,1.4742701,2.8747895,0.557063,-2.0413997,-1.5896546,2.5088186,0.85395133,-3.084332,1.82116,-1.3211304,-2.034073,1.8737229,-1.4481734,1.1065348,-1.5673335
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-2.6032524,2.3717072,-2.551341,-2.4276047,2.6613767,-2.7760282,3.0406845,2.1734273,3.1513822,-3.0594609,3.1145678,3.9768224,3.073339,-2.1770718,2.0995576,3.3125439,3.0231473,-0.99647355,2.4849277,-2.235431,-2.420742,-3.0199833,-2.6627972,2.5257359,2.0926685,-2.6090739,2.3961067,2.415687,-2.8452566,-3.3196886,1.8247089,-2.68526
<http://www.w3.org/2000/01/rdf-schema#label>,3.3802028,-0.7738609,-0.3885932,-1.0418222,-1.4014342,1.6106273,-1.8814998,-0.23930493,1.7042247,-1.2952379,0.6949875,-1.818122,-0.5973228,-1.339523,3.3419108,2.3491092,-2.2509348,0.17875643,2.4315016,1.6000098,1.9724064,3.0137513,-1.3797661,-0.74836105,-2.2513099,-1.510586,1.3324353,-2.1377628,-2.8821616,-1.5742372,1.2563516,-1.1196781
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,-0.9897133,-1.2406869,1.8265373,1.6808206,-1.1035041,1.4935246,-1.8340291,-0.511055,-1.0954515,1.6415373,-2.8756273,0.9474386,-0.23434447,2.6782098,1.92802,-1.16503,0.19165081,1.2083657,-2.43305,1.8112477,2.9598072,-1.8949789,1.5867114,-2.8185477,0.5355683,2.0832438,-1.4962614,0.866468,1.9408714,4.19373,-1.0631769,1.8575001
<http://linkedgeodata.org/ontology/gadmSameAs>,-1.5118772,1.9577533,-2.1776342,-1.7174844,1.1102577,1.302291,-1.870032,-2.9161294,-3.3390768,1.725505,0.068358354,-1.460579,-0.32662272,-0.7529092,-1.4236577,1.7338843,0.42562494,3.5650883,-1.857244,1.7663525,2.0491493,2.264677,-1.6328111,1.1486486,2.2032597,-1.0109758,-2.3552678,-2.1811097,-1.767238,1.1225679,-1.1607181,2.739476
<http://purl.org/dc/terms/modified>,2.1252759,-2.8258066,-1.6128113,-2.2385213,1.640186,-2.2853851,1.3046819,0.0768549,-1.4444369,-2.368432,2.1533403,-1.6291337,-1.0516936,2.0189636,-2.645581,2.756917,-1.4967101,-2.0646167,-3.0599182,-0.86474574,1.6249096,-1.3613179,-2.3098855,1.1058935,1.3759943,-1.6148019,-0.77678543,0.87675864,-1.4802805,-2.4630013,-0.15885565,2.2158382
<http://linkedgeodata.org/ontology/seamark%3Asmall_craft_facility%3Acategory>,1.4328641,-1.3900255,-4.3140354,-0.8439959,-0.6164813,3.7906857,1.772241,-0.7254173,-2.002664,-1.4081968,1.1080258,1.3419373,-1.970502,-1.7719132,1.9059566,0.15993828,-0.7786143,-3.7090223,-0.38795757,2.106364,-0.74349415,-3.291835,-0.6994509,-1.2693802,1.6084623,-1.897833,3.9464912,0.8748079,-0.25821036,0.58305377,-1.6218,0.7767062
<http://geovocab.org/geometry#geometry>,1.8610636,2.4506721,-0.2662548,2.3018725,1.7116058,-2.0505784,-0.6388793,-2.2516837,1.0069135,0.71671265,-1.8525183,0.56202894,2.6549234,2.5430827,-2.0916927,2.0897872,-1.9692667,0.79394025,0.34755543,-0.44092932,0.7049479,-1.6263261,0.29510173,-2.51616,0.20848274,-1.3623623,-1.644459,2.226598,-0.37795687,-1.6622524,1.4684471,-1.3766468
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,-1.225545,-1.1940478,3.003134,-1.3379893,2.0634696,-1.5053751,-2.6356905,-2.5214093,1.6890281,-1.9421953,0.9330911,1.2414372,2.007303,1.3430353,4.423241,-0.048005488,1.0766131,2.1559815,1.7280865,1.768935,1.6019182,1.4125152,-2.0532596,0.12294048,1.0754464,1.3403556,-1.4092555,1.142766,2.1564498,-2.3582892,-1.6902001,0.31466365
<http://linkedgeodata.org/ontology/changeset>,0.672684,3.082998,-1.0036665,2.003253,1.9630302,-1.1877961,0.32513803,1.7008624,-2.5036304,-2.0268683,-2.6438913,-2.1951785,1.134948,-1.2709464,-1.0735648,-1.0909898,0.59969723,-1.9578757,-3.105317,-1.8108318,-1.2378294,-1.7425897,1.2126443,1.2809241,0.86352974,2.519794,-2.5714657,2.3489902,-2.8425822,1.1820176,3.040922,2.4597027
<http://linkedgeodata.org/ontology/contact%3Awebsite>,-0.2890349,-3.316663,-0.8376607,-1.1769822,-2.4107826,-0.79798156,-1.5027691,-2.333348,0.60015404,-1.4142998,0.7387089,-2.031399,-1.7065428,-2.6718087,-1.4127697,1.3702697,-1.8966596,0.679409,-0.9967558,0.83634603,-1.9303558,-3.939513,-2.6818807,1.6900966,-3.7332551,3.5159185,2.0163906,-1.6151363,2.2366421,-2.1898563,1.8757565,-0.77784306
