,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/changeset>,1.523224,0.3940518,-2.4781034,-3.116714,2.6689017,-3.613636,2.8154674,1.8060578,2.6898084,-1.0026656,2.5025265,1.949559,-2.5851002,2.813371,-3.502108,-4.150447,-1.4287843,-2.9313452,1.6570945,-1.310743,-2.9621134,2.1976907,0.5859173,1.6549658,4.174037,1.9555686,2.8835485,2.0448627,2.3257172,0.8721766,1.4476511,3.3367376
<http://geovocab.org/geometry#geometry>,-1.4846518,-1.0819615,-2.1029081,-0.017413909,1.7098701,1.1609044,-1.250903,1.3744178,-0.96978784,1.9765352,1.3862011,-2.9585934,-1.91657,-2.7410178,-0.09599697,0.88690424,-1.8307611,-2.8960996,-0.047911372,-3.1803737,1.189079,2.3249512,-1.8601462,0.84077525,2.2043233,2.3326943,2.0597012,2.0819652,-2.1196465,3.1474214,-1.6357046,2.827847
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,-2.9102538,2.613755,-1.9698656,-3.075762,-3.2415342,-1.2222975,-1.4974852,-1.052637,1.9677497,-0.031637635,1.1958266,0.3917403,2.1479926,-0.7727454,-0.7219461,-0.8510094,-2.0158255,-0.0844531,-1.2348806,-1.6393573,-1.795915,-3.559185,1.7427262,-2.5194955,1.5733758,-0.5466391,-1.7267444,3.72447,-0.4091413,1.9203525,-0.7744042,-2.8642058
<http://purl.org/dc/terms/contributor>,0.7618111,2.5015159,3.1479228,3.4576917,-1.7698687,-3.1505241,2.3137918,2.5690799,-2.3615847,3.0839899,-1.6356764,-2.8684223,1.7249745,-2.4403067,-2.6740534,2.224881,3.0217814,3.2594311,-1.7273103,-0.6886754,-2.3728187,2.110599,-2.4643106,-2.643699,-1.8925537,2.804918,2.8229382,1.9075135,-2.7677188,-2.654323,-2.5965185,-3.1176698
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,2.1310787,-1.4872907,-3.0423517,0.14362553,-1.9909543,1.9893197,-0.938301,1.7671499,-0.48692492,0.65827036,1.0118285,0.34806702,2.8339539,-2.8848538,-2.2768514,-0.7302997,1.4166095,1.8672696,3.1181495,-2.9192495,0.6803332,2.520335,3.0128593,-3.018672,2.8116329,2.890599,1.410538,-1.1853147,-0.86718065,-0.9674831,-0.76123756,1.6567066
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-2.7574458,2.0591018,-0.15523972,-1.5304178,2.2836313,2.1407287,-1.0726839,2.5797117,3.1404276,-2.1671505,-2.180657,3.1582055,-2.9663568,2.75119,1.5698365,-4.280558,2.2733152,2.8323843,-2.533373,3.314843,-3.1867428,-2.5291462,-1.8892872,2.4439,-2.0851402,-2.9960392,-1.9633925,-1.1226057,-2.8940995,-3.0359635,-3.086359,-3.2811267
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,-3.4378383,-3.0039542,-1.1831969,1.8091561,-2.3603177,3.0169322,2.934645,3.2493255,2.1916685,2.853465,2.8909643,3.4860415,-3.613483,-2.5353281,3.184385,3.4423864,2.7634525,-2.8302424,3.459138,-2.5436468,-1.318348,3.0705814,-2.874524,-3.2523537,-3.3589654,-2.2206929,-2.8231168,-3.067201,-3.0306377,-2.9043849,-2.678588,2.0080957
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-3.5959344,-3.2457285,2.6993272,0.10448957,1.774366,-3.1635969,2.999256,-3.1001744,-3.06994,-2.7477293,2.3989384,2.2239497,-3.256666,-1.8849714,-3.2195694,-2.7629528,-3.0981362,2.753408,2.9378238,3.5415494,-3.2882464,2.9604042,2.3460095,-2.5861132,3.1580865,2.9460015,-1.1887864,-3.550187,-2.9183788,-4.0442333,2.2227998,2.4746702
<http://linkedgeodata.org/ontology/gadmSameAs>,-1.106052,1.9958023,-0.9926416,0.9469771,0.5830634,0.4932828,0.038892355,-2.137379,-0.54593927,2.3130774,1.9262422,2.1216097,2.7337732,2.0457618,-1.7943244,1.5315031,-2.6904428,0.11107238,-2.84867,1.8168575,2.7667382,-2.6601076,2.2426202,2.173948,-3.09208,1.2919043,-1.9765571,-2.0685804,1.4099584,-1.5057906,2.150124,3.1280148
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,3.6721528,-2.7574494,-2.2763758,-2.7113008,2.0838056,2.1766837,-3.003857,1.9393637,-1.5556166,-1.1611164,2.02632,1.8537033,2.743433,-2.7311864,-2.9344144,-1.599974,2.3649817,2.4057121,-2.1524384,3.4550838,2.0690632,-3.4616888,-1.9970093,-2.808115,3.6420581,-2.4169774,2.7349133,2.293268,2.5633461,3.2354395,1.955541,-4.164754
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,1.6285373,4.123779,-2.2907555,-2.4448786,2.0943656,2.2988539,-1.7254168,2.420139,2.5061274,-1.8500868,1.254187,-1.3427513,-1.9438837,2.3970013,-1.9164194,-1.2837554,0.74800134,1.013904,-2.7574308,1.4499764,-2.2438312,1.8916644,0.9196804,-0.40938953,2.4489496,0.97280633,0.38031358,2.3983448,1.3791815,-1.834989,1.7441335,-2.7887902
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,3.5381522,-2.466043,3.299771,3.0876055,-2.2615056,-3.4214907,-3.1494553,-3.1000338,-1.687261,-2.0260632,-1.9519333,2.1785796,2.853257,-2.766846,3.0989692,0.9074684,2.7219918,-2.2597497,-2.8926306,2.783421,2.7724252,-2.9759073,-2.4491358,2.3810248,2.8437965,-3.0688617,4.109282,-2.1623678,2.0818899,-2.6426091,-2.2260337,-2.5604403
