,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,2.0834234,-1.6064156,-2.0197752,-4.0092077,1.7620882,-2.8884113,2.1108482,4.2630367,1.6885098,-1.8639026,4.0234485,0.64147186,-2.2340283,0.78483933,-1.983663,-2.8367867,-0.6650453,-2.6462643,-2.8038812,-1.5772502,-1.8179133,0.15383013,1.3531218,1.9212879,4.455973,2.1364722,4.6623993,1.8738765,0.9094962,0.86616427,1.6078427,3.0456762
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,-1.9370786,-2.1378691,-3.0270011,0.07553592,2.4997015,0.6945981,-1.1479787,1.0646712,-2.684134,0.8487283,1.5571246,-2.4901865,-1.1588731,-4.7323623,1.6636792,1.6855284,-1.6371903,-1.9071984,-0.34348327,-2.6947083,1.985484,0.2552052,-1.6305213,0.08717633,2.3625557,2.3117049,3.5598097,2.0666997,-3.216392,2.9482884,-1.2661034,3.4907262
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,-1.2712762,-0.060946357,-2.9648235,-2.8773794,-1.336092,-0.74559546,-1.3071135,0.028328162,-1.217814,-2.112339,3.281588,0.4195265,3.2867947,-5.0147696,0.13759112,-1.7405697,0.25361085,2.3446348,-3.705519,0.45009416,0.4033874,-3.0063753,1.3783153,-1.293162,2.4394836,1.8492368,3.4389586,3.0675342,-1.8028624,1.0005109,1.7687682,-2.9900985
<http://purl.org/dc/terms/modified>,0.74855834,1.231766,1.8690063,2.8225095,1.6944507,-2.443955,1.8030392,0.3412382,-3.6191554,1.2173918,1.9324014,-2.1976144,0.6137429,-4.411009,-0.49391305,2.5200312,3.2772865,3.2765806,-2.59535,-1.1279951,-1.6628942,0.3028595,-1.4224919,-2.651089,-1.4213291,2.4178429,3.096844,1.671721,-3.538884,-0.015869586,-0.03936658,-2.0895557
<http://linkedgeodata.org/ontology/version>,-0.17868707,-2.740689,-2.5739474,-2.6852515,-2.6722143,1.2123779,-4.9620686,2.9388304,-1.8524511,0.6362474,4.343327,-0.40549275,4.6861615,-2.9777982,-1.3858769,-2.231673,1.8863349,1.0862923,-0.18084794,-0.8200622,2.7760668,-2.6876342,3.302106,-2.612156,2.9183407,2.3249989,3.8753526,0.110457815,-2.6488779,-1.8956548,-0.043443564,-2.3178098
<http://purl.org/dc/terms/contributor>,-2.7979965,1.1219238,-3.2103586,-1.1258442,1.9414146,1.0891619,-0.73142225,2.2574136,1.2880498,-2.9357014,-1.1660726,2.7449362,-2.3624651,1.467873,3.139569,-3.3536928,2.737082,2.4938626,-2.810077,2.4545655,-2.574712,-3.5358093,-1.9227725,1.4953158,-1.9251717,-2.0554264,-0.47308135,-1.2039608,-4.3083005,-3.1732233,-2.4822402,-3.1842144
<http://linkedgeodata.org/ontology/changeset>,-1.9736407,-3.7466033,-0.5316591,-1.2389648,-1.1728376,1.7847263,2.9159994,3.7227514,0.61323696,1.4577801,3.0148594,1.9621073,-1.238304,-4.431536,2.1551526,3.8821993,3.4540098,-2.2443957,1.8636832,-1.4561492,-1.9729391,1.2940571,-2.0173717,-2.9704812,-1.6816325,-1.4566339,-0.5226702,-2.2096062,-4.1041446,-2.3721058,-2.2354696,2.4061816
<http://geovocab.org/geometry#geometry>,-1.124464,-3.583297,0.060508884,0.6778871,1.3799275,-1.7525995,3.091784,-3.1106143,-2.663945,-3.0056303,-0.0646657,1.3744617,-1.2366714,-2.3110507,0.17789112,-1.5840619,-0.8757889,1.1707546,1.2930305,1.2606598,-1.9896176,0.9748622,2.0879319,-2.2629964,2.381179,1.6677517,0.5397604,-1.4803758,-1.4179221,0.32750982,1.6668134,2.2553613
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-3.6742318,1.3051033,1.4366051,0.8005201,0.20356317,1.7258277,-2.1811821,-1.6840926,-4.3186517,2.2748466,2.5207815,2.5648522,3.0207012,1.07506,-1.4346923,3.0620458,-2.686257,1.0974255,-2.90923,3.1115255,4.0427127,-3.110586,2.3360305,1.5742905,-3.180625,3.0215564,-0.94949895,-1.1472782,0.7719234,-3.1940343,2.5291982,2.2345502
<http://www.w3.org/2000/01/rdf-schema#label>,2.6692724,-3.0738184,-3.4023142,-1.876148,1.269569,0.36874005,0.15116943,1.616559,1.0231001,-3.2166057,2.6996543,-1.9028829,2.0392618,-4.5453863,1.4021946,0.09992222,0.40928498,1.9311801,-3.5138183,2.7973657,2.2109027,-4.374829,1.3245021,0.081787474,0.26909226,-0.29978395,2.675181,0.7884588,-1.6278055,1.3757498,3.0749104,-3.3428104
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,1.2446736,3.8338263,-3.1316495,-2.9486427,2.652304,1.6219199,-2.5254292,3.599319,0.09364112,-3.0355768,2.416357,-1.364262,-1.3076916,1.9863958,-1.7997073,-1.5563916,-0.43213424,3.4163458,-4.3173904,1.9785961,-1.8407062,0.98478645,-1.3231869,1.0868437,3.3625338,1.6067458,1.405096,3.1949406,-0.47148564,-3.144682,1.5386931,-3.4458714
