,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,1.8357636,0.40608987,-1.5149591,-3.6417303,2.1200755,-1.8520263,2.2774906,0.5732691,2.7745457,0.52751887,1.0876731,1.9648268,-4.1589103,3.0018826,-2.91873,-3.688045,-0.94577456,-3.3200824,0.8355091,-2.1112785,-3.6292841,2.5645685,0.5879083,2.3259494,3.142217,1.5303816,0.35518214,1.302003,2.3801713,1.6105374,1.3196125,3.3668602
<http://linkedgeodata.org/ontology/version>,-4.2485514,-3.9871895,-0.09302725,2.666533,3.080062,0.73991877,-5.95883,7.9333014,-1.8056186,3.6239288,-2.157498,-1.3174732,-0.41810468,-0.40115458,-0.12186793,2.8285592,-2.1490457,-4.2065763,1.1091113,-5.0998807,1.0677446,3.2740097,0.3793845,2.1310081,-1.0087394,0.026529549,-0.13092914,2.7898993,-1.8757808,0.68523234,-1.4752091,0.62686586
<http://purl.org/dc/terms/modified>,-3.315669,2.9712033,-1.7439122,-4.4498925,-2.2308817,2.290158,-1.2402202,-0.73246396,0.7337057,0.08994621,2.1925492,-0.2998249,0.9985263,-2.4687245,-2.8152153,-3.4819796,-2.3116124,0.40907848,-3.2150302,-2.3589585,-3.7428095,-1.3414594,2.3121183,-2.2942195,1.0738287,2.7652283,-3.2541847,3.1891625,-1.80733,2.1224365,1.8881394,-2.4436152
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,1.7025905,2.153131,2.9087086,3.1707635,-2.40461,-1.8631817,0.26283798,2.7835956,-3.139842,3.5286305,-2.7078338,-2.3714612,1.8130913,-2.825559,-1.6824024,2.175762,3.6762755,3.6762497,-5.1503925,-4.181265,-3.351779,2.9624045,-3.0079737,-3.2150526,-3.025658,3.79472,1.7418038,2.1551657,-4.101496,-2.9855661,-2.707582,-3.4690425
<http://linkedgeodata.org/ontology/changeset>,2.1934068,-2.8767679,-3.0659022,1.2350007,-1.739583,3.4842746,-2.8461227,3.290644,0.5880303,2.4598403,2.4718347,3.0712957,2.2201009,-2.1744492,-3.470582,-2.4248722,2.3507571,2.246484,3.5052664,-3.0296853,1.4491076,3.610569,3.9310675,-3.1834486,3.1040971,3.8539705,1.6409822,-1.862564,-2.5433316,-2.2051194,-2.4676192,1.836197
<http://geovocab.org/geometry#geometry>,-2.001109,1.8515637,-1.1127417,-1.0065012,0.90784156,0.46644798,0.8144287,1.1657157,2.9111474,-1.7395784,-2.1526425,2.9964445,-3.501413,3.0326169,0.47928795,-3.726427,1.7643127,1.0600847,-0.5422909,1.7137024,-3.8248377,-0.99284524,0.0894499,2.016204,-0.81463856,-2.1791687,-2.3250763,-1.2639742,-1.812324,-2.0337393,-2.0775313,-1.8778826
<http://linkedgeodata.org/ontology/gadmSameAs>,-1.3512325,-1.9313675,-2.457441,-1.6417122,-1.3319849,2.9615185,3.4259722,2.9829657,2.0193815,1.9402043,1.0070887,1.7214502,-3.3238492,-0.90088195,-0.8538972,2.2327676,2.2383215,-2.6345706,3.1586046,-2.0904982,-3.2315986,2.9450562,-1.5423418,-2.1476023,-1.3688519,-1.8972656,-3.950729,-2.6321218,-1.9212263,-2.020989,-1.7858633,1.8298914
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,-1.0149685,-2.9740791,0.8492183,0.28691766,1.246,-1.3501985,3.059571,-2.557758,-1.6168494,-2.5767143,0.782718,3.022671,-3.7697875,0.14345674,-1.6491948,-3.0302596,-1.1477594,1.7796284,2.634115,2.7109494,-3.6697242,4.03618,2.610456,-1.5874203,1.3233712,2.2494695,-2.9362617,-3.1222765,0.22255056,-1.368532,2.0104692,2.5119293
<http://purl.org/dc/terms/contributor>,-3.0537992,0.7264181,1.8768345,2.6164799,1.0654701,2.4615076,-2.8486207,-1.0122098,-2.3823256,3.6740952,3.757648,4.5217586,2.1355689,3.4647162,-3.563341,2.091515,-3.4779747,2.7776513,-4.0582047,2.4264479,1.8523664,-2.2798865,3.0067506,2.441719,-3.6756885,2.405517,-2.7583542,-1.8855298,1.8182353,-3.1291668,1.7860967,2.6904695
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,3.8483431,-2.6946492,-2.2013085,-3.478337,3.464155,3.4705925,-3.9761755,3.473321,-1.8463687,-3.7710202,-1.8023509,2.2922232,2.4826374,-2.4782574,-3.2444875,-2.7774827,3.2998924,2.7747931,-3.0795844,3.9410408,2.3814495,-3.450915,-2.1609173,-3.2956986,3.0420244,-3.330011,1.3316833,2.4509702,2.7029853,3.0648797,1.9261925,-4.3986263
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,2.3363357,4.1761312,-2.287125,-3.0960817,3.0104861,2.8867936,-1.8308212,2.8184037,2.8536594,-2.1013193,0.64356023,-1.5498463,-4.1006227,3.8160353,-1.6491308,-1.0704476,-1.1685325,1.7500563,-2.105905,1.311755,-2.6576037,2.73519,0.26855403,0.9333878,1.9886922,0.92871624,-2.9561696,2.2463434,1.4030935,-2.491734,2.566154,-2.957777
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,2.2015107,-2.7803195,3.4095166,2.95788,-2.3787386,-3.1320913,-2.445452,-2.686981,-1.7065029,-2.7437265,-2.8515272,3.2631059,1.5191085,-2.0603592,-0.9075553,1.2440491,3.0526729,-3.2302682,-2.713822,3.1776037,1.7823545,-2.7999444,-2.3936708,3.0599189,3.296263,-2.6881657,3.8589964,-2.4797802,2.2907343,-3.2197452,-2.6695347,-3.3312802
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,0.9453748,-3.1819992,-0.14477687,-0.7313224,1.1042569,3.5194929,3.11209,3.6803389,4.2933393,-2.024303,2.8750684,-2.3800058,-5.551379,-2.7017434,2.895583,1.9161495,-2.6675522,2.6294458,-2.75265,3.5303311,2.4306786,-2.3942132,3.9431195,3.4146984,-2.8889153,2.0589993,2.9557052,-2.297286,-3.4276886,-2.9979877,2.9278157,-4.2340336
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ashot_name%3Aen>,-2.517332,-3.038729,1.1848656,-2.1733878,3.2052538,2.6656713,-3.1357734,3.640164,0.637901,-0.78310335,-1.8872498,2.6972086,-2.5512722,3.5361247,0.48467097,0.28668654,-2.7803237,-2.99918,3.3601227,-1.6155939,-0.58302456,1.4419888,-0.17830497,0.75528747,-2.5089266,-3.1936095,-4.113984,3.8450396,3.0380456,1.2496288,-2.244052,-1.6655922
<http://www.w3.org/2000/01/rdf-schema#label>,-2.5265229,-3.0440135,1.0669322,-2.2090127,3.177512,2.6463075,-3.0711353,3.4937074,0.629716,-0.8320326,-2.0043561,2.6275148,-2.4898057,3.5217385,0.4246625,0.16504782,-2.7056777,-2.9218774,3.3301466,-1.5017616,-0.58427036,1.3955817,-0.2229443,0.69216424,-2.4637964,-3.27431,-3.9761174,3.8092833,3.147393,1.0422289,-2.2797673,-1.5834116
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,-3.5753407,-2.71558,1.3571327,0.07327015,2.9351954,0.44513577,-3.5115294,4.175238,-1.101211,-0.17460185,-2.4869573,0.6379298,-1.6276345,0.44317013,3.1537235,1.9579203,-0.47243923,-2.2976644,2.470256,-3.1139884,1.9489617,4.0927796,1.8238722,1.5836886,-0.9527244,-2.4155307,-3.6699142,0.1779495,0.20768815,-0.26501843,-2.4032571,-1.3281698
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,-3.6061566,3.0189362,2.5899575,1.897741,-2.9910553,-2.7448177,3.7236993,-2.6717741,1.9829993,3.2791593,2.5345633,3.5872924,4.12073,4.162075,-3.511432,2.7032604,2.978081,-3.1091726,3.0905623,3.1361978,-3.7573981,-2.775961,-2.7139313,-1.9806628,-3.3579314,-3.3452864,2.8144639,-3.4535215,-2.8691378,-3.022511,3.5062287,-2.8374953
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ayield>,-2.88267,-1.5157068,2.0009456,2.291707,-2.1351497,-2.343698,-1.6707035,-2.7863996,-2.210164,-3.1157968,-1.8509918,2.6856625,-3.5874548,4.293734,2.2810006,2.1973965,1.9261346,2.3802667,2.3272903,-1.8024505,0.7830399,-1.8692594,-1.4601969,-1.7760527,-2.1755764,-2.9402018,-2.7736073,2.7989006,1.9694943,-2.5492263,-4.2975135,3.5649557
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,-3.1724348,-2.4830523,-2.969029,1.5852531,-3.1979144,-2.6317022,-1.6869358,3.051374,-2.8663318,-3.145154,-2.8846848,4.239075,2.369697,0.84151316,3.0770445,-3.8377745,-2.6387715,3.1951616,-3.6460235,4.2252607,2.8535392,-3.1826565,-3.4981265,-3.62388,3.037776,-3.2856166,2.8210838,-2.8869975,-3.5158494,-4.319447,-3.3331132,3.2764783
<http://linkedgeodata.org/ontology/wikipedia>,1.6444409,-3.2197833,2.7312477,1.4665077,-0.65726537,-2.011779,2.1828773,-0.58716434,-0.06407382,2.8815885,-1.4847137,-2.2271264,-3.3923752,2.6021948,-0.5311747,-2.5328236,-2.5717995,3.4531808,2.9006593,1.6052794,2.3476906,2.61199,-2.116759,3.5427153,-0.29396558,-0.41994077,2.3448222,-1.7489506,1.9518853,0.6538304,-3.0993958,0.9879368
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,-0.77707195,2.8571618,0.23520885,-2.211343,2.762823,2.5021176,4.1819677,0.21076079,-3.4943419,1.5220834,-3.8758106,1.364769,-2.5827737,0.09861555,1.9381227,-1.2332672,-0.09630125,-3.737678,-0.43697327,1.5203434,-4.369033,-2.3542027,2.6781454,2.983082,-2.5577896,2.2797248,-0.26712877,-0.60356563,-1.6966777,-2.3142035,1.928649,-1.0499249
<http://linkedgeodata.org/ontology/source>,3.0064385,2.9605453,1.3888992,-2.1441422,-2.354348,3.0896735,0.063537404,-2.6575415,2.0820563,-2.8002472,2.931568,0.51052964,1.7696348,4.4900374,2.3524158,1.6956404,3.579175,-1.7238749,-0.4770277,-2.2681882,0.554529,-3.9717155,3.7732408,-1.3438113,0.35349452,0.5458986,-1.0151696,-3.641892,-1.1470056,0.33281028,3.9558623,2.8938596
<http://linkedgeodata.org/ontology/bunker_type>,1.4048696,-2.2225664,2.7161403,-1.6703179,-1.9684258,-2.3121552,1.8135101,3.5804183,0.178668,-3.9035664,0.8025129,3.7797127,-1.1479945,-3.0084205,4.388674,-2.0981472,-1.2375857,1.1664708,3.974788,4.289392,-0.34630722,-2.235848,-1.4957601,3.6863022,-1.2383533,2.1870494,-2.501198,3.307929,3.4651222,0.06980594,-0.44686478,-0.84769696
<http://linkedgeodata.org/ontology/ele>,-4.844607,0.59049785,-2.4952552,0.44449311,0.044525072,-0.022114413,-0.8457709,-2.2974405,1.2379646,-0.12139957,-0.85514224,4.025806,2.5044258,-0.46816343,-1.9492974,3.5306437,-4.2155104,2.913156,2.3818378,1.4315296,-4.6444554,-0.8465249,-2.6723707,-0.12724571,1.8370057,-1.9871281,-5.5061936,-3.3878994,-2.2355826,-0.7359277,3.574114,1.9944015
<http://linkedgeodata.org/ontology/nuclear_explosion%3Abody_wave_magnitude>,-4.1431265,2.0128415,-2.263714,-3.6955378,3.5415723,1.778104,-2.5787704,2.8689203,2.9828324,-2.4945028,0.6789474,-1.0443162,1.3691,2.1826293,-3.5568361,0.6275434,2.3722613,1.9728224,-2.512355,2.1051211,-3.81389,3.0448074,3.0715113,-2.940579,-0.50914025,0.41757277,-2.086052,-3.4373653,2.6750398,-1.5402704,-4.651053,-1.0255489
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asalvo>,4.5445976,3.2503047,3.577318,-4.1182947,-2.7345185,-2.2666686,-0.66838914,-2.8848362,-2.5404165,1.8501004,3.1834488,-2.950522,-4.0987177,-2.8056955,-4.0739202,0.30918556,-3.3413599,-3.1364205,3.3534055,-2.7528496,3.5675373,-3.0416105,-3.5935512,-2.0779207,2.87036,3.5683208,3.6218107,-4.0487404,2.8186026,2.7099793,1.6810597,-1.8947936
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ahole>,-0.46180105,0.39937675,-1.5136868,0.23559605,0.45296726,-0.59375274,-3.3175771,4.4092984,1.6497382,-0.09803156,-1.292554,0.39691988,0.14667961,3.329447,1.2015433,1.5869162,-2.222091,-0.59304756,2.7601323,-1.6971604,-2.4394019,2.8602011,2.6829026,3.2944987,-0.71673554,-2.7958274,-4.8726087,3.8783267,3.471989,3.453408,-1.3994483,-1.7593042
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aground_zero_altitude>,-3.047432,-4.3263016,1.1373274,-2.0201418,3.7236104,2.2224104,-2.4595723,6.517211,1.479453,-0.30353585,-1.9299388,0.698662,-2.146275,2.4938853,3.1083024,1.4795673,-0.8179411,-3.020397,0.88469154,-1.4207879,1.2390716,3.3121498,2.4780645,3.1989293,-1.3224707,-3.1051521,-2.889905,1.0608035,0.86610836,1.5484244,0.19856928,-1.0049539
<http://linkedgeodata.org/ontology/ref>,-3.0620046,0.3017697,-0.10418069,-2.4757547,3.5588083,1.0951841,-1.782742,0.5395145,-1.0124485,-0.8062785,0.25495932,-0.9041977,0.79300195,1.5098262,-1.6294794,0.85977834,-3.2374134,0.3324858,-0.25159302,0.6406286,0.29787403,2.2843568,1.8660107,3.1506605,-0.16857123,-3.4143863,-4.60676,3.3324695,0.20931506,1.4046475,-2.1096015,0.6345008
