,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,4.3099995,0.49954432,-1.7051404,-4.152573,3.417395,-3.1861405,3.0907364,5.4814696,3.2793584,-0.30199775,2.9121134,4.1626296,-3.803332,3.686952,-4.2997327,-4.560894,-2.1539695,-4.599704,-2.3828037,-2.9972198,-3.6993895,2.3422809,-2.0880141,1.516463,4.729036,5.3168707,2.3985293,4.156987,4.350025,3.6669238,0.73980325,3.8144195
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-3.1097116,-3.326455,-2.4361866,-1.2243242,2.9439096,3.7747896,-5.011471,5.381052,-3.9636588,3.1145535,2.055347,-3.377726,-4.227921,-2.5892472,1.5643517,2.8050995,-3.4779842,-3.4902105,-2.9639919,-3.9241042,2.8023345,3.1631112,-3.9584255,2.0271614,3.318841,3.204896,3.3073573,3.721494,-2.8203216,3.0443242,-2.9057472,3.0585482
<http://linkedgeodata.org/ontology/nuclear_explosion%3Abody_wave_magnitude>,-2.32085,3.4181523,-0.8973374,-4.731673,-3.4403255,4.2176094,-2.751359,-1.859376,-1.3555905,1.6271639,2.3603866,-1.0104063,1.4460814,-2.917352,-3.7023938,-2.348431,-2.462248,-1.3336272,-2.591675,-4.2866406,-2.6295652,-2.9801722,1.1937462,-4.856243,1.5193368,3.6100228,-2.7484066,4.9650564,-0.19625898,1.8742535,1.360559,-4.4171386
<http://linkedgeodata.org/ontology/gadmSameAs>,3.1259053,3.4613745,3.9158754,3.804276,-0.36347547,-0.17713402,0.6089865,0.3957207,-3.1708155,3.8828278,1.2044948,-2.6198325,0.14346246,-2.4724307,-2.7175937,2.7094553,3.2159712,2.917886,-0.65857446,-2.96337,-2.2407029,2.4289567,-2.9164977,-4.3224797,-3.109629,3.7186341,0.8693174,2.6351497,-0.35035375,-2.3221698,-1.3299794,-4.6483173
<http://www.w3.org/2000/01/rdf-schema#label>,1.8608801,-4.3582997,-2.028515,-0.16748592,-0.8600298,5.985701,-0.6595807,4.648325,-0.17049287,2.822541,2.108816,2.1184137,1.4822551,-2.4469924,-4.5688596,2.485122,2.60486,-1.5817889,4.9178305,-2.6367552,-0.7638567,3.5287373,-1.2140027,-6.2985125,1.0247194,0.3406344,-3.0625112,-1.6537001,1.1532747,-2.959302,-4.065029,0.55924666
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,-2.490287,2.6736681,-1.7038405,-3.2837284,2.8214078,2.2810237,-2.9841146,3.8358026,3.487218,-2.564706,-3.3284953,3.439998,-4.28002,3.4473977,2.5301588,-4.7214,3.4749408,2.2181878,-2.1593432,3.1347442,-3.5899699,-3.3581235,-3.6569903,2.9067905,-4.4482923,-3.66298,-4.7170625,-2.4922302,-2.6148973,-4.187567,-4.491069,-4.2376266
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ashot_name%3Aen>,1.9401318,-4.3713546,-1.9832501,0.088539615,-0.69640815,5.9867234,-0.4696592,4.4898686,-0.16330227,2.788723,1.9114588,2.30695,1.4236861,-2.4477205,-4.6576757,2.3804362,2.4220774,-1.4827813,4.808909,-2.66272,-0.6590463,3.5603812,-1.3701055,-6.111634,0.9157063,0.37419564,-3.167798,-1.7697799,0.9519303,-3.1602592,-4.163901,0.72323287
<http://linkedgeodata.org/ontology/changeset>,-0.8295657,-4.6846294,3.1664371,2.9456065,3.7927027,-0.686723,2.6367986,-3.271213,-4.171588,-3.6977177,2.373427,3.222354,-4.053294,-1.229796,-2.340745,-2.4208236,-3.5675015,2.211611,3.6636527,3.2737198,-2.5375106,3.5243132,1.2510374,-4.9579268,2.309227,3.5584836,-3.8872569,-3.3955424,0.58778906,-4.5141687,2.3288097,2.14086
<http://purl.org/dc/terms/contributor>,-2.5874484,2.579481,-0.7769218,2.9215374,2.835073,3.1435761,-4.031094,-1.8226182,-3.8756883,2.6235802,2.7619452,4.002329,2.3628917,3.2833471,-2.5845494,3.3284006,-4.351149,2.38747,-2.867426,2.2829738,4.2657266,-3.8766134,0.7217149,0.8968633,-4.486,3.1175537,-4.3665967,-3.347101,3.444534,-5.263754,1.8104465,3.2721784
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aground_zero_altitude>,2.521858,-4.235275,-2.4948187,-1.0143027,1.1445637,6.3740926,-3.1096623,5.732033,-0.8119601,2.6791105,2.4218638,2.5567462,2.9197688,-3.5579576,-6.9409003,1.8386705,1.7992779,0.9050104,1.9472575,1.0975957,-1.4515383,0.8505807,-1.4666768,-6.2829747,1.1271431,-1.383436,-2.0009506,-1.0952052,2.1553078,-2.9127324,-2.437595,-2.5095172
