,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ayield>,3.246169,2.0165172,-2.3975692,-3.8485305,2.5161915,-3.0426595,3.3846781,1.6299059,3.6403031,-0.79054195,2.3540132,-0.037105247,-3.1449704,2.247925,-4.531232,-4.212311,-0.6931122,-2.6787257,0.5708854,-1.5059899,-2.9203875,2.0622165,0.88714993,1.6028768,3.9602385,1.9874862,3.0435896,0.36736313,1.5351788,2.3898945,2.3659327,3.2537286
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,-0.6291035,0.6499858,-2.3077269,-0.41951567,2.2303765,1.984611,-1.9259382,1.6905228,-1.0861812,2.8992968,1.9011985,-4.0657034,-3.4845107,-2.2919047,-0.5373668,1.286552,-0.8333146,-2.1424422,-1.6264155,-2.7555602,1.3542753,2.5910156,-2.085331,2.6061747,2.007116,2.484525,2.6938484,0.8031826,-3.3981342,2.9580965,-1.4706413,2.4271533
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,-3.4484985,3.9912343,-3.0290694,-4.352301,-3.784746,2.1961265,-3.0811648,-1.8039286,-2.01764,1.559822,3.6028066,-2.1698976,3.5322316,-2.9674265,-3.7790794,-3.5692325,-2.7574291,3.0891078,-4.4497643,-2.3638022,-3.160268,-2.2477348,2.9977312,-3.4142177,2.9242883,2.7013793,-2.7067084,3.5219095,-3.996226,2.675439,2.2617764,-4.058611
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,2.3208976,3.9902365,2.1323469,2.6986513,-0.5432534,-1.6914376,1.9963573,0.6893366,-1.2399749,2.644715,2.152453,-3.6440377,0.49984196,-2.1665304,-2.4439297,1.5548977,4.276349,3.0758228,-2.4784794,-0.8083553,-2.4464638,2.191923,-1.1042084,-1.965317,-2.0400805,2.4389155,2.187124,0.21865828,-3.3390973,-1.1664498,-0.40290177,-3.8021927
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,2.9818847,-0.7425489,-3.0848548,0.47854352,-2.1128383,2.0989633,-1.3653743,2.1490111,1.5219423,1.7041712,2.4194396,-2.334165,2.2923386,-1.9767301,-3.4765632,-2.069636,3.0288982,2.4235868,2.9937873,-1.6604127,1.5340998,3.5257945,2.2946608,-2.7599711,2.990032,2.7678175,1.3383363,-2.5099318,-1.1121023,-1.6851704,-1.5591741,0.11594627
<http://geovocab.org/geometry#geometry>,-0.109491564,2.7261941,-1.7983068,-1.2418414,0.81107706,-0.15683797,1.6125945,1.2397964,2.9358127,-1.0822924,-0.8926583,1.595806,-2.6484244,2.3497908,-0.47436762,-3.6762655,2.8999066,1.3476595,-1.4958072,2.4528897,-3.112241,-1.277984,-0.38384706,1.1927983,-0.7388033,-2.2795665,0.07803626,-2.2249227,-2.8674695,-2.0513842,-1.7830918,-2.9239945
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-0.5620243,-0.62078726,-0.45173025,-1.7974892,-1.8251057,3.0750377,3.1916316,3.2849128,2.3079627,2.2040608,1.8243619,0.85908866,-2.4579666,-1.5833602,0.76839125,2.4984128,3.775133,-1.9849639,3.1702552,-1.3836302,-2.1163726,2.8017225,-2.1060984,-2.710244,-1.2587124,-2.1142101,-2.5930202,-3.8838375,-3.159761,-2.4244895,-1.5753825,0.73876244
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-1.6090337,-2.91055,2.3096719,1.9497868,2.412374,-3.0026846,3.6028543,-3.4486191,-3.358497,-3.3500173,1.9246967,2.6403863,-3.1846383,-1.5018737,-3.3588643,-3.4336827,-1.5250609,3.3819904,2.9353478,4.190285,-3.3906195,4.282561,2.9219136,-2.6255698,3.0489511,3.372782,-2.5490973,-4.6229935,-1.8589605,-3.0424385,2.1039102,2.6557333
<http://purl.org/dc/terms/modified>,-1.4624208,3.327156,-1.1713825,0.78980017,0.44986063,2.259547,1.7302557,-1.8719447,-1.0153652,2.7229908,3.003236,1.0345865,2.6525369,2.966871,-2.6488988,2.040109,-2.1313596,2.3377564,-3.3266058,2.7287276,3.0884938,-2.5501106,2.3400083,2.7823558,-3.5624557,1.6200141,-1.9436464,-3.0338612,1.1375794,-2.7683842,2.9902713,2.3490388
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ahole>,4.5376143,1.2782896,0.5120124,-0.91817635,-1.2267706,-0.9754894,-1.5947167,0.3536273,-2.7734225,1.5036062,-0.5527293,-1.2316613,2.295687,1.977895,-4.255559,-2.467225,2.4922385,2.360544,1.8975892,3.6615288,0.6544396,-2.5322363,-2.6598341,-1.0247325,-0.47663835,-1.720216,3.7619789,-2.4866621,1.8095405,2.8756557,2.0765517,-2.8146584
