,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Abody_wave_magnitude>,2.4009204,-2.1003757,-2.9798622,3.9002123,-2.7764,-2.5029473,2.093697,-1.8349769,-1.9148036,2.2962496,-2.6460352,2.3754842,-2.1728258,2.316345,-3.4835591,-0.37587205,3.2726634,-0.97012025,-2.8340766,-1.0669698,-0.049384147,-1.7169453,3.2146385,-2.736726,-2.3569279,2.2198246,0.43486056,1.7896858,-1.3567038,-3.4265857,2.7744355,2.6158476
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,2.2839062,2.8808143,3.1624954,-1.2695924,4.1097054,2.0055683,-2.4280484,-3.1799872,-3.7188585,2.3782945,-2.3800993,2.9701934,-2.131172,-1.3524672,3.65998,-3.4747994,-3.1490095,-3.0882676,2.1401367,-3.1770375,-2.913135,-2.9459105,-2.8950973,3.032992,2.7111428,-3.6988747,-3.1101954,-2.8827357,2.2835305,-3.6399286,2.9458795,-3.2240782
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aground_zero_altitude>,1.1002128,0.25693977,-3.0921018,0.26989996,0.80861115,2.8102856,2.563217,0.13719684,2.6182773,-2.8367505,2.5620103,-0.3969906,1.0780897,-0.12524794,0.08185517,0.5587885,0.42681426,0.3368235,-3.9921186,-1.1638609,4.5521216,4.012487,-0.6557247,-2.5609438,3.4909606,2.7412076,0.18850507,-2.023808,2.5970137,-2.747313,-1.99048,-3.714933
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-2.4330232,-2.6299841,-4.26737,-2.6350236,3.3466957,-2.288954,-2.8000216,2.8479145,-1.2435308,-3.1110964,2.7452762,1.5466582,2.752721,-2.159476,3.303705,2.3814425,3.339461,-2.5928173,-2.0231667,3.4344826,-3.077104,-3.8170805,-3.887075,2.4263732,3.0585337,-3.4928393,2.194518,-4.078606,-2.611565,2.740093,-1.9193177,3.0781589
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,-2.9209952,3.0137684,-3.1053777,3.1603272,3.0607638,-2.615672,2.6223958,-2.4680266,2.5878363,2.8992064,-2.165403,-3.1071,2.9083078,3.2737596,3.0268056,-2.4832351,-3.8473508,3.0650134,3.1019616,3.2832031,-2.192675,2.161044,2.5326805,2.5027256,-2.8525696,2.408572,2.6804347,0.93577915,2.35513,2.6115057,-2.9412322,-3.0172217
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-1.4395932,3.1952896,-1.8091049,1.0730022,-1.5157882,-3.0165331,1.8839573,-1.8072498,-0.5776742,-2.8467526,-0.36974835,-1.7949681,1.7173246,-2.803827,2.5548263,2.6966188,-1.4616604,2.6340382,-2.78561,-0.4743554,2.0712352,-2.291631,-2.3061388,2.1548817,1.9787712,-1.6312608,1.6654623,0.0014463302,2.4043531,2.198124,-1.6550983,1.2558181
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,3.475923,3.4576614,2.9030402,-1.8279705,-3.400265,-3.032467,-2.7419941,-2.1126866,2.2654424,2.928124,3.0059266,4.6575847,-2.8231857,-3.3123844,4.1096025,2.8884742,-2.103427,-3.533782,-3.1653855,-3.6875694,-2.8376014,2.7088888,-2.6715336,2.255008,3.5565712,-3.1220021,3.8319802,-3.564593,2.9195263,3.623207,-2.929648,-2.1808512
<http://linkedgeodata.org/ontology/version>,0.76059836,1.4785615,2.2377753,-3.1126642,3.383696,3.5725505,3.0998304,-2.5623932,-1.0199106,-3.021742,4.5995154,0.006034314,-2.0660276,2.5889616,-1.8488246,-1.6501241,-2.890198,3.3473547,-4.823488,2.3810658,3.756164,3.520902,1.8326393,1.495499,3.955492,-0.5716415,1.0458168,-3.6063566,-1.6784652,1.4540511,2.1173048,-3.7371094
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ashot_name%3Aen>,2.196158,0.90650785,-3.5291717,-0.05234172,3.0251908,-1.8031657,2.780413,-0.6451599,-1.2584312,-1.6466641,3.167681,0.2756533,0.91419065,-3.4080377,-0.089606546,-0.79871976,0.7277084,1.4353685,-3.439265,-0.5875822,3.4897437,3.6828928,0.85906214,-1.9909528,2.7535703,1.3134986,-0.7368632,-0.65700805,2.244578,-2.0015478,-2.2082276,-1.4826362
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,-2.398146,-1.2801791,2.2726417,-3.118173,-2.654894,-1.7836473,-2.4833806,-1.352361,-0.21214217,-1.5142599,2.56653,1.8036095,0.24935739,-0.26206094,-2.927845,-0.31977287,1.7175807,-2.05213,-1.173207,-0.8653719,2.9920652,-2.6347795,-2.3460402,-1.9195496,1.6363133,-3.1959062,0.73113436,-1.2379142,-1.7534142,-0.7784381,-1.549711,3.9178185
