,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,1.7157962,1.1767623,-2.326534,-3.9631045,1.995081,-3.047889,1.711178,3.0742953,2.2561352,-1.08,2.958942,1.5899304,-2.2237468,2.0899875,-4.1414456,-3.976245,-2.6579852,-3.1829042,1.2958462,-1.7826419,-2.6391163,2.392791,1.4865738,2.5446172,3.9492629,2.4674072,3.11251,1.9134637,2.1096807,1.8765894,1.1818799,3.22162
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ashot_name%3Aen>,-3.7509704,1.5625836,-1.3217913,1.6383162,-0.38673288,-0.88341093,-3.8413353,3.0811806,-2.7182322,0.5622165,-1.562703,-2.4164238,2.641423,-3.1210322,-1.3824059,1.8925039,-0.32362762,-1.8005503,0.45985976,-2.8111465,2.7254264,2.4310045,-0.37146088,1.878328,2.7178113,0.64988995,0.17760271,0.7047786,-1.6450971,1.6878858,-2.0036712,1.7088516
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aground_zero_altitude>,-3.1343286,1.1292005,-1.4553529,-1.6433295,-1.5733466,-1.6832299,-4.270728,2.7438056,-3.7069938,-0.70458055,-0.7098347,-1.7507597,3.2039568,-4.9517884,-1.2747751,-0.32044148,-2.4737747,-1.0825518,-1.8544194,-0.67707616,0.17404564,-0.094678,-0.6451031,1.4586325,3.498188,2.6649914,-0.5168095,2.413565,-0.7951021,3.0655875,-0.18899293,-1.1970404
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,1.1795148,2.3444116,3.1848407,3.4118361,-1.9903256,-2.551605,1.25791,1.2746689,-2.8414314,3.0540855,2.286249,-3.2175393,2.482739,-2.8063083,-2.4178388,1.9689252,2.8685663,3.6289215,-1.853362,0.7620451,-1.6767998,2.4197102,-2.1280444,-2.605932,-2.0051713,3.0526536,2.453683,1.6830128,-2.5660145,-1.7345777,-2.3220956,-3.4936647
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,1.3827184,-2.1285324,-2.411705,0.7772095,-1.9195985,1.7725106,-2.061864,1.6851156,-0.7926345,1.0378358,1.9364086,-0.27757686,2.9405487,-2.4489908,-2.8194654,-1.3141778,1.4456657,2.081271,2.8165693,-2.348152,1.4783691,2.3939004,2.5788078,-3.2438507,2.771285,2.578028,1.4269072,-2.1428907,0.5214389,-0.6521097,-1.6435562,1.2840223
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-2.2359304,2.7334104,-2.161352,-2.257975,1.6873405,0.7425255,-2.3545969,2.5271044,2.068564,-1.0157559,-2.070201,2.580176,-1.7725235,2.2282782,-0.03315973,-3.973525,2.9715846,1.2939935,-3.4123511,2.9251103,-2.7259955,-2.4787316,-3.1831925,2.5572755,-1.6918659,-2.2140083,-2.2748377,-2.6133122,-2.9863985,-3.5373914,-2.7974076,-3.3412366
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,-2.14998,-2.423527,-2.0556133,-1.9299748,-2.9613876,2.5068274,2.3369815,3.5678692,2.884837,3.0957675,2.7395115,3.154267,-1.394673,-2.4860663,1.1927215,3.151903,2.4872198,-2.602794,3.3173325,-1.6929537,-2.2195227,2.868019,-3.1081965,-3.125559,-1.6394026,-2.706506,-2.814302,-2.5226676,-2.5496855,-2.5179245,-2.796594,1.7653704
<http://geovocab.org/geometry#geometry>,-0.096320316,-2.3891382,0.97535807,1.03232,-0.13914676,-1.3649228,1.693026,-2.3534741,-2.0346851,-1.5714016,1.5100263,1.7759423,-0.69868803,1.2357601,-1.9946201,-1.8804712,-1.554776,1.6716664,1.3978155,1.4323518,-1.4956275,2.3430874,1.8368456,-2.0109875,1.8142716,2.238583,-1.2496268,-2.1823943,1.5813376,1.1033442,1.7825972,2.5357027
<http://linkedgeodata.org/ontology/nuclear_explosion%3Abody_wave_magnitude>,-1.5686615,1.910067,-1.0701417,0.05262551,-0.25074324,2.2423613,-1.6287035,-2.1523404,-0.46877792,2.434811,2.2263172,1.9612342,3.1527104,1.5699538,-2.6643147,1.8303217,-2.8968248,1.5731634,-2.465965,1.9717213,3.5583181,-2.317897,2.0441005,2.198827,-3.0549784,1.274524,-2.7260802,-2.1709297,2.0258062,-0.34363776,2.4325974,3.221727
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,2.813929,-1.1688842,-0.9814226,-1.7773415,1.4493945,1.9808716,-2.4400923,1.2656213,-1.2093933,-0.13225813,1.7384379,0.9532827,2.6493118,-2.1719592,-3.1015825,-1.5976809,1.5584579,1.4988817,-1.396846,2.4867299,1.1397153,-2.523834,-0.5741439,-2.2784777,1.7370418,-2.0494213,1.031405,0.20582749,2.8783717,3.1426735,1.2349468,-2.9524887
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,1.9305745,4.2354302,-2.6649709,-2.6394494,2.481182,2.2596643,-3.240435,3.5768158,2.5645714,-2.4021423,2.5879514,-1.6352595,-2.0075936,2.5496192,-3.3163114,-1.0826501,1.1249094,3.1551635,-3.4114907,2.707844,-1.7785791,2.8024404,-2.5810807,1.8408253,2.9090664,2.371551,-1.0383729,2.585326,2.3106866,-2.8966835,2.9903815,-3.3315532
<http://linkedgeodata.org/ontology/version>,0.32039204,-1.8202149,2.2493367,2.0314143,-0.92437,-3.187342,-4.895429,-1.4965334,-4.5820327,-3.0702178,-2.3635945,2.6393907,3.8310642,-3.1278057,-0.7559234,2.3671517,1.138203,-3.0813937,-1.292817,2.5985086,3.339929,-2.501826,-2.633403,3.458998,3.5349205,-0.6307111,3.5781722,0.4330999,1.2143261,-0.91669506,-0.8934488,-1.9381146
<http://purl.org/dc/terms/modified>,1.1247275,-1.7437013,-1.9776227,-1.3233746,1.1665525,-1.0295004,1.768677,2.2609315,3.35147,-1.7002348,2.9851675,-2.1553175,-1.3794487,0.45047733,1.8120786,1.2044829,-1.9064554,1.7693678,-2.4083297,2.5742815,2.3288472,-1.9256617,2.333651,2.3737502,-1.8185949,2.0291603,1.5683129,-1.8136133,-2.1182172,-1.5503687,2.1409526,-3.1420732
<http://linkedgeodata.org/ontology/changeset>,-0.8002645,-4.4210634,1.8103524,-2.364908,1.216278,2.2036982,-3.6641772,2.4964173,-3.0277376,2.2612748,2.985793,2.5388765,2.611192,2.4361541,-3.3415716,1.5282633,-2.6583626,-2.3356252,0.5771574,2.3780367,-2.0665574,2.7444913,-2.067833,2.1852052,-2.4082735,-2.6899273,-1.1919147,2.1786582,1.8031787,-2.0599654,-2.3034887,-0.41477826
<http://linkedgeodata.org/ontology/gadmSameAs>,-2.0832825,-1.8569846,0.021775104,-1.7988288,1.2136527,1.549192,-1.1613165,1.1800549,2.2167504,-2.1478,-2.484341,1.8060466,-1.9421862,1.6851723,0.81754273,-2.1887147,-2.1020658,-1.5431076,1.963443,-2.087456,1.9833716,-1.3857884,-1.168662,-2.5334535,-0.28088105,-1.1581919,-0.008912196,2.8008487,2.621535,1.945445,-1.7822726,-0.6787989
