,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/changeset>,1.2589872,0.4346117,-3.1959975,-3.0084162,3.0106118,-3.8816452,2.872324,2.417005,2.9344554,-0.4747798,3.421318,2.0983543,-2.4937346,3.4639208,-4.321678,-3.8542275,-2.5236175,-3.775309,1.8346997,-1.6320062,-2.8831315,2.494317,0.58274025,1.8288189,4.254035,2.8158677,3.5051618,3.00895,2.5581086,1.1941618,1.3883727,3.6422896
<http://geovocab.org/geometry#geometry>,-1.6377633,-0.5518477,-2.5901098,-0.40540496,1.9527336,1.5692953,-1.3599567,1.6303773,-0.2359491,2.062854,2.0545561,-2.6602178,-1.4955381,-1.8650655,-0.8725684,1.5901306,-2.8022835,-3.7992213,-0.38474292,-3.123586,1.4095298,1.6382341,-1.3230257,0.97859037,2.008995,2.604028,1.9365934,2.8909411,-1.5731812,3.0216613,-0.93772864,2.360252
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,-2.8641422,2.4124165,-2.0902607,-3.6178195,-3.4021602,-2.28578,-1.1098012,-0.39772063,2.933105,-0.06474098,1.6359841,0.7262033,1.8409117,0.4406789,-1.7251369,0.39790285,-3.679389,-1.9894282,0.35296407,-1.5989252,-1.128821,-4.3836465,1.0325018,-2.9979472,1.9789114,-0.77728134,-1.2378178,4.7399616,0.17282043,1.8152902,-1.0623543,-3.0704327
<http://purl.org/dc/terms/contributor>,0.64035267,2.939314,2.6161582,3.7184412,-1.5660856,-3.3710458,2.4055243,3.1787622,-2.2427423,3.881344,-0.5463104,-3.0133002,1.4685419,-2.014617,-4.077525,2.8145804,2.3469534,2.7164724,-1.6115822,-0.61076933,-2.5518675,2.3689592,-3.0254164,-2.887545,-1.5336848,3.772373,3.5799177,3.0623229,-2.699521,-3.2178695,-3.0725918,-3.0292416
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,2.215744,-1.2645789,-4.078553,-0.27627012,-1.7816758,2.6827092,-1.2047899,2.2023587,-0.0468082,1.0626308,1.8744426,0.43155962,3.0539474,-2.7120538,-3.1242402,0.064790405,0.4913454,0.91726947,3.3032923,-3.5891933,1.2041854,2.470148,3.4632719,-3.1500854,3.0611534,3.6122246,1.5690192,-0.2394421,-0.571897,-0.76915705,-0.30697557,1.9292297
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-3.2789814,2.5995522,-0.90112346,-2.0445452,2.896119,2.8242147,-1.7631855,3.249369,3.592688,-2.1971445,-1.9395001,3.425047,-3.443648,3.2488616,1.1780024,-4.36627,1.6972325,2.3106933,-2.860591,3.456159,-3.3634603,-2.9011238,-2.1077356,3.0039887,-2.4095097,-2.9238915,-2.1671035,-0.6811176,-3.188206,-3.0928276,-3.3622408,-3.5971522
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,-3.9718523,-3.1576905,-1.8415579,1.9282804,-2.4043157,3.4102516,2.9739106,3.5740287,2.8071501,3.2878842,3.7550151,3.8721685,-4.1068883,-2.7133574,3.1817765,3.7839577,2.6616993,-3.363146,3.6722276,-2.9648824,-1.3968515,3.270722,-3.1242492,-3.3657079,-3.7125561,-2.1672044,-2.942794,-2.954129,-3.2689295,-3.0820568,-2.748539,2.2717047
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-3.964487,-3.364393,2.4869215,0.003426461,1.8649963,-3.191099,3.0111136,-2.943857,-3.0574706,-2.6755886,3.1286085,2.1660483,-3.669951,-1.9190918,-4.220594,-2.647535,-4.0362997,2.4498417,3.1798482,3.630691,-3.3040009,3.155187,2.6132665,-2.665577,3.544338,3.4780345,-1.2572855,-3.320944,-2.9657686,-4.3647823,2.3883877,2.7655003
<http://linkedgeodata.org/ontology/gadmSameAs>,-1.465986,2.4497485,-2.1323261,0.51487386,1.1704154,1.0194079,-0.25944415,-1.6878861,-0.02393241,2.9009705,2.7450101,1.9560848,2.7319863,2.4076722,-2.8332822,2.131715,-4.0006266,-1.1177968,-2.876765,1.207683,3.171344,-2.5967069,2.4400773,2.307366,-2.7043777,1.9614476,-1.6865847,-1.049948,1.6931326,-1.181508,2.4364727,3.3942187
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,3.783809,-3.0233042,-3.4429722,-3.1703503,2.3604393,2.407648,-3.4567223,2.553345,-1.332245,-1.1576326,3.1031017,1.6481115,2.908109,-2.6405418,-3.7678971,-1.2075046,1.5213104,1.8901664,-2.03532,3.3914514,2.5458572,-3.877103,-1.850383,-2.9032555,3.9692614,-2.083435,2.9991314,3.254695,2.8070261,3.7436008,2.2058167,-4.4316206
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,1.5056587,4.4049134,-3.4009128,-2.8564358,2.478743,2.7334678,-2.3406067,2.9152396,2.9857514,-1.2186605,2.2596397,-1.5462859,-1.8723892,2.873659,-3.1281483,-0.5570515,-0.30365604,-0.099755555,-2.709607,0.78702617,-1.9555753,2.066862,0.97465456,-0.38400024,2.6929758,1.8673552,0.58473694,3.5015109,1.6530473,-1.5897378,1.9725329,-2.6089256
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,4.021466,-2.8479824,3.278134,3.2701666,-2.3864233,-3.5686686,-3.1841862,-3.2007327,-1.2877588,-2.148252,-1.6794553,2.2834454,3.2932062,-3.2607527,3.0384226,1.2780397,2.292304,-3.2223053,-2.9333951,2.9641345,3.0417922,-3.3376176,-2.706365,2.8034258,3.3762631,-2.9295151,4.5060363,-2.0068076,2.3161247,-2.9076447,-2.4427855,-2.7863076
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,2.259965,-1.776432,-2.0457163,-0.79235566,1.227564,1.9465913,2.6956687,2.2279096,4.0435257,-1.5373884,3.4030995,-2.903246,-1.756351,0.5470071,1.7446287,2.578444,-1.584024,-0.4648162,-2.3728988,2.0743244,2.5345123,-1.676224,2.8524,2.8271155,-1.652364,2.8729742,-1.3479642,-0.08754618,-2.1923735,-0.8272641,2.8457434,-3.5635648
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,-0.32445866,-3.6144886,0.21546955,-0.09157298,2.3343701,2.9077935,-2.7714548,1.3758289,-2.0928977,1.9097536,3.28837,2.6790738,0.6492914,1.886006,-3.9746623,1.3888458,-3.249953,-3.7348607,-0.46535936,0.7706221,-2.656417,2.0262322,-0.21109506,1.0606886,-2.5667884,-2.2177846,-1.8312292,3.7416575,2.415712,-0.5663101,-1.0789161,0.10552551
