,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,0.30980828,0.3103019,-0.5423693,-5.283496,2.9332936,-0.19491883,3.621017,4.852305,1.2659879,-0.75601506,1.3749493,2.4492042,-1.7944435,1.0403256,-0.7354051,0.1104393,0.05098931,-2.444386,4.8915253,-2.7604375,-0.34253728,0.48428965,-4.618252,-1.250141,3.147429,-0.50333554,-1.8911974,0.912766,0.2271261,-0.69785786,-1.0304216,3.6667829
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ahole>,-3.611835,-0.6233327,-1.1352566,-0.9535294,4.1486015,2.0465949,0.23391487,3.420075,0.8603222,1.1377196,1.0294636,0.4731464,-4.0225563,-2.4509068,1.3411142,2.555951,-0.31602883,-5.220811,1.7262795,-4.828468,1.7953513,1.5465659,-4.0698395,-1.7968727,1.1613501,1.6748865,-0.250944,1.7704225,-1.5620676,1.8243791,-2.3865817,1.5651711
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-1.4678224,4.258512,-0.48839855,-4.62605,-3.1268933,2.2182777,-1.2973452,-1.950985,2.3140285,-1.3825083,1.749233,0.69670314,3.3416357,-3.9561102,-1.953856,-1.7278857,-1.3367069,-0.2968379,-3.3953593,-2.5678027,-3.1866243,-4.1041822,0.41308388,-3.8406498,2.379965,2.310109,-1.1942099,2.85429,-3.5765316,0.9397894,2.669176,-2.7478144
<http://geovocab.org/geometry#geometry>,1.7734416,3.5459654,2.75131,2.379136,2.6622014,-0.91474926,2.1819954,1.324378,-0.45361075,3.391302,0.6714319,-1.0706778,-0.71106565,-2.5592725,-1.094749,2.6339853,5.145316,1.0168,-1.1287372,-2.0349746,-1.5050209,0.055308692,-2.478909,-2.656387,-0.6814025,1.8615685,1.1564678,0.9548059,-2.0052931,-0.4248095,0.2976149,-2.5313172
<http://purl.org/dc/terms/modified>,1.730577,-1.5024571,-1.8721455,0.98492086,-0.2751705,2.815557,-0.6537872,3.4907634,0.32491115,1.4070505,2.8054423,2.32416,2.2333543,-3.28849,-2.7907588,-0.32915965,4.091963,0.46090508,4.187769,-4.090502,2.0499628,1.7319111,1.0319406,-4.4701996,4.447517,3.2085922,0.7702675,-2.7896767,-1.3032933,-2.336263,-2.2511892,0.32902437
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-1.1872898,3.266953,-1.3208835,-0.7937454,3.9505885,1.904481,2.5229492,2.7994044,3.7909322,-1.439854,-0.6784548,3.3083725,-3.5287533,1.4770764,0.90206015,-2.3831227,4.613764,-0.3119474,-2.469885,1.1320438,-3.0629208,-2.8695607,-3.2140896,1.1680886,0.56050026,-1.9993321,-1.4299197,-1.8997318,-2.3649402,-2.2847157,-2.7525752,-2.1012855
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ashot_name%3Aen>,-2.0158875,-1.0631582,1.6460695,-3.785725,2.875724,3.2541804,2.734062,2.9078276,3.0411723,0.044270806,-0.38987702,3.1632488,-3.6783035,-0.38944292,1.4779807,3.0726445,1.8217239,-3.7220464,4.295756,-4.361854,0.03384319,-0.44512033,-3.9435656,-3.8278205,0.23009025,-1.860659,-2.60719,0.911042,-0.5814559,0.2810844,-1.9544879,2.0269668
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,-3.7355156,-3.904082,1.5342886,-0.69585425,-0.40847182,-1.0056787,1.9743782,-2.5597746,-1.3884169,-3.6847818,3.0229726,4.5834346,-3.4827452,0.5600934,-0.8759636,-2.8794823,-2.507511,1.2598965,1.8411579,0.7763518,-0.32960185,2.9954014,2.1691282,-2.0629902,3.5602617,2.2422354,-3.9899287,-3.5163853,-1.3656948,-3.4929612,0.5150745,4.3065543
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,-1.0952233,2.8119433,1.8042305,1.3863393,3.3516078,2.549692,3.2339034,-1.0637131,-0.18655334,2.830411,3.626557,2.8773448,1.648052,1.495156,-2.2527754,3.8923092,-0.7704389,0.13342606,-2.8308542,0.51208,3.279927,-4.048483,-0.10992103,1.0941849,-2.636118,1.5198472,-2.9667585,-1.7492577,2.344099,-1.095034,2.6662502,2.6806643
<http://linkedgeodata.org/ontology/nuclear_explosion%3Abody_wave_magnitude>,3.7152772,-1.2734778,-0.51733744,-2.7629867,3.658863,3.3025465,-0.92467725,2.6245933,-0.4235827,0.41891688,2.4822059,3.2193182,2.067675,-2.5510967,-2.5388603,-0.23639442,3.7652416,0.2614071,-1.212011,1.9886917,1.3686295,-4.0332303,-2.8575027,-3.546814,3.0221505,-1.1780498,-1.4981822,1.4094114,2.4497628,3.2291737,2.3450885,-3.4642239
