,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asalvo>,0.29322216,-0.91660976,0.47879472,-2.051613,0.53726476,-3.117698,1.2651848,0.7680834,0.9250759,-1.3934525,1.2417889,4.0047073,-2.2623584,2.8461554,-3.730975,-3.3710096,-1.8602186,-2.82706,0.1775834,-2.6035533,-3.4920216,4.2820435,-1.3557813,0.24775247,2.702093,1.4831171,2.9450772,1.1511042,2.0977619,0.35219067,-0.04572034,3.6941566
<http://linkedgeodata.org/ontology/changeset>,-3.1047719,-1.3374153,-2.1200066,-0.53334063,2.3174253,0.95924485,-2.2190778,2.6287045,-3.2821991,2.0413535,1.6436194,-2.7572267,-1.4558394,-2.9420207,1.2130148,2.2238615,-1.9200584,-1.9719495,0.92739874,-3.0005414,1.9030719,2.804359,-3.1827207,2.1946259,2.215175,2.2133968,2.7727103,2.6650825,-3.437972,2.5741513,-2.3179033,2.1060708
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-3.1240253,2.686367,-1.0867169,-3.4483914,-2.9600363,1.9292223,-2.160014,-1.3649055,-2.7350194,1.0697887,2.8299408,-2.5140731,2.9835348,-2.9176428,-3.1726089,-2.6720316,-2.677896,1.3658408,-3.4855807,-2.4867089,-2.3743641,-1.6721525,2.0275137,-2.9435134,1.762815,2.9340487,-2.107041,3.3612657,-2.6139255,0.83585316,2.0539415,-2.9764655
<http://www.w3.org/2000/01/rdf-schema#label>,-0.8978043,2.0571382,2.2129948,2.5800815,-1.5467517,-2.2432632,1.6706417,-1.4464239,-2.8367095,3.642646,1.9930186,-0.5086821,3.4956808,0.07178576,-3.0336957,2.8764906,2.019106,1.31402,1.0580742,1.2602354,-3.435719,0.112252705,-1.6813363,-1.8221103,-2.8996704,0.3604014,2.4565566,-0.03759512,-2.3917177,-2.195048,1.5734245,-2.5709088
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,2.1292818,-1.8687773,-2.3293028,1.407964,-1.7509048,1.4933317,-1.6221225,1.4560733,-1.0230108,2.3935535,2.3902023,-1.3124336,2.032608,-2.032304,-3.1601796,-0.8926918,1.6901023,1.4715215,2.917068,-2.053772,1.1973774,3.0706732,2.544442,-2.8839622,2.2126284,3.1013813,1.6764634,-1.1252908,0.69714105,-1.9184833,-0.6931353,0.6152982
<http://purl.org/dc/terms/contributor>,-3.117771,1.1536521,-2.0496259,-2.0430577,2.1587918,-1.6897401,0.6144825,2.371972,2.04972,-2.920142,-1.9118289,3.0736768,-2.671072,2.8340008,-1.8936472,-4.0789857,2.6030812,2.500898,-2.0478518,3.0909216,-2.947035,-0.9343714,-3.0477142,1.8869685,-1.3291557,-2.398589,-0.4195849,-0.86322486,-2.7418509,-3.1985276,-3.743273,-3.092977
<http://linkedgeodata.org/ontology/version>,-2.621486,-1.6758142,-1.9689914,-2.7306154,-0.8843357,1.8963423,3.3235476,2.8704736,-1.883645,2.2691727,-0.406513,3.4077685,0.36231664,-2.2444067,0.47300014,3.169081,2.9715705,-1.8530872,2.8493254,-0.9405583,-5.101698,2.2379427,-2.97433,-2.4802547,-4.0768948,-1.1480751,-1.8289418,-2.131441,-4.2841883,-3.5465424,-0.9622728,-2.7316132
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,-0.20220168,-2.9848807,1.7732202,0.77599716,0.59316146,-1.7948252,2.1991317,-3.0787609,-2.35681,-1.8898584,1.0709145,1.699982,-1.5123129,0.37095237,-2.180068,-1.9313881,-1.3191152,2.437161,1.7442197,2.59138,-2.9770226,2.9239044,1.6482925,-2.0919683,1.4104267,2.5075982,-1.1024128,-2.5398276,0.47763056,-0.82112217,1.997465,1.9581438
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,-2.1531863,2.0242686,2.2572389,2.3278544,0.87091035,1.7306507,0.95252305,-2.747291,-2.881868,2.928408,2.6915793,2.4645252,3.2085793,2.6656775,-3.1652246,2.6703134,-3.2565093,2.833087,-3.0370092,2.699264,3.640507,-2.825796,2.3003497,2.3519127,-3.6515903,2.8370454,-2.0495384,-2.3826094,1.8533868,-3.6301587,2.77212,2.9317663
<http://linkedgeodata.org/ontology/gadmSameAs>,3.5935936,-1.49073,-0.15307885,-1.621228,1.3452048,1.4664992,-1.9891999,0.8098114,-1.1735852,-0.029763734,0.3154952,-0.1659146,2.2293687,-1.8005706,-2.4421723,-1.3364128,2.2916334,2.272361,-1.4332796,2.533282,0.7845487,-2.2682865,-1.0497978,-2.419744,1.7725753,-1.8631352,1.5432096,0.69851494,2.1687288,2.494597,1.8817747,-3.2028885
