,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,4.839682,-0.9377584,-1.0950525,-4.8680863,1.3628126,-4.6339087,3.644594,3.1068225,1.7278285,-1.6923646,3.5398793,0.53417814,-3.4695346,1.4690053,-3.0350487,-3.8977647,-1.2478136,-1.7286249,1.8257658,-0.038977258,-1.6803806,-0.19631746,0.7214636,0.8410933,3.0921726,2.8327167,1.86645,-0.1304824,2.4788177,2.799305,3.685316,2.5188231
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,-0.057623755,-4.184688,-1.6128548,-0.56677365,2.205809,2.6199636,-4.5288777,5.770843,-4.0627403,2.670025,1.7622982,-1.2773381,-1.2867262,-4.243497,1.0174067,0.65172756,-2.2114608,-1.7225555,-2.7342954,-2.9839277,2.1768608,2.6786935,-5.4047785,-1.3075565,4.5848885,0.99592066,2.4955034,-0.4866184,-2.7697184,3.8359292,-1.6786224,3.3614213
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,-1.072902,2.6782677,-1.8263204,-4.9227657,-3.257014,-0.7289973,-2.0051959,0.8155899,-0.24286665,-0.8668788,4.1769514,-1.1177768,2.5159893,-3.8063707,-3.9744704,-2.9854708,-1.662852,4.3029504,-3.7400286,-2.0933945,-3.160824,-2.7004213,0.976543,-4.809797,1.5967032,3.0302477,-1.8425759,3.4132605,-2.327799,2.5579875,2.4867587,-4.745971
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,3.8430247,1.8344835,3.812254,1.4497744,-1.6565177,-4.1600924,2.4831405,3.2515783,-3.2332747,2.5055382,2.682702,-2.6744418,-0.07775686,-3.6320734,-2.4145904,2.7556183,3.7984374,4.890751,-1.4974954,-0.5135772,-1.9198055,-0.16738215,-2.13367,-2.3764913,-2.6611235,2.4599435,2.5483766,0.6711572,-1.7277488,0.6970609,0.42884445,-4.200809
<http://linkedgeodata.org/ontology/version>,2.8165622,-4.780408,-1.9127164,-2.5447283,-0.94507086,3.124478,-2.6529472,7.3876576,1.0745264,0.640013,5.951291,3.2907112,3.8303013,-1.4791323,-5.7361913,-0.50561166,2.7090495,2.0382574,2.908675,-1.2110587,-0.108549796,0.9133093,-0.91634345,-5.3485436,1.2335261,-1.4791119,-0.4320332,-2.0437047,-2.0817137,-1.3300961,-0.73761755,-3.3812094
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ayield>,0.64435965,1.3726476,-1.2558333,-2.740642,1.7194997,-2.1557615,1.2704835,2.8270535,2.5677223,-2.1710494,-0.35558602,3.170957,-3.280849,1.541743,-1.8132598,-4.5857735,3.5617235,2.861706,-1.9348062,3.999526,-2.905984,-5.0943666,-2.5867817,2.5243611,-1.3853446,-3.5189085,-2.7804008,-3.2829351,-2.677856,-2.62554,-1.4269106,-4.1069875
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,2.6601636,-2.6551306,-0.8283151,-3.9646735,-0.56201124,1.1979611,-0.30610546,4.0482225,-0.4095004,0.09307852,6.837363,4.010502,2.7540748,-2.6165133,-3.252437,2.4380178,0.75215507,1.1272149,3.2831984,1.5815587,0.69560796,-0.42154002,-3.422907,-3.5813413,-2.015447,-1.1468195,-2.4170835,-3.7180443,0.11382674,-0.69537836,2.0650592,-2.2804437
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,0.28190273,-4.179289,3.8760872,2.616188,1.1247067,-3.1743062,2.6530478,-3.4991264,-4.309214,-2.7006469,4.430793,3.7051606,-1.3437033,-1.7636194,-5.3662477,-2.0571086,-2.230798,3.0742264,2.5382557,3.6208415,-3.8708677,2.8208988,1.0390992,-3.6110284,2.2874985,2.8990738,-2.1551054,-3.97765,-0.96746796,-0.08993784,3.1551576,1.9244609
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-1.5382857,1.9305255,-2.9818418,3.6620326,2.8518264,2.2871757,-1.8144498,-2.0101345,-1.956492,1.3760881,3.7282214,3.219913,3.0062022,2.2092066,-2.4562879,2.2770019,-3.921024,3.760268,-3.323831,3.5949373,3.9010503,-3.5010436,2.8532817,2.6053472,-3.5501955,-0.4762322,-2.5377262,-3.024566,2.8361504,-2.5256536,1.5700747,3.4715824
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ashot_name%3Aen>,6.0843697,-4.2509036,1.7219579,-3.7786539,0.8594941,1.8229543,-1.4051911,3.0463173,-2.9880621,1.8097169,5.737679,3.6505313,2.2391527,-1.4606102,-2.4067755,-0.2008204,0.7393044,0.27153784,1.6652304,3.1660025,-0.6970278,-2.9197457,-2.3816242,-2.610973,-1.354204,-3.27241,-2.4678328,-0.44467437,2.811176,2.6382544,2.584445,-3.4926662
