,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,1.733268,0.7269471,-0.40913635,-2.6690164,2.058249,-3.1744308,2.463116,0.5178477,2.4216373,1.1272197,1.5659573,0.660965,-2.9190094,2.2506611,-3.1001556,-3.1602924,-0.61432815,-2.6269872,0.71050376,-2.0705292,-3.0765316,0.84790295,1.2407959,1.2663192,3.2764225,1.3259561,2.2551157,0.99473846,2.0319302,1.8835906,1.0708271,2.8006253
<http://purl.org/dc/terms/contributor>,-3.50963,-1.8116752,-1.7558761,2.7369416,1.6241453,1.9590603,-2.7249546,1.9590874,-2.3305237,2.08723,3.0080454,-2.5636535,-2.5259354,-2.7244217,2.2933178,2.7511666,-1.7354547,-2.1718328,-2.5011714,-3.5371804,3.0184634,2.1811388,-3.0356605,1.1464844,2.5122597,1.9348046,3.0358815,2.7319334,-2.7288349,1.8925475,-2.9400563,2.4869342
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,-2.6459255,2.7107654,-0.4377793,-2.971169,-2.6402948,1.4840549,-0.58246493,-1.2140378,-0.33407152,0.63250196,1.6184955,-0.90808773,1.745458,-2.114471,-2.7885988,-2.529513,-1.7171776,-0.04139158,-3.6297643,-2.3672833,-1.8668334,-2.1886485,1.2256544,-1.9691739,1.509429,1.5526589,-1.4805974,3.2211378,-1.3819072,0.803245,1.4013844,-2.3187146
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aground_zero_altitude>,-1.2953867,1.8066837,2.7193964,3.5715373,1.2220876,-4.6406007,0.88597447,0.77439666,0.03055969,2.0341303,0.06418564,1.5897729,4.0267377,-2.4248202,0.32707244,1.5414385,2.8201284,1.417734,-1.9929577,3.0026765,0.0063838325,-3.017737,-3.1052194,0.4517678,-1.6469411,0.18745758,2.5017982,2.2347035,-1.0372044,-2.0823245,-0.2272244,-3.725512
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,1.826977,-2.2062464,-2.828814,-0.7189588,-2.5649235,2.67531,-2.6419418,2.5309463,1.989985,2.5711386,3.4813364,1.2288326,3.171566,-3.154134,-3.2243953,-2.1385617,2.7563784,2.632162,2.9087434,-3.6958377,3.2968047,3.5631094,1.7500114,-3.0203755,3.489077,3.1675735,3.505267,-3.5304027,0.34917605,-3.4113019,-2.7554052,-1.7808732
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ahole>,-1.9677585,2.941063,-0.04702077,0.9308878,1.0866591,-1.5940763,1.067002,-0.15578051,2.700798,0.18559784,-3.2048397,3.225148,-0.67190605,1.3841206,-1.4014503,-1.8433496,2.5321357,0.7188705,-2.4329698,3.4742901,-2.613335,-3.1641724,-2.3250399,1.8892232,-1.1609089,-3.007202,-0.16915448,-0.5496488,-1.2696562,-2.516827,-0.99102247,-2.358632
<http://purl.org/dc/terms/modified>,-1.419607,-1.3521359,0.824927,-0.5864818,-1.541561,1.9750406,3.1431272,2.8199599,1.661389,2.1998444,1.2689316,1.2493484,-2.8277953,-1.93292,-0.8915941,2.8097954,2.7805839,-2.3671613,2.4651012,-2.4001606,-2.0662134,2.266194,-2.584277,-3.1512213,-0.7414102,-2.3979366,-2.1280756,-2.0936084,-2.1421986,-2.1687691,-2.1006997,1.1422244
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,-2.205871,-3.7167222,3.4375052,3.0510614,1.5440787,-3.2421036,3.1338174,-3.686063,-3.0209877,-3.280367,1.7688073,3.317754,-2.4824278,-0.27621236,-2.1611269,-2.9134867,-2.3293698,2.7549906,2.7011817,3.207895,-3.40654,3.6526175,2.723198,-3.208336,1.8178389,2.8136866,-3.2185593,-3.294324,2.999304,-1.2557826,2.9568958,2.8367913
<http://linkedgeodata.org/ontology/version>,-3.6630666,1.2379078,1.8102841,4.524401,1.2657512,-1.4027182,-3.2006657,-2.1653454,-2.9513257,1.7699703,2.8285725,4.405327,3.4992752,1.1216847,-0.89483273,2.257427,-2.6804724,2.3820918,-2.3409343,3.9141502,3.8235507,-3.5844758,-0.4493691,2.874923,-3.426281,3.1963327,-1.0584798,0.45195726,1.3865504,-1.2928375,2.6034248,1.2940736
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,3.8517654,-1.9060633,-1.4196621,-2.3008494,2.1419487,2.4291222,-3.0998387,2.9113674,0.074127115,-2.318232,3.268129,2.918775,2.8889284,-2.5587049,-2.8453825,-2.4311938,2.571635,3.0112386,-2.4908626,3.657314,2.0066662,-3.711326,-2.6452353,-3.1361535,2.2577868,-2.7978141,2.9615862,2.105054,2.872962,3.0967765,1.6641926,-4.2681346
