,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://www.w3.org/2000/01/rdf-schema#label>,-2.1002595,0.85323155,-0.65101427,-4.8912067,-1.5426062,-1.1577187,-1.9613423,-1.8614383,-1.4708562,0.61153126,2.296572,0.68999666,-0.8518784,-0.14284489,0.94591683,-4.8310995,2.39403,-1.8789026,3.204994,-2.682212,1.4403566,-1.8231983,-0.2995597,-5.4662023,-3.197485,3.0387218,3.12518,-0.7371827,-0.78137285,2.6499507,-3.6207054,-2.4854918
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,2.9968157,-0.9081366,4.1032777,-2.5770276,2.9238849,2.880667,-3.1557555,2.763775,-2.41172,-3.057513,-3.67323,-2.831928,3.0537739,2.8844445,2.5370867,-3.4227226,3.1787024,2.590317,3.3026989,-2.2724695,-2.7194145,-3.2098627,-2.3443336,3.1461568,-3.7512004,-2.9601488,2.824005,-2.7934525,3.192731,3.481808,-3.2316132,-2.9838758
<http://linkedgeodata.org/ontology/version>,-1.2347587,-2.7079906,-5.2590013,-4.076016,-0.8552534,2.461414,-0.97125316,-2.2869873,-4.6956253,-0.37160683,2.193778,0.68614846,1.1730912,2.2971613,-1.8300351,-5.816508,4.4056025,-0.95299053,7.3503327,0.51156425,2.3796034,4.824078,-1.7239559,-4.346195,-2.074682,0.42290294,1.7145638,4.628042,-2.3359358,-0.20835856,-2.6350462,1.6002012
<http://purl.org/dc/terms/modified>,2.2863598,3.726757,0.9729724,1.9086548,0.19047569,2.507841,-2.5540218,0.2718991,2.837186,-1.8846089,-2.2918022,1.9083128,-2.2879503,-0.2562396,-4.215256,-3.6028728,1.8390679,-1.8542823,-2.1636794,1.4218417,-0.43579417,2.2968585,3.011965,-3.0544965,-4.03836,-1.9079807,2.588197,-4.546882,-0.028702416,3.0790973,1.8252991,1.2007878
<http://geovocab.org/geometry#geometry>,1.606095,3.239611,-2.6855404,-2.740594,-0.13469215,1.1347562,-1.3977994,-2.5083308,-2.3392045,-0.7286684,-0.8450676,-0.09403597,1.7505347,-1.295299,-0.47932398,0.90384793,-3.0832348,-1.9687601,-1.2679887,-2.5400693,2.295468,-2.761098,2.67276,-2.1108866,-1.3994995,1.6507573,-0.03706375,-2.537327,-1.746322,1.7057657,1.386896,-1.2449424
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,2.335249,3.6640146,-1.0242966,1.8673421,1.1799287,-2.9979415,0.92886215,-3.0452492,-2.7949793,2.6516817,-1.2054653,-2.040573,-2.6860082,2.28575,2.5047498,2.4054396,2.3008375,0.76373464,-3.1768532,1.2211258,-1.004399,-3.4875515,-2.0941646,0.3230242,-0.34925032,-0.47266385,-2.0033882,-2.6946552,2.250486,3.040335,2.699402,0.47273418
<http://linkedgeodata.org/ontology/gadmSameAs>,-3.2027068,-1.0305328,2.3930962,-3.6035962,-2.8723109,-0.8319358,-1.8491453,2.158419,1.2550755,2.2609642,1.4598185,-1.959215,-1.9743131,1.5598109,0.456276,-2.7887347,0.9027213,1.8952535,-0.92125374,1.5352105,2.4231162,0.08472418,-2.3838267,-2.7053084,-2.3303347,2.9181945,1.0843563,-2.7367601,-3.3402305,-2.1073463,2.8507097,1.658752
<http://linkedgeodata.org/ontology/changeset>,-4.008719,3.8683689,-3.9846637,0.92860746,2.2708178,-3.168906,2.1222482,1.770508,2.073565,2.2476096,-2.9963534,2.6014032,-2.3354132,-2.7888846,1.2184182,2.2284236,3.0838733,-3.9375486,-0.58826566,2.4431825,2.16664,2.5035996,-2.1733603,1.4985749,-4.302472,3.5041902,3.322792,2.48947,2.2729537,-2.2559152,1.8982922,2.7031827
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,2.1768153,2.7982671,3.0309489,1.6567166,-2.6657982,-3.5379496,3.7762048,-2.5673287,-3.1849983,-1.6164153,0.025474308,-1.3924176,1.4735056,3.6166003,1.9243507,-3.616436,0.74143374,-1.5621848,1.744589,2.2079418,2.597757,-0.76525986,0.19548446,-1.3602964,-0.94166386,-0.9841383,1.9395609,1.1640226,-2.9527385,2.743567,1.7798563,-1.9821099
<http://purl.org/dc/terms/contributor>,-2.1597683,-1.6556635,-3.6184509,-2.8137088,3.4835002,2.1067026,2.3786101,-2.4460852,-3.189886,-2.8553267,-2.8358133,-3.536445,3.0473764,1.6574596,-3.4149494,2.0681531,-1.4991157,2.1400957,3.2213213,-2.7416544,-2.6503108,2.1396942,-2.7453284,2.9068356,-4.6498804,-2.449848,-2.2925656,2.8853192,-2.0032601,-3.0016994,-1.8886249,2.2729192
<http://linkedgeodata.org/ontology/ref>,-1.3460635,-0.49492815,0.702627,-1.9359391,-0.9116078,-1.937203,-0.32634127,-0.037866764,-2.2241745,-1.393665,2.0911562,1.0507756,0.24646862,-1.9419472,2.5483592,-2.024052,-1.3765132,-2.4256723,1.9481871,-1.0659336,1.1181574,-1.8156875,1.1428443,-4.063454,-0.816207,2.7589056,1.5994108,0.5932893,1.3233768,4.72647,0.020136535,1.1101075
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,-2.5206327,3.230387,2.796043,2.4949727,2.3626597,-4.1559157,2.2953308,2.509249,-3.7953577,-1.5210663,2.5228348,-2.7174504,1.6401796,-2.1742806,-3.9724681,2.9020562,6.5473723,2.4068456,1.9174043,2.4703398,-2.227026,-2.950184,3.1822486,2.5679615,-1.9145529,2.7425296,-5.0819616,3.4650338,2.492895,1.1373811,2.9414558,2.350989
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-2.2715418,2.3651567,-3.311081,-0.22816455,1.2303207,1.9268253,-3.063935,0.036022887,1.6964519,3.2170532,2.671682,2.125462,-4.895951,-1.7621366,-0.16148068,0.4964591,-3.4101408,1.8882047,-2.4069114,-2.3114913,-1.5835855,-2.9315915,-2.0825696,0.1506942,-2.1472552,-2.0612764,-1.7317566,0.844987,-2.802838,-1.3652163,2.3322628,1.7972889
