,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aground_zero_altitude>,0.896578,-0.66325915,-1.6770468,-2.013452,-0.08340928,-3.7475479,3.3501287,-0.66890603,0.1419181,-2.7952912,1.7313524,2.7481494,-1.1399565,1.2909268,-2.682713,-3.2320263,-4.6652822,-0.34867367,0.81174314,1.0583923,-2.1853998,0.7556316,0.7528794,-0.38140452,3.980978,0.5934982,2.8711932,-2.9790843,-0.37511235,1.3570745,2.6317527,3.3479383
<http://linkedgeodata.org/ontology/nuclear_explosion%3Apurpose>,-2.7677925,-4.955671,-2.7732275,2.3067906,2.8463273,2.1208413,-2.56805,2.4978907,-2.4141817,3.0524912,2.2189977,-3.5619376,-3.2939026,-3.1196995,1.7793506,3.1577466,-3.0958395,-3.1479185,-1.293294,-3.5118423,2.9624164,2.831727,-2.9664342,-1.2092828,2.8595884,2.8045678,2.93725,2.9482086,-3.1148353,3.4487624,-2.0814433,3.2556763
<http://linkedgeodata.org/ontology/version>,-3.282204,2.2267127,-3.3405852,-3.7698581,-3.4035003,-0.4869458,-2.1189494,-1.424812,-1.707489,-4.277687,3.0285487,0.7378413,3.1255867,-3.1096618,-3.3838995,-2.338999,-3.311068,2.5052874,-3.7505832,-1.506409,-3.0490623,-3.1409419,0.855481,-3.2266607,2.1463485,1.4555472,-0.20747064,2.664172,-3.3004258,1.2298964,4.0107584,-2.605303
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,1.5463525,2.58785,3.7498498,3.4588864,3.2077427,-3.4085805,2.6853032,2.1324067,-2.5621395,3.3906617,-0.7645925,-3.2673001,2.7769446,-2.5153136,-2.5494826,2.9720857,3.2616386,3.423726,-2.5739527,-2.6995022,-2.920666,2.258968,-3.0243149,-2.977227,-2.803844,2.7159002,3.2651188,2.3688867,-2.984181,-3.2336233,-2.7082484,-3.4353268
<http://linkedgeodata.org/ontology/gadmSameAs>,2.4892068,-1.5180458,-2.2416556,1.3734028,-1.6681005,2.1948485,-1.4312304,1.7782029,-0.020787787,1.6544787,1.4869953,-0.05660485,2.1680572,-2.3395739,-2.208323,-0.55472845,1.4815794,1.8373458,2.6154745,-2.517962,1.5124378,2.7212784,2.3570223,-2.8089478,2.7101886,3.179398,2.1485925,-1.3515812,-1.0286609,-1.1406268,-1.1248226,1.8493766
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-3.2960095,1.2671447,-3.1981485,0.86761504,2.0614219,2.2610507,-3.999655,2.9916818,2.9441082,-2.1004882,-3.4100094,3.340279,-2.5705037,2.9366288,-2.1398897,-3.6261456,2.7897952,2.6643543,-3.3299804,3.2732413,-2.706648,-2.9320998,-3.513705,3.3620923,-2.157622,-3.173863,-1.9098856,-1.6967684,-3.0477836,-3.1460803,-3.5330648,-2.7970924
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,-0.8633189,-2.0885313,-1.065075,-1.8213838,-1.2676315,2.336289,2.9430802,2.3967657,1.6966411,2.2772498,1.08155,0.9757367,-1.9952847,-1.425596,-0.70632327,2.8977962,2.1327152,-2.2115326,2.7514176,-1.7315977,-0.9517157,2.1014903,-2.3610423,-2.5891588,-1.5083873,-1.5639349,-2.2503548,-2.828275,-2.226432,-1.6981606,-2.1730103,1.643726
<http://www.w3.org/2000/01/rdf-schema#label>,-0.66929793,-2.4257236,-0.32803622,1.1755852,-1.2997434,-2.389034,2.9840608,-1.7484344,-2.1596925,-2.8658514,-1.1812732,3.0023098,-0.005794465,-0.3424959,1.0363904,-3.505096,-3.023385,2.5725846,-0.93340766,2.3112738,-0.15043277,0.401001,1.896503,-1.7609714,2.431271,0.5050728,0.87247854,-3.5179803,-1.5123634,-0.82315814,-0.027232356,3.1468463
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,-0.8467475,2.261082,0.79280543,1.3089958,0.59045553,1.4093815,-0.45194545,-2.5085168,-0.6414492,2.5479977,2.1160684,0.96380794,2.0939822,2.252489,-0.123096086,1.7604332,-2.9011095,1.1514739,-2.6951423,1.4754646,2.725502,-2.4272156,2.535412,2.104204,-3.1212764,1.4592893,-1.9808623,-1.9728774,1.7039984,-0.62692827,2.420098,2.9094033
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,3.7723715,-2.524364,-2.7098382,-2.5283954,2.7351792,2.6816738,-2.8905632,2.5649898,-2.2837563,-2.4012792,2.1410055,-2.134921,2.9683502,-2.320669,-2.7507186,-2.429534,2.515851,2.4907749,-3.0194259,3.5160375,2.9129946,-3.5175724,-2.6985016,-3.2693477,2.3648796,-2.9383886,3.287783,1.521169,2.6273372,2.9397295,2.5654814,-4.134766
