,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,1.6275811,-1.6912527,-2.2254944,-3.4816163,0.8822289,-2.589346,1.139389,4.492733,0.49689952,-2.0172384,5.1784844,-0.3636116,-1.5954257,-0.6910287,-0.9111485,-1.2325968,0.37345022,-2.2347376,-4.017603,-1.4151239,-0.6733223,-1.4593102,1.8995489,2.669034,4.2157435,2.0461917,6.2546425,1.4637733,-0.4112291,-0.1508842,1.1434808,3.1399417
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,-2.285987,-2.4956772,-3.594366,0.4578418,2.7818317,0.41975167,-0.97421145,1.1640993,-3.7673018,0.17899083,1.5672612,-2.5416136,-0.89210206,-5.7670946,2.129056,2.0546093,-1.0234835,-1.456547,-1.2413118,-2.6941774,2.1702187,-0.9449692,-1.4156555,0.10503057,2.3994145,2.6532156,4.3763347,2.4403005,-4.0404186,2.8160467,-1.1916516,3.709714
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aheight_of_burst>,-2.1400876,-0.48252696,-3.3499956,-2.8477952,-1.3297665,-1.1183481,-1.2708989,0.03668811,-2.1900852,-2.538103,3.653623,0.42809376,2.5372608,-5.936997,0.84673274,-1.1166381,0.57636625,2.5395608,-4.227406,0.23342864,0.7340585,-3.9279814,1.0849952,-1.0629973,2.1292639,1.9387094,3.7778685,3.9358058,-2.268539,0.9008527,1.49651,-2.9344473
<http://purl.org/dc/terms/modified>,-0.24229088,-0.004478134,0.86053544,3.0214343,2.5448232,-2.5829797,1.6592959,0.86676323,-4.5436153,0.07055706,2.0853207,-1.8281397,0.90809417,-5.5373855,0.3162414,3.1271398,3.345723,3.5479717,-2.896032,-1.321104,-1.2332162,-0.91740835,-1.4529307,-2.3903506,-1.3072606,2.604544,4.427933,2.0506272,-4.3055935,-0.14761336,0.09763748,-1.7867362
<http://linkedgeodata.org/ontology/version>,-1.3299433,-3.2581966,-2.777052,-2.8817136,-2.1899502,0.9759563,-4.9468946,2.7979517,-2.706681,0.40011635,4.403608,0.05258787,4.386204,-2.5120268,-0.5478732,-1.3280365,1.7300512,0.62501913,-0.66541874,-1.1941859,2.5181034,-4.944315,3.3426015,-2.4274764,2.1930394,2.551335,4.120979,0.82439286,-2.8170795,-2.1583579,-0.047650825,-1.947827
<http://purl.org/dc/terms/contributor>,-2.8306541,0.8682302,-4.1256,-0.45497444,2.3180742,0.64184946,-1.3642333,1.9123847,0.44375283,-3.46002,-0.95787066,2.4300957,-1.698221,0.43500897,3.7181897,-2.9123273,2.7793734,2.7641563,-2.9227037,1.7760216,-2.3376489,-4.482136,-1.3035395,1.3371744,-1.2162639,-1.3973488,0.51384574,-0.2536116,-4.793039,-3.0032616,-1.6075004,-3.5168893
<http://linkedgeodata.org/ontology/changeset>,-2.0688555,-4.2207165,-1.8979024,-0.9197919,-0.58928937,1.0979211,2.3233867,4.0371704,-0.53226113,0.5665561,3.6444767,1.6720183,0.014474124,-5.6840534,2.4760816,4.941089,3.8656228,-1.6224703,0.55013627,-1.3253635,-1.425273,-0.65266746,-1.4989995,-2.7393863,-1.2590473,-0.98398876,1.2395797,-1.2279913,-5.1513653,-2.3013365,-1.5546327,2.4619398
<http://geovocab.org/geometry#geometry>,-1.4534551,-3.8917873,-0.3306698,0.6854442,2.0600345,-1.8872855,3.0155578,-2.865969,-3.3387687,-3.3796773,-0.08473046,1.0320518,-1.3628696,-2.850919,0.5611365,-1.0341604,-0.69527406,1.2225119,1.2238191,1.0896187,-1.7213336,0.1415347,2.010973,-2.4057302,2.314888,1.6222887,0.9445548,-1.0203637,-1.9551343,0.30691412,1.2963175,2.3064928
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-3.879677,0.14337625,0.16644306,0.042380523,1.1172833,1.4835458,-2.0391195,-1.2067554,-5.368639,2.241046,2.4953027,1.881423,3.2411869,-0.85149705,-0.7896541,3.7265065,-2.4228032,0.91556066,-3.7040303,2.2502196,4.983819,-3.577265,2.0086923,0.7799146,-2.8653138,2.8591902,0.38800788,-0.20060022,-0.6555371,-3.3672557,2.9431374,1.8657827
<http://www.w3.org/2000/01/rdf-schema#label>,2.1603525,-3.645519,-4.043617,-1.4748166,1.3599916,0.2772434,0.24946123,1.3703718,-0.055871435,-3.298209,2.8227825,-2.0680883,1.980781,-5.621993,1.9654205,0.92508304,0.9409418,2.2330065,-3.680573,2.3452046,2.5040874,-5.2007337,1.408895,0.023858622,0.4330094,-0.18945064,3.4396493,1.1779951,-2.4148169,1.2208406,2.93674,-2.886407
