,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://www.w3.org/2000/01/rdf-schema#label>,-2.293265,1.5761178,-1.92396,-6.059932,-2.042822,-1.6695187,-2.3153267,-2.5843956,-2.2761846,0.68399554,2.5466194,1.1202066,-1.1771225,-0.19211522,1.2929404,-5.9215,2.3550444,-2.5404797,3.6986582,-3.142897,2.2548907,-2.268324,-0.16869737,-7.0604253,-4.3561606,3.2459104,3.473705,-1.247956,-1.7539703,3.0347846,-3.6090558,-3.014986
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,3.2413952,-0.4612649,4.0514526,-3.3868444,2.9882302,3.086522,-3.7750158,2.6297824,-3.1929362,-3.3107893,-3.90335,-3.2466114,3.295643,3.2609062,3.1111004,-4.0253663,3.218703,2.5651317,3.4869895,-2.667678,-2.7092683,-3.9235992,-2.461404,2.86818,-4.5158277,-3.125793,3.109664,-3.7342315,3.031823,4.227241,-3.1294327,-3.4133337
<http://linkedgeodata.org/ontology/version>,-1.6084195,-1.9694539,-5.931131,-5.413326,-1.5172052,1.7220218,-1.5731888,-2.995355,-5.2023807,-0.10551771,2.4272993,0.61511004,0.38446116,2.0505278,-0.83062387,-7.2531157,4.9042296,-1.0280961,7.776738,-0.71782994,3.0426857,4.561817,-2.078879,-5.714389,-4.489904,1.3771785,2.3281877,4.4694543,-2.7937696,0.5008713,-2.3057275,0.39811367
<http://purl.org/dc/terms/modified>,2.5810356,5.046664,0.36872754,1.4715227,0.041791115,2.664151,-3.1674829,-0.54055035,2.5944397,-1.8702074,-2.419964,2.2087705,-2.8614717,-0.2455687,-4.4715333,-4.515595,1.7042483,-2.5477254,-2.8943436,1.3441812,0.30310747,1.945883,3.5231328,-4.106175,-5.499905,-1.8916476,2.8921342,-6.066932,-0.56156737,3.997318,2.211486,1.3122574
<http://geovocab.org/geometry#geometry>,1.6855844,4.390757,-3.8292506,-3.5882835,-0.2772701,1.2484698,-2.1585076,-3.6880653,-2.9609547,-1.0718923,-1.0400252,-0.52240324,1.9220213,-1.0760287,-0.12752515,0.54139215,-3.8556595,-2.797912,-1.5455388,-3.026227,3.084451,-3.6543982,3.0224285,-3.319951,-2.230453,2.355038,-0.044995148,-3.6783712,-2.6347773,2.1106856,2.1387,-1.6127379
<http://www.w3.org/2003/01/geo/wgs84_pos#lat>,2.6121395,4.987104,-1.9552952,1.3789951,0.78438354,-3.4063213,0.8845611,-4.3877754,-3.7985322,2.9874027,-1.4802339,-2.6110513,-3.2006872,2.944543,3.0840237,2.146072,2.2246618,0.35055158,-3.9247072,1.2110648,-0.6358491,-4.566452,-2.240741,-0.46174654,-1.081725,-0.03815936,-2.6586804,-3.977103,1.7972981,3.758325,3.6522367,0.17125523
<http://linkedgeodata.org/ontology/gadmSameAs>,-3.811034,-0.3300853,2.1090817,-4.930136,-3.7069187,-1.0917034,-2.1245747,1.6427556,0.98711604,2.851032,1.8936594,-2.3727405,-2.42872,1.7857583,0.6038834,-3.692562,0.5379141,1.8240286,-1.3508582,1.7350566,3.530741,-0.5422163,-2.8462539,-3.9273112,-3.762393,3.6456985,1.1285213,-3.9168053,-4.478141,-2.1383567,3.8518033,1.8106984
<http://linkedgeodata.org/ontology/changeset>,-4.5510383,5.263232,-5.130091,0.27277583,1.9796468,-3.765786,2.1856372,1.2447816,1.9367613,2.817454,-3.0840902,2.9848726,-2.8922465,-3.0305877,1.5858219,2.1333058,2.7410948,-4.9134393,-0.9631,2.4926941,3.1288555,2.3253312,-2.4721184,1.0183917,-5.468176,4.2766585,3.6227436,1.9262643,1.851361,-2.2327902,2.7505744,2.7302296
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,2.705173,4.050435,2.9113164,1.0409716,-3.3918412,-4.127289,4.1084337,-3.8291466,-4.4509487,-1.718093,0.09616897,-1.9139578,1.3984301,4.111155,2.5302293,-4.5525618,0.57193327,-2.0638614,1.5783736,2.2708726,3.6062953,-1.3582644,0.26186553,-2.377724,-2.0515592,-0.88086504,1.830663,0.27849147,-3.8792176,3.3995602,2.6436443,-2.3846593
<http://purl.org/dc/terms/contributor>,-2.4237065,-1.331401,-4.677044,-4.19625,3.371956,2.1082487,2.4813147,-3.721528,-4.297821,-2.9678078,-3.0877657,-4.392453,3.503351,1.6789721,-3.531143,2.1335397,-2.4379406,1.8265227,3.5939326,-3.4285445,-2.505373,1.7675357,-3.2134745,2.502705,-5.874624,-2.3180718,-2.8654172,2.5544,-3.1490192,-3.2750762,-1.7455832,2.3869522
