,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
<http://linkedgeodata.org/ontology/nuclear_explosion%3Acountry>,-2.8193922,2.6836064,3.6674025,4.6982327,3.374505,-2.9233773,-2.7852917,5.3555856,-2.3225157,3.1606386,-2.961728,3.2352936,2.654505,-3.0536582,3.2070403,-3.6252072,-2.9239545,-3.3014464,-5.571348,4.582889,-3.1289992,3.9433413,4.1963005,2.9438105,-3.5796,2.4780114,3.578394,2.765137,1.6340836,-1.220807,4.988554,-3.373632
<http://www.w3.org/2003/01/geo/wgs84_pos#long>,3.8857348,-1.1488445,3.3983257,2.1716852,2.8198402,0.3360757,-0.35482496,1.5021049,-0.05625797,-0.08273912,-1.2418158,3.5797045,0.27948052,5.2993903,-4.1652207,0.85286117,-1.3958992,-1.9025137,-2.9083183,-1.8412551,0.5446985,3.1286774,-1.5684912,-1.2275801,-0.09713467,-5.7951837,-4.5817676,1.1133906,3.4607792,4.438498,5.1747117,1.5839577
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,-3.655682,2.7761874,-3.8117383,3.6675045,2.7436905,3.1452215,-1.9040188,3.3200397,-2.7024217,3.0004985,3.427371,2.4249873,3.1996975,4.1179643,3.265483,2.5847754,-3.810335,-2.89986,-3.374051,5.008385,-3.3643198,3.0921896,-2.68444,-3.721524,-2.4554262,2.88044,-4.0917006,-5.76691,3.4418557,-1.2023665,-2.2335203,2.3256302
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atime%3Autc>,2.2010438,-0.56836647,4.485126,1.9513904,-2.4065785,-1.9540728,3.8427944,2.2055075,2.9504259,-2.7727523,2.6343403,1.5144211,1.4252977,0.012347911,-4.778195,-2.754305,2.902564,-1.9427992,0.4790891,-2.191135,1.5720674,1.8235105,3.2401462,-2.4537983,2.9924617,-0.044356976,-5.604734,-4.769143,3.5603888,0.020704797,-0.3230199,-3.4059134
<http://linkedgeodata.org/ontology/nuclear_explosion%3Atype>,-3.5273244,-6.325945,-2.2064185,-2.4106495,-3.316587,-3.9368775,-1.5906954,-4.035929,-3.1044433,-2.708367,-0.9257478,-1.9501379,4.327884,-1.5232999,2.7902763,-4.0601463,-2.8021872,-2.465762,-4.396966,-2.521783,3.216672,3.7849874,-3.2924666,2.9279082,3.9093902,-4.58437,2.9304323,-3.5494514,-2.553281,-1.0833535,-3.4596224,-4.1668296
<http://linkedgeodata.org/ontology/nuclear_explosion%3Asite>,3.7984042,-3.6993392,-2.7100878,4.8689246,-3.5097213,-3.0653543,-1.6905794,-3.1351044,4.030323,-3.1746893,-2.5320368,-3.1180713,2.6584904,-0.9594256,2.103552,3.2954867,-3.4345183,3.4617918,4.912114,-2.930738,-3.2210536,-1.4404813,2.3590744,-3.838581,-1.1974803,3.152871,2.7388196,2.6611848,-0.76399827,4.8950367,4.886506,2.498187
<http://linkedgeodata.org/ontology/nuclear_explosion%3Adate%3Autc>,1.9325984,-4.629568,0.72970504,-0.83513874,-3.7172158,3.3464203,4.2874155,1.665753,1.8947366,2.2048323,-1.46763,-0.02586548,-1.5930882,5.0117207,-0.09954451,-4.6224155,2.3003764,-1.1605818,-3.1687045,-3.1947749,3.2822924,-1.5174768,2.223936,-1.9412436,0.22119595,-4.0853076,1.4228386,3.2069921,-0.9357923,5.721818,-0.16274247,1.0984461
<http://linkedgeodata.org/ontology/nuclear_explosion%3Ahole>,2.2867637,1.3736013,0.8694584,-1.3660424,-1.7860526,3.3450975,3.8798394,-1.2378232,4.883721,0.63684916,0.3948799,-1.703548,1.7908219,-0.002866407,-5.1344295,-0.85380507,-4.158577,-2.4469082,-2.8380203,3.570931,-1.9342561,1.1442752,0.7147864,-3.5964186,2.6692376,2.3625772,-4.0499396,0.61064774,1.8236806,2.5392396,6.5866156,3.4740293
<http://linkedgeodata.org/ontology/version>,4.042737,3.472263,-2.066362,-2.188351,-3.5420425,-2.9261088,0.79442185,-1.5107948,3.187607,-3.9200792,2.2970467,-1.8168418,-1.4368613,-3.4514,-3.3387477,-0.70896935,-5.533242,-1.1471263,-4.034034,4.3067083,-1.5871594,0.7547298,0.9390383,0.9137423,-0.07449979,6.4735293,-6.5155196,-3.2352479,2.110691,6.9559417,4.245261,1.5258526
<http://linkedgeodata.org/ontology/nuclear_explosion%3Aseries>,3.684116,2.7667913,-1.8033547,-0.4578549,-4.0234365,-2.5532851,-1.6465573,3.1333163,-3.1886454,-2.415833,3.8414602,-2.1862614,-3.2153313,6.24424,1.655749,-4.5194087,2.373114,3.2869089,3.4701097,-2.8556292,1.6757654,-1.3629986,3.2935462,-2.6596653,-2.693785,1.9269825,1.2483071,3.5165062,-0.20953597,-0.06607107,4.756865,2.5340838
